Dataset,Generator,Feature,Metric,Value,Mean,Std,Experiment,SourceFile
10. Metro interstate,CTGAN,weather_description,JS_Divergence,0.060727,0.060727,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CTGAN,weather_main,JS_Divergence,0.053754,0.053754,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CTGAN,holiday,JS_Divergence,0.051837,0.051837,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CTGAN,clouds_all,JS_Divergence,0.027413,0.027413,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CTGAN,temp,JS_Divergence,0.016061,0.016061,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CTGAN,snow_1h,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,date_time,JS_Divergence,1.0,1.0,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,rain_1h,JS_Divergence,0.903054,0.903054,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,weather_description,JS_Divergence,0.06788,0.06788,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,clouds_all,JS_Divergence,0.056885,0.056885,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,weather_main,JS_Divergence,0.056284,0.056284,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,holiday,JS_Divergence,0.047042,0.047042,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,temp,JS_Divergence,0.024776,0.024776,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CopulaGAN,snow_1h,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,TVAE,date_time,JS_Divergence,0.998366,0.998366,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,TVAE,weather_description,JS_Divergence,0.039442,0.039442,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,TVAE,temp,JS_Divergence,0.015339,0.015339,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,TVAE,clouds_all,JS_Divergence,0.014315,0.014315,,feature_fidelity,Generators/SDV models/10. Metro Interstate Traffic Volume.ipynb
10. Metro interstate,CTABGAN,holiday,KS_Complement,1.0,1.0,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,day,KS_Complement,0.96,0.96,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,month,KS_Complement,0.93,0.93,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,year,KS_Complement,0.928,0.928,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,temp,KS_Complement,0.926,0.926,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,hour,KS_Complement,0.863,0.863,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,dayofweek,KS_Complement,0.85,0.85,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,clouds_all,KS_Complement,0.789,0.789,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,weather_description,KS_Complement,0.677,0.677,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,weather_main,KS_Complement,0.44,0.44,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,rain_1h,KS_Complement,0.077,0.077,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,snow_1h,KS_Complement,0.003,0.003,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,day,KS_Complement,0.94,0.94,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,month,KS_Complement,0.932,0.932,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,hour,KS_Complement,0.906,0.906,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,temp,KS_Complement,0.889,0.889,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,dayofweek,KS_Complement,0.844,0.844,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,year,KS_Complement,0.797,0.797,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,clouds_all,KS_Complement,0.74,0.74,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,weather_main,KS_Complement,0.71,0.71,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,snow_1h,JS_Divergence,0.915272,0.915272,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,rain_1h,JS_Divergence,0.793295,0.793295,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,weather_main,JS_Divergence,0.287349,0.287349,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,weather_description,JS_Divergence,0.12149,0.12149,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,clouds_all,JS_Divergence,0.105335,0.105335,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,dayofweek,JS_Divergence,0.048961,0.048961,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,month,JS_Divergence,0.04881,0.04881,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,hour,JS_Divergence,0.036451,0.036451,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,temp,JS_Divergence,0.023752,0.023752,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,day,JS_Divergence,0.014967,0.014967,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,year,JS_Divergence,0.006591,0.006591,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,holiday,JS_Divergence,0.000697,0.000697,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,holiday,JS_Divergence,1.0,1.0,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,snow_1h,JS_Divergence,0.946752,0.946752,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,rain_1h,JS_Divergence,0.892905,0.892905,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,clouds_all,JS_Divergence,0.312524,0.312524,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,weather_description,JS_Divergence,0.281957,0.281957,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,weather_main,JS_Divergence,0.10278,0.10278,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,hour,JS_Divergence,0.084378,0.084378,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,year,JS_Divergence,0.069653,0.069653,,feature_fidelity,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,TabDDPM,snow_1h,KS_Complement,0.709,0.709,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,weather_main,KS_Complement,0.69,0.69,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,clouds_all,KS_Complement,0.569,0.569,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,rain_1h,KS_Complement,0.549,0.549,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,holiday,KS_Complement,0.479,0.479,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,temp,KS_Complement,0.479,0.479,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,weather_description,KS_Complement,0.467,0.467,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,holiday,KS_Complement,0.999,0.999,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,temp,KS_Complement,0.914,0.914,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,weather_main,KS_Complement,0.827,0.827,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,clouds_all,KS_Complement,0.751,0.751,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,weather_description,KS_Complement,0.688,0.688,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,snow_1h,KS_Complement,0.571,0.571,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,rain_1h,KS_Complement,0.491,0.491,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,temp,JS_Divergence,0.536778,0.536778,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,holiday,JS_Divergence,0.323996,0.323996,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,weather_description,JS_Divergence,0.302327,0.302327,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,rain_1h,JS_Divergence,0.298983,0.298983,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,weather_main,JS_Divergence,0.103824,0.103824,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,clouds_all,JS_Divergence,0.074494,0.074494,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,snow_1h,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,rain_1h,JS_Divergence,0.369157,0.369157,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,weather_description,JS_Divergence,0.146101,0.146101,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,clouds_all,JS_Divergence,0.058098,0.058098,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,weather_main,JS_Divergence,0.037048,0.037048,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,temp,JS_Divergence,0.031152,0.031152,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,holiday,JS_Divergence,0.0005,0.0005,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,snow_1h,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
11. online shopping,CTGAN,year,KS_Complement,1.0,1.0,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,model_photography,KS_Complement,0.983,0.983,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,price_2,KS_Complement,0.9784,0.9784,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,location,KS_Complement,0.951,0.951,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,country,KS_Complement,0.9416,0.9416,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,page,KS_Complement,0.9368,0.9368,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,month,KS_Complement,0.915,0.915,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,page_1_main_category,KS_Complement,0.9086,0.9086,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,day,KS_Complement,0.906,0.906,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,page_2_clothing_model,KS_Complement,0.8884,0.8884,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,colour,KS_Complement,0.7872,0.7872,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,order,KS_Complement,0.7094,0.7094,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,year,KS_Complement,1.0,1.0,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,model_photography,KS_Complement,0.9878,0.9878,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,price_2,KS_Complement,0.9616,0.9616,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,page_1_main_category,KS_Complement,0.9466,0.9466,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,page,KS_Complement,0.9396,0.9396,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,country,KS_Complement,0.9146,0.9146,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,location,KS_Complement,0.9094,0.9094,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,day,KS_Complement,0.901,0.901,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,price,JS_Divergence,0.285609,0.285609,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,order,JS_Divergence,0.092683,0.092683,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,colour,JS_Divergence,0.082385,0.082385,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,day,JS_Divergence,0.020866,0.020866,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,page_2_clothing_model,JS_Divergence,0.01499,0.01499,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,month,JS_Divergence,0.007803,0.007803,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,page_1_main_category,JS_Divergence,0.007062,0.007062,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,page,JS_Divergence,0.004619,0.004619,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,location,JS_Divergence,0.002811,0.002811,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,price_2,JS_Divergence,0.000337,0.000337,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,year,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,country,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,model_photography,JS_Divergence,0.0,0.0,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,price,JS_Divergence,0.331762,0.331762,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,order,JS_Divergence,0.183011,0.183011,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,colour,JS_Divergence,0.104006,0.104006,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,page_2_clothing_model,JS_Divergence,0.02229,0.02229,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,month,JS_Divergence,0.016653,0.016653,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,day,JS_Divergence,0.012629,0.012629,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,location,JS_Divergence,0.008592,0.008592,,feature_fidelity,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTABGAN,order,KS_Complement,0.821,0.821,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,price,KS_Complement,0.782,0.782,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,location,KS_Complement,6e-09,6e-09,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,month,KS_Complement,5e-09,5e-09,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,page,KS_Complement,5e-09,5e-09,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,page_1_main_category,KS_Complement,4e-09,4e-09,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,model_photography,KS_Complement,2e-09,2e-09,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,price_2,KS_Complement,2e-09,2e-09,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,price_2,KS_Complement,0.97,0.97,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,day,KS_Complement,0.915,0.915,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,price,KS_Complement,0.893,0.893,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,location,KS_Complement,0.883,0.883,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,page_1_main_category,KS_Complement,0.845,0.845,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,month,KS_Complement,0.843,0.843,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,page_2_clothing_model,KS_Complement,0.834,0.834,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,page,KS_Complement,0.83,0.83,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,order,JS_Divergence,0.073598,0.073598,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,page_2_clothing_model,JS_Divergence,0.010948,0.010948,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,price_2,JS_Divergence,0.008347,0.008347,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,colour,JS_Divergence,0.005784,0.005784,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,page_1_main_category,JS_Divergence,0.003458,0.003458,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,location,JS_Divergence,0.003333,0.003333,,feature_fidelity,Generators/Other GANS/11. Online shopping_other GAN.ipynb
