Dataset,Generator,Metric,Mean,Count,Std,CI_Low,CI_High,NormalizedScore
2. Alzhimers,GaussianCopula,PCA_Correlation_Diff,0.321389,1,0.0,0.321389,0.321389,0.321389
2. Alzhimers,GaussianCopula,PCA_Mean_Error,16.343796,1,0.0,16.343796,16.343796,16.343796
2. Alzhimers,GaussianCopula,PCA_Mean_Error_Pct,16.343796,1,0.0,16.343796,16.343796,16.343796
2. Alzhimers,GaussianCopula,Quality_Score,0.789691,1,0.0,0.789691,0.789691,0.789691
2. Alzhimers,GaussianCopula,Wasserstein_Distance,0.051368,1,0.0,0.051368,0.051368,0.051368
2. Alzhimers,TVAE,Cosine_Similarity,0.01326,1,0.0,0.01326,0.01326,0.01326
2. Alzhimers,TVAE,Gower_Distance,0.788536,1,0.0,0.788536,0.788536,0.788536
2. Alzhimers,TVAE,Gower_Similarity,0.788536,1,0.0,0.788536,0.788536,0.788536
2. Alzhimers,TVAE,JS_Divergence,0.1172,1,0.0,0.1172,0.1172,0.1172
2. Alzhimers,TVAE,KS_Complement,0.8161,1,0.0,0.8161,0.8161,0.8161
2. Alzhimers,TVAE,MMD,0.042209,1,0.0,0.042209,0.042209,0.042209
2. Alzhimers,TVAE,MMD_Multivariate,0.032374,1,0.0,0.032374,0.032374,0.032374
2. Alzhimers,TVAE,PCA_Correlation_Diff,0.454044,1,0.0,0.454044,0.454044,0.454044
2. Alzhimers,TVAE,PCA_Mean_Error,10.833991,1,0.0,10.833991,10.833991,10.833991
2. Alzhimers,TVAE,PCA_Mean_Error_Pct,10.833991,1,0.0,10.833991,10.833991,10.833991
2. Alzhimers,TVAE,Quality_Score,0.744373,1,0.0,0.744373,0.744373,0.744373
2. Alzhimers,TVAE,Wasserstein_Distance,0.054921,1,0.0,0.054921,0.054921,0.054921
2. Alzhimers,TabDDPM,Cosine_Similarity,-0.02195,1,0.0,-0.02195,-0.02195,-0.02195
2. Alzhimers,TabDDPM,Gower_Distance,0.585711,1,0.0,0.585711,0.585711,0.585711
2. Alzhimers,TabDDPM,Gower_Similarity,0.585711,1,0.0,0.585711,0.585711,0.585711
2. Alzhimers,TabDDPM,JS_Divergence,0.3603165,1,0.0,0.3603165,0.3603165,0.3603165
2. Alzhimers,TabDDPM,KS_Complement,0.436,1,0.0,0.436,0.436,0.436
2. Alzhimers,TabDDPM,MMD,0.336058,1,0.0,0.336058,0.336058,0.336058
2. Alzhimers,TabDDPM,MMD_Multivariate,0.217116,1,0.0,0.217116,0.217116,0.217116
2. Alzhimers,TabDDPM,Outlier_Count_Diff,20.9,1,0.0,20.9,20.9,20.9
2. Alzhimers,TabDDPM,PCA_Correlation_Diff,0.646359,1,0.0,0.646359,0.646359,0.646359
2. Alzhimers,TabDDPM,PCA_Mean_Error,51.173386,1,0.0,51.173386,51.173386,51.173386
2. Alzhimers,TabDDPM,PCA_Mean_Error_Pct,26.086693,1,0.0,26.086693,26.086693,26.086693
2. Alzhimers,TabDDPM,Quality_Score,0.435996,1,0.0,0.435996,0.435996,0.435996
2. Alzhimers,TabDDPM,Wasserstein_Distance,0.289061,1,0.0,0.289061,0.289061,0.289061
2. Alzhimers,WGAN_GP,Cosine_Similarity,0.006048,1,0.0,0.006048,0.006048,0.006048
2. Alzhimers,WGAN_GP,Gower_Distance,0.835927,1,0.0,0.835927,0.835927,0.835927
2. Alzhimers,WGAN_GP,Gower_Similarity,0.835927,1,0.0,0.835927,0.835927,0.835927
2. Alzhimers,WGAN_GP,JS_Divergence,0.20125,1,0.0,0.20125,0.20125,0.20125
2. Alzhimers,WGAN_GP,KS_Complement,0.7823,1,0.0,0.7823,0.7823,0.7823
2. Alzhimers,WGAN_GP,MMD,0.004291,1,0.0,0.004291,0.004291,0.004291
2. Alzhimers,WGAN_GP,MMD_Multivariate,0.001447,1,0.0,0.001447,0.001447,0.001447
2. Alzhimers,WGAN_GP,Outlier_Count_Diff,21.5,1,0.0,21.5,21.5,21.5
2. Alzhimers,WGAN_GP,PCA_Correlation_Diff,0.146525,1,0.0,0.146525,0.146525,0.146525
2. Alzhimers,WGAN_GP,PCA_Mean_Error,3.408592,1,0.0,3.408592,3.408592,3.408592
2. Alzhimers,WGAN_GP,PCA_Mean_Error_Pct,1.704296,1,0.0,1.704296,1.704296,1.704296
2. Alzhimers,WGAN_GP,Quality_Score,0.782315,1,0.0,0.782315,0.782315,0.782315
2. Alzhimers,WGAN_GP,Wasserstein_Distance,0.037194,1,0.0,0.037194,0.037194,0.037194
3. Adult,CTABGAN,Cosine_Similarity,-0.031479,1,0.0,-0.031479,-0.031479,-0.031479
3. Adult,CTABGAN,Gower_Distance,0.61206,1,0.0,0.61206,0.61206,0.61206
3. Adult,CTABGAN,Gower_Similarity,0.61206,1,0.0,0.61206,0.61206,0.61206
3. Adult,CTABGAN,JS_Divergence,0.120311,1,0.0,0.120311,0.120311,0.120311
3. Adult,CTABGAN,KS_Complement,0.7981,1,0.0,0.7981,0.7981,0.7981
3. Adult,CTABGAN,MMD,0.100346,1,0.0,0.100346,0.100346,0.100346
3. Adult,CTABGAN,MMD_Multivariate,0.07775,1,0.0,0.07775,0.07775,0.07775
3. Adult,CTABGAN,Outlier_Count_Diff,76.833333,1,0.0,76.833333,76.833333,76.833333
3. Adult,CTABGAN,PCA_Correlation_Diff,0.296554,1,0.0,0.296554,0.296554,0.296554
3. Adult,CTABGAN,PCA_Mean_Error,142.051511,1,0.0,142.051511,142.051511,142.051511
3. Adult,CTABGAN,PCA_Mean_Error_Pct,71.5257555,1,0.0,71.5257555,71.5257555,71.5257555
3. Adult,CTABGAN,Quality_Score,0.7234999999999999,1,0.0,0.7234999999999999,0.7234999999999999,0.7234999999999999
3. Adult,CTABGAN,Wasserstein_Distance,0.04297,1,0.0,0.04297,0.04297,0.04297
3. Adult,CTGAN,Cosine_Similarity,0.01415,1,0.0,0.01415,0.01415,0.01415
3. Adult,CTGAN,Gower_Distance,0.611885,1,0.0,0.611885,0.611885,0.611885
3. Adult,CTGAN,Gower_Similarity,0.606159,1,0.0,0.606159,0.606159,0.606159
3. Adult,CTGAN,JS_Divergence,0.0251296,1,0.0,0.0251296,0.0251296,0.0251296
3. Adult,CTGAN,KS_Complement,0.8681,1,0.0,0.8681,0.8681,0.8681
3. Adult,CTGAN,MMD,0.064738,1,0.0,0.064738,0.064738,0.064738
3. Adult,CTGAN,MMD_Multivariate,0.018062,1,0.0,0.018062,0.018062,0.018062
3. Adult,CTGAN,Outlier_Count_Diff,3324.0,1,0.0,3324.0,3324.0,3324.0
3. Adult,CTGAN,PCA_Correlation_Diff,0.162565,1,0.0,0.162565,0.162565,0.162565
3. Adult,CTGAN,PCA_Mean_Error,38.298415,1,0.0,38.298415,38.298415,38.298415
3. Adult,CTGAN,PCA_Mean_Error_Pct,18.985418,1,0.0,18.985418,18.985418,18.985418
3. Adult,CTGAN,Quality_Score,0.851945,1,0.0,0.851945,0.851945,0.851945
3. Adult,CTGAN,Wasserstein_Distance,0.044069,1,0.0,0.044069,0.044069,0.044069
3. Adult,CopulaGAN,Cosine_Similarity,0.015996,1,0.0,0.015996,0.015996,0.015996
3. Adult,CopulaGAN,Gower_Distance,0.614765,1,0.0,0.614765,0.614765,0.614765
3. Adult,CopulaGAN,Gower_Similarity,0.60362,1,0.0,0.60362,0.60362,0.60362
3. Adult,CopulaGAN,JS_Divergence,0.0602624,1,0.0,0.0602624,0.0602624,0.0602624
3. Adult,CopulaGAN,KS_Complement,0.9159,1,0.0,0.9159,0.9159,0.9159
3. Adult,CopulaGAN,MMD,0.204773,1,0.0,0.204773,0.204773,0.204773
3. Adult,CopulaGAN,MMD_Multivariate,0.012815,1,0.0,0.012815,0.012815,0.012815
3. Adult,CopulaGAN,Outlier_Count_Diff,3402.666667,1,0.0,3402.666667,3402.666667,3402.666667
3. Adult,CopulaGAN,PCA_Correlation_Diff,0.156685,1,0.0,0.156685,0.156685,0.156685
3. Adult,CopulaGAN,PCA_Mean_Error,48.729227,1,0.0,48.729227,48.729227,48.729227
3. Adult,CopulaGAN,PCA_Mean_Error_Pct,14.992197,1,0.0,14.992197,14.992197,14.992197
3. Adult,CopulaGAN,Quality_Score,0.768821,1,0.0,0.768821,0.768821,0.768821
3. Adult,CopulaGAN,Wasserstein_Distance,0.063869,1,0.0,0.063869,0.063869,0.063869
3. Adult,ForestDiffusion,Cosine_Similarity,0.020289,1,0.0,0.020289,0.020289,0.020289
3. Adult,ForestDiffusion,Gower_Distance,0.645353,1,0.0,0.645353,0.645353,0.645353
3. Adult,ForestDiffusion,Gower_Similarity,0.645353,1,0.0,0.645353,0.645353,0.645353
3. Adult,ForestDiffusion,JS_Divergence,0.118464,1,0.0,0.118464,0.118464,0.118464
3. Adult,ForestDiffusion,KS_Complement,0.8329000000000001,1,0.0,0.8329000000000001,0.8329000000000001,0.8329000000000001
3. Adult,ForestDiffusion,MMD,0.007571,1,0.0,0.007571,0.007571,0.007571
3. Adult,ForestDiffusion,MMD_Multivariate,0.006923,1,0.0,0.006923,0.006923,0.006923
3. Adult,ForestDiffusion,Outlier_Count_Diff,38.0,1,0.0,38.0,38.0,38.0
3. Adult,ForestDiffusion,PCA_Correlation_Diff,0.110073,1,0.0,0.110073,0.110073,0.110073
3. Adult,ForestDiffusion,PCA_Mean_Error,15.091778,1,0.0,15.091778,15.091778,15.091778
3. Adult,ForestDiffusion,PCA_Mean_Error_Pct,7.545889,1,0.0,7.545889,7.545889,7.545889
3. Adult,ForestDiffusion,Quality_Score,0.7954000000000001,1,0.0,0.7954000000000001,0.7954000000000001,0.7954000000000001
3. Adult,ForestDiffusion,Wasserstein_Distance,0.016267,1,0.0,0.016267,0.016267,0.016267
3. Adult,GaussianCopula,Cosine_Similarity,-0.021114,1,0.0,-0.021114,-0.021114,-0.021114
3. Adult,GaussianCopula,Gower_Distance,0.61611,1,0.0,0.61611,0.61611,0.61611
3. Adult,GaussianCopula,Gower_Similarity,0.572546,1,0.0,0.572546,0.572546,0.572546
3. Adult,GaussianCopula,JS_Divergence,0.0447333333333333,1,0.0,0.0447333333333333,0.0447333333333333,0.0447333333333333
3. Adult,GaussianCopula,KS_Complement,0.8753,1,0.0,0.8753,0.8753,0.8753
3. Adult,GaussianCopula,MMD,0.644094,1,0.0,0.644094,0.644094,0.644094
3. Adult,GaussianCopula,MMD_Multivariate,0.077847,1,0.0,0.077847,0.077847,0.077847
3. Adult,GaussianCopula,Outlier_Count_Diff,3402.833333,1,0.0,3402.833333,3402.833333,3402.833333
3. Adult,GaussianCopula,PCA_Correlation_Diff,0.162811,1,0.0,0.162811,0.162811,0.162811
3. Adult,GaussianCopula,PCA_Mean_Error,595.285454,1,0.0,595.285454,595.285454,595.285454
3. Adult,GaussianCopula,PCA_Mean_Error_Pct,675.631093,1,0.0,675.631093,675.631093,675.631093
3. Adult,GaussianCopula,Quality_Score,0.763417,1,0.0,0.763417,0.763417,0.763417
3. Adult,GaussianCopula,Wasserstein_Distance,0.098072,1,0.0,0.098072,0.098072,0.098072
3. Adult,TVAE,Cosine_Similarity,0.028617,1,0.0,0.028617,0.028617,0.028617
3. Adult,TVAE,Gower_Distance,0.646593,1,0.0,0.646593,0.646593,0.646593
3. Adult,TVAE,Gower_Similarity,0.702597,1,0.0,0.702597,0.702597,0.702597
3. Adult,TVAE,JS_Divergence,0.2172666666666666,1,0.0,0.2172666666666666,0.2172666666666666,0.2172666666666666
3. Adult,TVAE,KS_Complement,0.9101,1,0.0,0.9101,0.9101,0.9101
3. Adult,TVAE,MMD,0.175298,1,0.0,0.175298,0.175298,0.175298
3. Adult,TVAE,MMD_Multivariate,0.00721,1,0.0,0.00721,0.00721,0.00721
3. Adult,TVAE,Outlier_Count_Diff,3174.5,1,0.0,3174.5,3174.5,3174.5
3. Adult,TVAE,PCA_Correlation_Diff,0.159209,1,0.0,0.159209,0.159209,0.159209
3. Adult,TVAE,PCA_Mean_Error,40.344942,1,0.0,40.344942,40.344942,40.344942
3. Adult,TVAE,PCA_Mean_Error_Pct,17.725137,1,0.0,17.725137,17.725137,17.725137
3. Adult,TVAE,Quality_Score,0.514101,1,0.0,0.514101,0.514101,0.514101
3. Adult,TVAE,Wasserstein_Distance,0.097094,1,0.0,0.097094,0.097094,0.097094
3. Adult,TabDDPM,Cosine_Similarity,-0.054662,1,0.0,-0.054662,-0.054662,-0.054662
3. Adult,TabDDPM,Gower_Distance,0.313479,1,0.0,0.313479,0.313479,0.313479
3. Adult,TabDDPM,Gower_Similarity,0.313479,1,0.0,0.313479,0.313479,0.313479
3. Adult,TabDDPM,JS_Divergence,0.614837,1,0.0,0.614837,0.614837,0.614837
3. Adult,TabDDPM,KS_Complement,0.3953,1,0.0,0.3953,0.3953,0.3953
3. Adult,TabDDPM,MMD,0.564577,1,0.0,0.564577,0.564577,0.564577
3. Adult,TabDDPM,MMD_Multivariate,0.35908,1,0.0,0.35908,0.35908,0.35908
3. Adult,TabDDPM,Outlier_Count_Diff,76.5,1,0.0,76.5,76.5,76.5
3. Adult,TabDDPM,PCA_Correlation_Diff,0.78344,1,0.0,0.78344,0.78344,0.78344
3. Adult,TabDDPM,PCA_Mean_Error,787.660693,1,0.0,787.660693,787.660693,787.660693
3. Adult,TabDDPM,PCA_Mean_Error_Pct,394.3303465,1,0.0,394.3303465,394.3303465,394.3303465
3. Adult,TabDDPM,Quality_Score,0.2522,1,0.0,0.2522,0.2522,0.2522
3. Adult,TabDDPM,Wasserstein_Distance,0.369429,1,0.0,0.369429,0.369429,0.369429
3. Adult,WGAN_GP,Cosine_Similarity,0.000121,1,0.0,0.000121,0.000121,0.000121
3. Adult,WGAN_GP,Gower_Distance,0.521082,1,0.0,0.521082,0.521082,0.521082
3. Adult,WGAN_GP,Gower_Similarity,0.521082,1,0.0,0.521082,0.521082,0.521082
3. Adult,WGAN_GP,JS_Divergence,0.29984,1,0.0,0.29984,0.29984,0.29984
3. Adult,WGAN_GP,KS_Complement,0.6234000000000001,1,0.0,0.6234000000000001,0.6234000000000001,0.6234000000000001
3. Adult,WGAN_GP,MMD,0.081653,1,0.0,0.081653,0.081653,0.081653
3. Adult,WGAN_GP,MMD_Multivariate,0.060505,1,0.0,0.060505,0.060505,0.060505
3. Adult,WGAN_GP,Outlier_Count_Diff,61.166667,1,0.0,61.166667,61.166667,61.166667
3. Adult,WGAN_GP,PCA_Correlation_Diff,0.40812,1,0.0,0.40812,0.40812,0.40812
3. Adult,WGAN_GP,PCA_Mean_Error,49.179406,1,0.0,49.179406,49.179406,49.179406
3. Adult,WGAN_GP,PCA_Mean_Error_Pct,24.589703,1,0.0,24.589703,24.589703,24.589703
3. Adult,WGAN_GP,Quality_Score,0.4676,1,0.0,0.4676,0.4676,0.4676
3. Adult,WGAN_GP,Wasserstein_Distance,0.075009,1,0.0,0.075009,0.075009,0.075009
4. Forest cover dataset,CTABGAN,Cosine_Similarity,0.002905,1,0.0,0.002905,0.002905,0.002905
4. Forest cover dataset,CTABGAN,Gower_Distance,0.904271,1,0.0,0.904271,0.904271,0.904271
4. Forest cover dataset,CTABGAN,Gower_Similarity,0.904271,1,0.0,0.904271,0.904271,0.904271
4. Forest cover dataset,CTABGAN,JS_Divergence,0.011511,1,0.0,0.011511,0.011511,0.011511
4. Forest cover dataset,CTABGAN,KS_Complement,0.9687,1,0.0,0.9687,0.9687,0.9687
4. Forest cover dataset,CTABGAN,MMD,0.009128,1,0.0,0.009128,0.009128,0.009128
4. Forest cover dataset,CTABGAN,MMD_Multivariate,0.007217,1,0.0,0.007217,0.007217,0.007217
4. Forest cover dataset,CTABGAN,Outlier_Count_Diff,13.490909,1,0.0,13.490909,13.490909,13.490909
4. Forest cover dataset,CTABGAN,PCA_Correlation_Diff,0.849288,1,0.0,0.849288,0.849288,0.849288
4. Forest cover dataset,CTABGAN,PCA_Mean_Error,98.575519,1,0.0,98.575519,98.575519,98.575519
4. Forest cover dataset,CTABGAN,PCA_Mean_Error_Pct,65.41576533333334,1,0.0,65.41576533333334,65.41576533333334,65.41576533333334
4. Forest cover dataset,CTABGAN,Quality_Score,0.9687,1,0.0,0.9687,0.9687,0.9687
4. Forest cover dataset,CTABGAN,Wasserstein_Distance,0.017958,1,0.0,0.017958,0.017958,0.017958
4. Forest cover dataset,CTGAN,Cosine_Similarity,0.000336,1,0.0,0.000336,0.000336,0.000336
4. Forest cover dataset,CTGAN,Gower_Distance,0.902477,1,0.0,0.902477,0.902477,0.902477
4. Forest cover dataset,CTGAN,Gower_Similarity,0.902477,1,0.0,0.902477,0.902477,0.902477
4. Forest cover dataset,CTGAN,JS_Divergence,0.010397,1,0.0,0.010397,0.010397,0.010397
4. Forest cover dataset,CTGAN,KS_Complement,0.9576,1,0.0,0.9576,0.9576,0.9576
4. Forest cover dataset,CTGAN,MMD,0.017627,1,0.0,0.017627,0.017627,0.017627
4. Forest cover dataset,CTGAN,Outlier_Count_Diff,8.037037,1,0.0,8.037037,8.037037,8.037037
4. Forest cover dataset,CTGAN,PCA_Correlation_Diff,0.867565,1,0.0,0.867565,0.867565,0.867565
4. Forest cover dataset,CTGAN,PCA_Mean_Error,40.198757,1,0.0,40.198757,40.198757,40.198757
4. Forest cover dataset,CTGAN,PCA_Mean_Error_Pct,20.234316,1,0.0,20.234316,20.234316,20.234316
4. Forest cover dataset,CTGAN,Quality_Score,0.861948,1,0.0,0.861948,0.861948,0.861948
4. Forest cover dataset,CTGAN,Wasserstein_Distance,0.0160393381547227,1,0.0,0.0160393381547227,0.0160393381547227,0.0160393381547227
4. Forest cover dataset,CopulaGAN,Cosine_Similarity,0.004608,1,0.0,0.004608,0.004608,0.004608
4. Forest cover dataset,CopulaGAN,Gower_Distance,0.901364,1,0.0,0.901364,0.901364,0.901364
4. Forest cover dataset,CopulaGAN,Gower_Similarity,0.901364,1,0.0,0.901364,0.901364,0.901364
4. Forest cover dataset,CopulaGAN,JS_Divergence,0.015801,1,0.0,0.015801,0.015801,0.015801
4. Forest cover dataset,CopulaGAN,KS_Complement,0.9415,1,0.0,0.9415,0.9415,0.9415
4. Forest cover dataset,CopulaGAN,MMD,0.031029,1,0.0,0.031029,0.031029,0.031029
4. Forest cover dataset,CopulaGAN,Outlier_Count_Diff,7.037037,1,0.0,7.037037,7.037037,7.037037
4. Forest cover dataset,CopulaGAN,PCA_Correlation_Diff,0.816677,1,0.0,0.816677,0.816677,0.816677
4. Forest cover dataset,CopulaGAN,PCA_Mean_Error,72.636275,1,0.0,72.636275,72.636275,72.636275
4. Forest cover dataset,CopulaGAN,PCA_Mean_Error_Pct,36.775201,1,0.0,36.775201,36.775201,36.775201
4. Forest cover dataset,CopulaGAN,Quality_Score,0.85485,1,0.0,0.85485,0.85485,0.85485
4. Forest cover dataset,CopulaGAN,Wasserstein_Distance,0.0219564979180363,1,0.0,0.0219564979180363,0.0219564979180363,0.0219564979180363
4. Forest cover dataset,ForestDiffusion,Cosine_Similarity,0.004782,1,0.0,0.004782,0.004782,0.004782
4. Forest cover dataset,ForestDiffusion,Gower_Distance,0.911891,1,0.0,0.911891,0.911891,0.911891
4. Forest cover dataset,ForestDiffusion,Gower_Similarity,0.911891,1,0.0,0.911891,0.911891,0.911891
4. Forest cover dataset,ForestDiffusion,JS_Divergence,0.003717,1,0.0,0.003717,0.003717,0.003717
4. Forest cover dataset,ForestDiffusion,KS_Complement,0.1889,1,0.0,0.1889,0.1889,0.1889
4. Forest cover dataset,ForestDiffusion,MMD,0.003424,1,0.0,0.003424,0.003424,0.003424
4. Forest cover dataset,ForestDiffusion,MMD_Multivariate,0.002604,1,0.0,0.002604,0.002604,0.002604
4. Forest cover dataset,ForestDiffusion,Outlier_Count_Diff,8.071429,1,0.0,8.071429,8.071429,8.071429
4. Forest cover dataset,ForestDiffusion,PCA_Correlation_Diff,0.094384,1,0.0,0.094384,0.094384,0.094384
4. Forest cover dataset,ForestDiffusion,PCA_Mean_Error,28.68433,1,0.0,28.68433,28.68433,28.68433
4. Forest cover dataset,ForestDiffusion,PCA_Mean_Error_Pct,11.18336433333333,1,0.0,11.18336433333333,11.18336433333333,11.18336433333333
4. Forest cover dataset,ForestDiffusion,Quality_Score,0.1889,1,0.0,0.1889,0.1889,0.1889
4. Forest cover dataset,ForestDiffusion,Wasserstein_Distance,0.007472,1,0.0,0.007472,0.007472,0.007472
4. Forest cover dataset,GaussianCopula,Cosine_Similarity,0.002111,1,0.0,0.002111,0.002111,0.002111
4. Forest cover dataset,GaussianCopula,Gower_Distance,0.906039,1,0.0,0.906039,0.906039,0.906039
4. Forest cover dataset,GaussianCopula,Gower_Similarity,0.906039,1,0.0,0.906039,0.906039,0.906039
4. Forest cover dataset,GaussianCopula,JS_Divergence,0.005124,1,0.0,0.005124,0.005124,0.005124
4. Forest cover dataset,GaussianCopula,KS_Complement,0.9829,1,0.0,0.9829,0.9829,0.9829
4. Forest cover dataset,GaussianCopula,MMD,0.002448,1,0.0,0.002448,0.002448,0.002448
4. Forest cover dataset,GaussianCopula,Outlier_Count_Diff,6.648148,1,0.0,6.648148,6.648148,6.648148
4. Forest cover dataset,GaussianCopula,PCA_Correlation_Diff,0.473179,1,0.0,0.473179,0.473179,0.473179
4. Forest cover dataset,GaussianCopula,PCA_Mean_Error,26.61077,1,0.0,26.61077,26.61077,26.61077
4. Forest cover dataset,GaussianCopula,PCA_Mean_Error_Pct,13.305385,1,0.0,13.305385,13.305385,13.305385
4. Forest cover dataset,GaussianCopula,Quality_Score,0.925026,1,0.0,0.925026,0.925026,0.925026
4. Forest cover dataset,GaussianCopula,Wasserstein_Distance,0.0043145956607495,1,0.0,0.0043145956607495,0.0043145956607495,0.0043145956607495
4. Forest cover dataset,TVAE,Cosine_Similarity,0.009101,1,0.0,0.009101,0.009101,0.009101
4. Forest cover dataset,TVAE,Gower_Distance,0.924451,1,0.0,0.924451,0.924451,0.924451
4. Forest cover dataset,TVAE,Gower_Similarity,0.924451,1,0.0,0.924451,0.924451,0.924451
4. Forest cover dataset,TVAE,JS_Divergence,0.006718,1,0.0,0.006718,0.006718,0.006718
4. Forest cover dataset,TVAE,KS_Complement,0.9544,1,0.0,0.9544,0.9544,0.9544
4. Forest cover dataset,TVAE,MMD,0.056792,1,0.0,0.056792,0.056792,0.056792
4. Forest cover dataset,TVAE,Outlier_Count_Diff,23.759259,1,0.0,23.759259,23.759259,23.759259
4. Forest cover dataset,TVAE,PCA_Correlation_Diff,0.521883,1,0.0,0.521883,0.521883,0.521883
4. Forest cover dataset,TVAE,PCA_Mean_Error,76.959918,1,0.0,76.959918,76.959918,76.959918
4. Forest cover dataset,TVAE,PCA_Mean_Error_Pct,38.979959,1,0.0,38.979959,38.979959,38.979959
4. Forest cover dataset,TVAE,Quality_Score,0.881179,1,0.0,0.881179,0.881179,0.881179
4. Forest cover dataset,TVAE,Wasserstein_Distance,0.0142176199868507,1,0.0,0.0142176199868507,0.0142176199868507,0.0142176199868507
4. Forest cover dataset,TabDDPM,Cosine_Similarity,-0.020852,1,0.0,-0.020852,-0.020852,-0.020852
4. Forest cover dataset,TabDDPM,Gower_Distance,0.633701,1,0.0,0.633701,0.633701,0.633701
4. Forest cover dataset,TabDDPM,Gower_Similarity,0.633701,1,0.0,0.633701,0.633701,0.633701
4. Forest cover dataset,TabDDPM,JS_Divergence,0.214195,1,0.0,0.214195,0.214195,0.214195
4. Forest cover dataset,TabDDPM,KS_Complement,0.1043,1,0.0,0.1043,0.1043,0.1043
4. Forest cover dataset,TabDDPM,MMD,0.511001,1,0.0,0.511001,0.511001,0.511001
4. Forest cover dataset,TabDDPM,MMD_Multivariate,0.189755,1,0.0,0.189755,0.189755,0.189755
4. Forest cover dataset,TabDDPM,Outlier_Count_Diff,31.142857,1,0.0,31.142857,31.142857,31.142857
4. Forest cover dataset,TabDDPM,PCA_Correlation_Diff,0.485208,1,0.0,0.485208,0.485208,0.485208
4. Forest cover dataset,TabDDPM,PCA_Mean_Error,5790.181813,1,0.0,5790.181813,5790.181813,5790.181813
4. Forest cover dataset,TabDDPM,PCA_Mean_Error_Pct,1982.321426666667,1,0.0,1982.321426666667,1982.321426666667,1982.321426666667
4. Forest cover dataset,TabDDPM,Quality_Score,0.1043,1,0.0,0.1043,0.1043,0.1043
4. Forest cover dataset,TabDDPM,Wasserstein_Distance,0.313269,1,0.0,0.313269,0.313269,0.313269
4. Forest cover dataset,WGAN_GP,Cosine_Similarity,0.004645,1,0.0,0.004645,0.004645,0.004645
4. Forest cover dataset,WGAN_GP,Gower_Distance,0.905784,1,0.0,0.905784,0.905784,0.905784
4. Forest cover dataset,WGAN_GP,Gower_Similarity,0.905784,1,0.0,0.905784,0.905784,0.905784
4. Forest cover dataset,WGAN_GP,JS_Divergence,0.015944,1,0.0,0.015944,0.015944,0.015944
4. Forest cover dataset,WGAN_GP,KS_Complement,0.9376,1,0.0,0.9376,0.9376,0.9376
4. Forest cover dataset,WGAN_GP,MMD,0.029089,1,0.0,0.029089,0.029089,0.029089
4. Forest cover dataset,WGAN_GP,MMD_Multivariate,0.030261,1,0.0,0.030261,0.030261,0.030261
4. Forest cover dataset,WGAN_GP,Outlier_Count_Diff,23.854545,1,0.0,23.854545,23.854545,23.854545
4. Forest cover dataset,WGAN_GP,PCA_Correlation_Diff,0.996833,1,0.0,0.996833,0.996833,0.996833
4. Forest cover dataset,WGAN_GP,PCA_Mean_Error,66.583539,1,0.0,66.583539,66.583539,66.583539
4. Forest cover dataset,WGAN_GP,PCA_Mean_Error_Pct,44.00361033333333,1,0.0,44.00361033333333,44.00361033333333,44.00361033333333
4. Forest cover dataset,WGAN_GP,Quality_Score,0.9376,1,0.0,0.9376,0.9376,0.9376
4. Forest cover dataset,WGAN_GP,Wasserstein_Distance,0.040051,1,0.0,0.040051,0.040051,0.040051
5. Bank Markting,CTABGAN,Cosine_Similarity,0.019165,1,0.0,0.019165,0.019165,0.019165
5. Bank Markting,CTABGAN,Gower_Distance,0.60794,1,0.0,0.60794,0.60794,0.60794
5. Bank Markting,CTABGAN,Gower_Similarity,0.60794,1,0.0,0.60794,0.60794,0.60794
5. Bank Markting,CTABGAN,JS_Divergence,0.0604166666666666,1,0.0,0.0604166666666666,0.0604166666666666,0.0604166666666666
5. Bank Markting,CTABGAN,KS_Complement,0.8953,1,0.0,0.8953,0.8953,0.8953
5. Bank Markting,CTABGAN,MMD,0.022723,1,0.0,0.022723,0.022723,0.022723
5. Bank Markting,CTABGAN,MMD_Multivariate,0.020363,1,0.0,0.020363,0.020363,0.020363
5. Bank Markting,CTABGAN,Outlier_Count_Diff,45.428571,1,0.0,45.428571,45.428571,45.428571
5. Bank Markting,CTABGAN,PCA_Correlation_Diff,0.471534,1,0.0,0.471534,0.471534,0.471534
5. Bank Markting,CTABGAN,PCA_Mean_Error,37.171926,1,0.0,37.171926,37.171926,37.171926
5. Bank Markting,CTABGAN,PCA_Mean_Error_Pct,18.585963,1,0.0,18.585963,18.585963,18.585963
5. Bank Markting,CTABGAN,Quality_Score,0.895316,1,0.0,0.895316,0.895316,0.895316
5. Bank Markting,CTABGAN,Wasserstein_Distance,0.038294,1,0.0,0.038294,0.038294,0.038294
5. Bank Markting,CTGAN,Cosine_Similarity,0.016167,1,0.0,0.016167,0.016167,0.016167
5. Bank Markting,CTGAN,Gower_Distance,0.627346,1,0.0,0.627346,0.627346,0.627346
5. Bank Markting,CTGAN,Gower_Similarity,0.627346,1,0.0,0.627346,0.627346,0.627346
5. Bank Markting,CTGAN,KS_Complement,0.9019,1,0.0,0.9019,0.9019,0.9019
5. Bank Markting,CTGAN,MMD,0.005335,1,0.0,0.005335,0.005335,0.005335
5. Bank Markting,CTGAN,MMD_Multivariate,0.003042,1,0.0,0.003042,0.003042,0.003042
