Dataset,Generator,RegressionModel,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
12. Air Quality,WGAN_GP,Ridge,R2,TRTR,0.8539108706209735,0.01687103689511758,2,0.841842057866867,0.8659796833750799
12. Air Quality,WGAN_GP,Ridge,R2,TSTR,0.7415717663643525,0.1006099442926589,2,0.6695997479034967,0.8135437848252083
12. Air Quality,WGAN_GP,Ridge,RMSE,TRTR,0.5235054007693389,0.04086166459218718,2,0.4942747268131386,0.5527360747255392
12. Air Quality,WGAN_GP,Ridge,RMSE,TSTR,0.5620758122612777,0.04274305381424594,2,0.5314992735322256,0.5926523509903298
12. Air Quality,WGAN_GP,SVR_RBF,MAE,TRTR,0.3618366396875707,0.0313970667790192,2,0.33937653113942223,0.38429674823571913
12. Air Quality,WGAN_GP,SVR_RBF,MAE,TSTR,0.4321600703034706,0.05139775129786857,2,0.3953923339602691,0.46892780664667205
12. Air Quality,WGAN_GP,SVR_RBF,MSE,TRTR,0.309405048193491,0.04578698781145583,2,0.27665101025816213,0.3421590861288199
12. Air Quality,WGAN_GP,SVR_RBF,MSE,TSTR,0.3405903784865736,0.03649357793615034,2,0.31448444548572474,0.36669631148742243
12. Air Quality,WGAN_GP,SVR_RBF,R2,TRTR,0.8358829560293615,0.0195203542229465,2,0.8219189358286381,0.8498469762300849
12. Air Quality,WGAN_GP,SVR_RBF,R2,TSTR,0.7327348977645106,0.07723924200925118,2,0.6774812725798881,0.7879885229491331
12. Air Quality,WGAN_GP,SVR_RBF,RMSE,TRTR,0.5546556035928106,0.041978680262556,2,0.5246258647627148,0.5846853424229065
12. Air Quality,WGAN_GP,SVR_RBF,RMSE,TSTR,0.5827009245958623,0.03240387263431373,2,0.5595205905261394,0.6058812586655852
13. Concrete Compressive Strength,CTABGAN,Decision Tree,MAE,TRTR,4.993983333333333,0.7969912490806347,2,4.423850139291228,5.564116527375439
13. Concrete Compressive Strength,CTABGAN,Decision Tree,MAE,TSTR,17.78014633912324,3.071077165052086,2,15.583230080280138,19.977062597966345
13. Concrete Compressive Strength,CTABGAN,Decision Tree,MSE,TRTR,59.57590472222222,22.95227136012456,2,43.156838896638725,75.9949705478057
13. Concrete Compressive Strength,CTABGAN,Decision Tree,MSE,TSTR,484.2053040975308,161.1664277639329,2,368.9137869831305,599.4968212119311
13. Concrete Compressive Strength,CTABGAN,Decision Tree,R2,TRTR,0.7582410700374365,0.08043961418505648,2,0.7006980365151186,0.8157841035597543
13. Concrete Compressive Strength,CTABGAN,Decision Tree,R2,TSTR,-1.00404668530538,0.6227291309004352,2,-1.4495202696551233,-0.5585731009556367
13. Concrete Compressive Strength,CTABGAN,Decision Tree,RMSE,TRTR,7.579044791532416,1.460816473814408,2,6.534039638607744,8.624049944457088
13. Concrete Compressive Strength,CTABGAN,Decision Tree,RMSE,TSTR,21.71433175534825,3.562737783812541,2,19.165702677472357,24.262960833224145
13. Concrete Compressive Strength,CTABGAN,ElasticNet,MAE,TRTR,7.802230810052356,0.7718108868429413,2,7.2501105620322726,8.354351058072439
13. Concrete Compressive Strength,CTABGAN,ElasticNet,MAE,TSTR,12.32532075968875,1.354519716025597,2,11.356355726532474,13.294285792845027
13. Concrete Compressive Strength,CTABGAN,ElasticNet,MSE,TRTR,102.9094103385706,16.22572222371993,2,91.30222789118406,114.51659278595713
13. Concrete Compressive Strength,CTABGAN,ElasticNet,MSE,TSTR,225.0189242954453,38.87766566074823,2,197.2075176763233,252.83033091456727
13. Concrete Compressive Strength,CTABGAN,ElasticNet,R2,TRTR,0.5755972262942197,0.05877352356704849,2,0.5335531803212631,0.6176412722671764
13. Concrete Compressive Strength,CTABGAN,ElasticNet,R2,TSTR,0.08133886308252047,0.09021000295745189,2,0.016806514477678683,0.14587121168736228
13. Concrete Compressive Strength,CTABGAN,ElasticNet,RMSE,TRTR,10.11288890563302,0.7993048985806606,2,9.541100626443034,10.684677184823004
13. Concrete Compressive Strength,CTABGAN,ElasticNet,RMSE,TSTR,14.93696446202272,1.380585729216276,2,13.949352926318909,15.924575997726532
13. Concrete Compressive Strength,CTABGAN,Extra Trees,MAE,TRTR,3.24958516666667,0.4945898899911907,2,2.895776873229458,3.6033934601038817
13. Concrete Compressive Strength,CTABGAN,Extra Trees,MAE,TSTR,12.28407205032681,1.66416622493161,2,11.093599248609436,13.474544852044183
13. Concrete Compressive Strength,CTABGAN,Extra Trees,MSE,TRTR,24.26331041032778,6.868813789307286,2,19.349657030198873,29.176963790456686
13. Concrete Compressive Strength,CTABGAN,Extra Trees,MSE,TSTR,227.6067739521871,47.09902389236046,2,193.91416194547722,261.299385958897
13. Concrete Compressive Strength,CTABGAN,Extra Trees,R2,TRTR,0.9025055073163413,0.01418879425940221,2,0.8923554553552302,0.9126555592774523
13. Concrete Compressive Strength,CTABGAN,Extra Trees,R2,TSTR,0.07621528790640593,0.1143127696199805,2,-0.005559141283901239,0.1579897170967131
13. Concrete Compressive Strength,CTABGAN,Extra Trees,RMSE,TRTR,4.877531138474015,0.6877502479419058,2,4.385544249013579,5.3695180279344505
13. Concrete Compressive Strength,CTABGAN,Extra Trees,RMSE,TSTR,14.99312280030336,1.67721276146189,2,13.793317068579821,16.192928532026897
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,MAE,TRTR,3.835473794721097,0.3800502843443258,2,3.563602199192551,4.107345390249643
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,MAE,TSTR,14.2462056481663,0.8751867088687231,2,13.620134791947853,14.872276504384748
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,MSE,TRTR,27.2737698756028,7.372444677316539,2,21.999840661667434,32.54769908953816
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,MSE,TSTR,291.7669727873597,27.32949428496128,2,272.2166303134438,311.3173152612756
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,R2,TRTR,0.8901836633519992,0.01405742622231212,2,0.8801275864234466,0.9002397402805518
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,R2,TSTR,-0.2177172149909511,0.1992988691895825,2,-0.36028703742138574,-0.07514739256051645
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,RMSE,TRTR,5.176303370085131,0.6925700660930287,2,4.680868590424682,5.671738149745581
13. Concrete Compressive Strength,CTABGAN,Gradient Boosting,RMSE,TSTR,17.06237671678739,0.8014197163729111,2,16.489075588084813,17.63567784548997
13. Concrete Compressive Strength,CTABGAN,KNN,MAE,TRTR,7.542880000000001,0.8544273729229417,2,6.9316594781141,8.154100521885903
13. Concrete Compressive Strength,CTABGAN,KNN,MAE,TSTR,13.56106817658295,2.209663393851334,2,11.980370207881764,15.141766145284135
13. Concrete Compressive Strength,CTABGAN,KNN,MSE,TRTR,88.85309104000001,18.51121006906775,2,75.6109690788915,102.09521300110852
13. Concrete Compressive Strength,CTABGAN,KNN,MSE,TSTR,282.0024475132733,72.37043472022812,2,230.23175724677978,333.77313777976684
13. Concrete Compressive Strength,CTABGAN,KNN,R2,TRTR,0.6311284236466778,0.08148387988989231,2,0.5728383674407189,0.6894184798526366
13. Concrete Compressive Strength,CTABGAN,KNN,R2,TSTR,-0.1453671255407821,0.1793517477979603,2,-0.27366763692913204,-0.017066614152432158
13. Concrete Compressive Strength,CTABGAN,KNN,RMSE,TRTR,9.37724436418225,0.9593639426266788,2,8.690956742468053,10.063531985896446
13. Concrete Compressive Strength,CTABGAN,KNN,RMSE,TSTR,16.66039968259833,2.105594911028875,2,15.154147821779922,18.16665154341674
13. Concrete Compressive Strength,CTABGAN,Lasso,MAE,TRTR,7.802228496512834,0.7718017342040343,2,7.2501147958962004,8.354342197129467
13. Concrete Compressive Strength,CTABGAN,Lasso,MAE,TSTR,12.32533717974633,1.354519736710036,2,11.356372131793297,13.294302227699362
13. Concrete Compressive Strength,CTABGAN,Lasso,MSE,TRTR,102.9093226001959,16.22549263631316,2,91.30230438974633,114.51634081064549
13. Concrete Compressive Strength,CTABGAN,Lasso,MSE,TSTR,225.0197025372198,38.87753914411977,2,197.20838642264172,252.8310186517979
13. Concrete Compressive Strength,CTABGAN,Lasso,R2,TRTR,0.5755975884517117,0.05877256647135358,2,0.5335542271437702,0.6176409497596532
13. Concrete Compressive Strength,CTABGAN,Lasso,R2,TSTR,0.08133548005767173,0.09020976819085869,2,0.016803299394733684,0.14586766072060978
13. Concrete Compressive Strength,CTABGAN,Lasso,RMSE,TRTR,10.11288535460837,0.7992949422731532,2,9.541104197731718,10.684666511485021
13. Concrete Compressive Strength,CTABGAN,Lasso,RMSE,TSTR,14.93699127527701,1.380577480447285,2,13.949385640387064,15.924596910166958
13. Concrete Compressive Strength,CTABGAN,Linear Regression,MAE,TRTR,7.802238783144335,0.7718306277199684,2,7.25010441335154,8.35437315293713
13. Concrete Compressive Strength,CTABGAN,Linear Regression,MAE,TSTR,12.32529734481804,1.354518759234121,2,11.356332996109154,13.294261693526925
13. Concrete Compressive Strength,CTABGAN,Linear Regression,MSE,TRTR,102.9096338457063,16.2262689909573,2,91.30206026460054,114.51720742681205
13. Concrete Compressive Strength,CTABGAN,Linear Regression,MSE,TSTR,225.0177718527972,38.87788732691492,2,197.20620666325206,252.82933704234236
13. Concrete Compressive Strength,CTABGAN,Linear Regression,R2,TRTR,0.5755964213547421,0.05877497167013122,2,0.5335513394712447,0.6176415032382395
13. Concrete Compressive Strength,CTABGAN,Linear Regression,R2,TSTR,0.08134387382401939,0.09021064045245869,2,0.01681106918272196,0.14587667846531682
13. Concrete Compressive Strength,CTABGAN,Linear Regression,RMSE,TRTR,10.11289800025098,0.7993296455318147,2,9.541092018158583,10.684703982343375
13. Concrete Compressive Strength,CTABGAN,Linear Regression,RMSE,TSTR,14.93692463607219,1.38059924275544,2,13.949303433364813,15.924545838779567
13. Concrete Compressive Strength,CTABGAN,Random Forest,MAE,TRTR,3.400783290476192,0.4082574739175365,2,3.1087334870879277,3.6928330938644565
13. Concrete Compressive Strength,CTABGAN,Random Forest,MAE,TSTR,12.59097148110141,1.863669678147768,2,11.257782506357339,13.924160455845483
13. Concrete Compressive Strength,CTABGAN,Random Forest,MSE,TRTR,24.04480365943799,5.710179731204603,2,19.959987154286132,28.129620164589845
13. Concrete Compressive Strength,CTABGAN,Random Forest,MSE,TSTR,238.7296636552047,53.23133918679354,2,200.6502575529242,276.8090697574852
13. Concrete Compressive Strength,CTABGAN,Random Forest,R2,TRTR,0.9029056423674623,0.01058278039158528,2,0.8953351773297837,0.9104761074051408
13. Concrete Compressive Strength,CTABGAN,Random Forest,R2,TSTR,0.02976829710120079,0.1477603364286146,2,-0.07593307999416915,0.13546967419657074
13. Concrete Compressive Strength,CTABGAN,Random Forest,RMSE,TRTR,4.867769840669863,0.5912871026015157,2,4.444788528402032,5.290751152937693
13. Concrete Compressive Strength,CTABGAN,Random Forest,RMSE,TSTR,15.3462849323559,1.794770857282575,2,14.062383204932196,16.630186659779604
13. Concrete Compressive Strength,CTABGAN,Ridge,MAE,TRTR,7.802229940835292,0.7718140834436485,2,7.250107406104817,8.354352475565767
13. Concrete Compressive Strength,CTABGAN,Ridge,MAE,TSTR,12.32530615731819,1.3545199372848,2,11.356340965882614,13.294271348753766
13. Concrete Compressive Strength,CTABGAN,Ridge,MSE,TRTR,102.9094218241176,16.22577342287603,2,91.30220275106116,114.51664089717404
13. Concrete Compressive Strength,CTABGAN,Ridge,MSE,TSTR,225.0182417286732,38.87777012418179,2,197.20676038091258,252.8297230764338
13. Concrete Compressive Strength,CTABGAN,Ridge,R2,TRTR,0.575597112799661,0.05877420400289015,2,0.533552580072226,0.617641645527096
13. Concrete Compressive Strength,CTABGAN,Ridge,R2,TSTR,0.0813418314892725,0.090210141705542,2,0.016809383630026264,0.14587427934851874
13. Concrete Compressive Strength,CTABGAN,Ridge,RMSE,TRTR,10.11288934402717,0.7993065366800121,2,9.541099893011502,10.684678795042839
13. Concrete Compressive Strength,CTABGAN,Ridge,RMSE,TSTR,14.9369409671732,1.380592724830966,2,13.949324427108108,15.924557507238292
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,MAE,TRTR,11.08596538859208,1.160710442791003,2,10.255643157488752,11.916287619695407
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,MAE,TSTR,13.1538710149956,1.565640996502506,2,12.033878915849066,14.273863114142134
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,MSE,TRTR,191.6580901100671,29.7800348980639,2,170.3547364851633,212.96144373497089
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,MSE,TSTR,266.5546683303643,41.99216932748887,2,236.5152800045134,296.5940566562152
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,R2,TRTR,0.2168334604052927,0.0345381407894597,2,0.19212636287155513,0.24154055793903026
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,R2,TSTR,-0.09004450687149657,0.08074759687330378,2,-0.14780785793677692,-0.03228115580621622
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,RMSE,TRTR,13.80000256702762,1.103639098663204,2,13.010506716080151,14.58949841797509
13. Concrete Compressive Strength,CTABGAN,SVR_RBF,RMSE,TSTR,16.2712404631966,1.342163223754145,2,15.311114732120501,17.231366194272702
13. Concrete Compressive Strength,CTGAN,Decision Tree,MAE,TRTR,4.993983333333333,0.7969912490806347,2,4.423850139291228,5.564116527375439
13. Concrete Compressive Strength,CTGAN,Decision Tree,MAE,TSTR,23.46795,3.55877010145359,2,20.92215923110035,26.01374076889965
13. Concrete Compressive Strength,CTGAN,Decision Tree,MSE,TRTR,59.57590472222222,22.95227136012456,2,43.156838896638725,75.9949705478057
13. Concrete Compressive Strength,CTGAN,Decision Tree,MSE,TSTR,874.8571665000002,304.4359472398615,2,657.0768092108633,1092.637523789137
13. Concrete Compressive Strength,CTGAN,Decision Tree,R2,TRTR,0.7582410700374365,0.08043961418505648,2,0.7006980365151186,0.8157841035597543
13. Concrete Compressive Strength,CTGAN,Decision Tree,R2,TSTR,-2.828811853895157,1.897346461439006,2,-4.1860917481380895,-1.4715319596522245
13. Concrete Compressive Strength,CTGAN,Decision Tree,RMSE,TRTR,7.579044791532416,1.460816473814408,2,6.534039638607744,8.624049944457088
13. Concrete Compressive Strength,CTGAN,Decision Tree,RMSE,TSTR,29.13647828389379,5.091443774823157,2,25.4942788181227,32.77867774966488
13. Concrete Compressive Strength,CTGAN,ElasticNet,MAE,TRTR,7.802230810052356,0.7718108868429413,2,7.2501105620322726,8.354351058072439
13. Concrete Compressive Strength,CTGAN,ElasticNet,MAE,TSTR,13.99223991924711,1.807609508604716,2,12.699153973936538,15.285325864557683
13. Concrete Compressive Strength,CTGAN,ElasticNet,MSE,TRTR,102.9094103385706,16.22572222371993,2,91.30222789118406,114.51659278595713
13. Concrete Compressive Strength,CTGAN,ElasticNet,MSE,TSTR,301.1239792707844,57.13748259293882,2,260.25028650713705,341.99767203443173
13. Concrete Compressive Strength,CTGAN,ElasticNet,R2,TRTR,0.5755972262942197,0.05877352356704849,2,0.5335531803212631,0.6176412722671764
13. Concrete Compressive Strength,CTGAN,ElasticNet,R2,TSTR,-0.22550914614945,0.1235810188935839,2,-0.31391368146405074,-0.13710461083484923
13. Concrete Compressive Strength,CTGAN,ElasticNet,RMSE,TRTR,10.11288890563302,0.7993048985806606,2,9.541100626443034,10.684677184823004
13. Concrete Compressive Strength,CTGAN,ElasticNet,RMSE,TSTR,17.26517658180125,1.742887509280539,2,16.018389965676597,18.5119631979259
13. Concrete Compressive Strength,CTGAN,Extra Trees,MAE,TRTR,3.24958516666667,0.4945898899911907,2,2.895776873229458,3.6033934601038817
13. Concrete Compressive Strength,CTGAN,Extra Trees,MAE,TSTR,14.1081935,0.7663869897196209,2,13.559953274244455,14.656433725755546
13. Concrete Compressive Strength,CTGAN,Extra Trees,MSE,TRTR,24.26331041032778,6.868813789307286,2,19.349657030198873,29.176963790456686
13. Concrete Compressive Strength,CTGAN,Extra Trees,MSE,TSTR,304.29285754895,28.88693447837532,2,283.6283894770115,324.95732562088847
13. Concrete Compressive Strength,CTGAN,Extra Trees,R2,TRTR,0.9025055073163413,0.01418879425940221,2,0.8923554553552302,0.9126555592774523
13. Concrete Compressive Strength,CTGAN,Extra Trees,R2,TSTR,-0.2685983673798373,0.1986155312390292,2,-0.4106793592882197,-0.12651737547145486
13. Concrete Compressive Strength,CTGAN,Extra Trees,RMSE,TRTR,4.877531138474015,0.6877502479419058,2,4.385544249013579,5.3695180279344505
13. Concrete Compressive Strength,CTGAN,Extra Trees,RMSE,TSTR,17.42416086060672,0.8315502706698495,2,16.82930563180657,18.01901608940687
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,MAE,TRTR,3.835473794721097,0.3800502843443258,2,3.563602199192551,4.107345390249643
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,MAE,TSTR,13.83610673654896,2.00803497118812,2,12.399645052443441,15.272568420654478
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,MSE,TRTR,27.2737698756028,7.372444677316539,2,21.999840661667434,32.54769908953816
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,MSE,TSTR,289.9863894270053,54.96830266184273,2,250.66443450739885,329.30834434661176
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,R2,TRTR,0.8901836633519992,0.01405742622231212,2,0.8801275864234466,0.9002397402805518
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,R2,TSTR,-0.1924004993651559,0.1919950522760443,2,-0.32974548592641656,-0.05505551280389526
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,RMSE,TRTR,5.176303370085131,0.6925700660930287,2,4.680868590424682,5.671738149745581
13. Concrete Compressive Strength,CTGAN,Gradient Boosting,RMSE,TSTR,16.95095885706452,1.628306866997541,2,15.786138294689593,18.11577941943945
13. Concrete Compressive Strength,CTGAN,KNN,MAE,TRTR,7.542880000000001,0.8544273729229417,2,6.9316594781141,8.154100521885903
13. Concrete Compressive Strength,CTGAN,KNN,MAE,TSTR,18.29776,1.409867737910192,2,17.289201377155784,19.306318622844216
13. Concrete Compressive Strength,CTGAN,KNN,MSE,TRTR,88.85309104000001,18.51121006906775,2,75.6109690788915,102.09521300110852
13. Concrete Compressive Strength,CTGAN,KNN,MSE,TSTR,514.3206324,53.78345173435451,2,475.84626877393896,552.7949960260611
13. Concrete Compressive Strength,CTGAN,KNN,R2,TRTR,0.6311284236466778,0.08148387988989231,2,0.5728383674407189,0.6894184798526366
13. Concrete Compressive Strength,CTGAN,KNN,R2,TSTR,-1.177678253449289,0.5677755654395598,2,-1.5838404252379126,-0.7715160816606652
13. Concrete Compressive Strength,CTGAN,KNN,RMSE,TRTR,9.37724436418225,0.9593639426266788,2,8.690956742468053,10.063531985896446
13. Concrete Compressive Strength,CTGAN,KNN,RMSE,TSTR,22.64710436417585,1.195531813933398,2,21.791872424749826,23.502336303601872
13. Concrete Compressive Strength,CTGAN,Lasso,MAE,TRTR,7.802228496512834,0.7718017342040343,2,7.2501147958962004,8.354342197129467
13. Concrete Compressive Strength,CTGAN,Lasso,MAE,TSTR,13.99225785322244,1.807612770830203,2,12.699169574256336,15.285346132188545
13. Concrete Compressive Strength,CTGAN,Lasso,MSE,TRTR,102.9093226001959,16.22549263631316,2,91.30230438974633,114.51634081064549
13. Concrete Compressive Strength,CTGAN,Lasso,MSE,TSTR,301.1247094412486,57.13749152338091,2,260.25101028914787,341.9984085933494
13. Concrete Compressive Strength,CTGAN,Lasso,R2,TRTR,0.5755975884517117,0.05877256647135358,2,0.5335542271437702,0.6176409497596532
13. Concrete Compressive Strength,CTGAN,Lasso,R2,TSTR,-0.225512208038129,0.1235807441694698,2,-0.3139165468269375,-0.1371078692493205
13. Concrete Compressive Strength,CTGAN,Lasso,RMSE,TRTR,10.11288535460837,0.7992949422731532,2,9.541104197731718,10.684666511485021
13. Concrete Compressive Strength,CTGAN,Lasso,RMSE,TSTR,17.26519798099169,1.742884998618399,2,16.01841316088654,18.511982801096842
13. Concrete Compressive Strength,CTGAN,Linear Regression,MAE,TRTR,7.802238783144335,0.7718306277199684,2,7.25010441335154,8.35437315293713
13. Concrete Compressive Strength,CTGAN,Linear Regression,MAE,TSTR,13.9922053280581,1.807606039207109,2,12.699121864605065,15.285288791511135
13. Concrete Compressive Strength,CTGAN,Linear Regression,MSE,TRTR,102.9096338457063,16.2262689909573,2,91.30206026460054,114.51720742681205
13. Concrete Compressive Strength,CTGAN,Linear Regression,MSE,TSTR,301.1225724408017,57.13755576849592,2,260.24882733051425,341.9963175510892
13. Concrete Compressive Strength,CTGAN,Linear Regression,R2,TRTR,0.5755964213547421,0.05877497167013122,2,0.5335513394712447,0.6176415032382395
13. Concrete Compressive Strength,CTGAN,Linear Regression,R2,TSTR,-0.2255031492505579,0.123581467139701,2,-0.3139080052211141,-0.13709829328000167
13. Concrete Compressive Strength,CTGAN,Linear Regression,RMSE,TRTR,10.11289800025098,0.7993296455318147,2,9.541092018158583,10.684703982343375
13. Concrete Compressive Strength,CTGAN,Linear Regression,RMSE,TSTR,17.26513505794524,1.742895255519345,2,16.018342900495163,18.511927215395318
13. Concrete Compressive Strength,CTGAN,Random Forest,MAE,TRTR,3.400783290476192,0.4082574739175365,2,3.1087334870879277,3.6928330938644565
13. Concrete Compressive Strength,CTGAN,Random Forest,MAE,TSTR,13.624273,1.867721157508129,2,12.288185771516025,14.960360228483976
13. Concrete Compressive Strength,CTGAN,Random Forest,MSE,TRTR,24.04480365943799,5.710179731204603,2,19.959987154286132,28.129620164589845
13. Concrete Compressive Strength,CTGAN,Random Forest,MSE,TSTR,294.8073018354,52.53656064950225,2,257.2249103579033,332.38969331289667
13. Concrete Compressive Strength,CTGAN,Random Forest,R2,TRTR,0.9029056423674623,0.01058278039158528,2,0.8953351773297837,0.9104761074051408
13. Concrete Compressive Strength,CTGAN,Random Forest,R2,TSTR,-0.2236846806354249,0.2331522639223812,2,-0.3904717627791164,-0.056897598491733425
13. Concrete Compressive Strength,CTGAN,Random Forest,RMSE,TRTR,4.867769840669863,0.5912871026015157,2,4.444788528402032,5.290751152937693
13. Concrete Compressive Strength,CTGAN,Random Forest,RMSE,TSTR,17.10281440962687,1.516918292216055,2,16.017676433470076,18.187952385783664
13. Concrete Compressive Strength,CTGAN,Ridge,MAE,TRTR,7.802229940835292,0.7718140834436485,2,7.250107406104817,8.354352475565767
13. Concrete Compressive Strength,CTGAN,Ridge,MAE,TSTR,13.99222609180462,1.80760637880735,2,12.699142385416206,15.285309798193033
13. Concrete Compressive Strength,CTGAN,Ridge,MSE,TRTR,102.9094218241176,16.22577342287603,2,91.30220275106116,114.51664089717404
13. Concrete Compressive Strength,CTGAN,Ridge,MSE,TSTR,301.1234155576313,57.13745771138109,2,260.2497405931781,341.9970905220845
13. Concrete Compressive Strength,CTGAN,Ridge,R2,TRTR,0.575597112799661,0.05877420400289015,2,0.533552580072226,0.617641645527096
13. Concrete Compressive Strength,CTGAN,Ridge,R2,TSTR,-0.2255068020179847,0.1235812542487067,2,-0.3139115056954979,-0.1371020983404715
13. Concrete Compressive Strength,CTGAN,Ridge,RMSE,TRTR,10.11288934402717,0.7993065366800121,2,9.541099893011502,10.684678795042839
13. Concrete Compressive Strength,CTGAN,Ridge,RMSE,TSTR,17.26516011861022,1.742888876659212,2,16.01837252432179,18.511947712898646
13. Concrete Compressive Strength,CTGAN,SVR_RBF,MAE,TRTR,11.08596538859208,1.160710442791003,2,10.255643157488752,11.916287619695407
13. Concrete Compressive Strength,CTGAN,SVR_RBF,MAE,TSTR,13.54837317604187,1.605415207343035,2,12.399928320490329,14.696818031593413
13. Concrete Compressive Strength,CTGAN,SVR_RBF,MSE,TRTR,191.6580901100671,29.7800348980639,2,170.3547364851633,212.96144373497089
13. Concrete Compressive Strength,CTGAN,SVR_RBF,MSE,TSTR,283.3989246552414,43.07526767605102,2,252.58473444588196,314.2131148646008
13. Concrete Compressive Strength,CTGAN,SVR_RBF,R2,TRTR,0.2168334604052927,0.0345381407894597,2,0.19212636287155513,0.24154055793903026
13. Concrete Compressive Strength,CTGAN,SVR_RBF,R2,TSTR,-0.1594001917335289,0.0741212505394886,2,-0.21242334018744405,-0.10637704327961375
13. Concrete Compressive Strength,CTGAN,SVR_RBF,RMSE,TRTR,13.80000256702762,1.103639098663204,2,13.010506716080151,14.58949841797509
13. Concrete Compressive Strength,CTGAN,SVR_RBF,RMSE,TSTR,16.78158016173148,1.333226136340656,2,15.827847637856038,17.73531268560692
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,MAE,TRTR,4.993983333333333,0.7969912490806347,2,4.423850139291228,5.564116527375439
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,MAE,TSTR,18.79055,1.850006428367209,2,17.467135125344694,20.113964874655306
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,MSE,TRTR,59.57590472222222,22.95227136012456,2,43.156838896638725,75.9949705478057
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,MSE,TSTR,562.8762555,109.0909814206354,2,484.83726855970275,640.9152424402972
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,R2,TRTR,0.7582410700374365,0.08043961418505648,2,0.7006980365151186,0.8157841035597543
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,R2,TSTR,-1.315617360744155,0.3718843490623883,2,-1.5816473980749128,-1.0495873234133972
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,RMSE,TRTR,7.579044791532416,1.460816473814408,2,6.534039638607744,8.624049944457088
13. Concrete Compressive Strength,CopulaGAN,Decision Tree,RMSE,TSTR,23.61452818774023,2.286987969015561,2,21.9785155501927,25.25054082528776
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,MAE,TRTR,7.802230810052356,0.7718108868429413,2,7.2501105620322726,8.354351058072439
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,MAE,TSTR,16.48351229393125,1.620934343691914,2,15.323965717017561,17.643058870844936
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,MSE,TRTR,102.9094103385706,16.22572222371993,2,91.30222789118406,114.51659278595713
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,MSE,TSTR,429.5882327658819,86.30103827695747,2,367.85218904049634,491.3242764912675
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,R2,TRTR,0.5755972262942197,0.05877352356704849,2,0.5335531803212631,0.6176412722671764
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,R2,TSTR,-0.7515619731801744,0.1966547781550128,2,-0.8922403268289677,-0.610883619531381
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,RMSE,TRTR,10.11288890563302,0.7993048985806606,2,9.541100626443034,10.684677184823004
13. Concrete Compressive Strength,CopulaGAN,ElasticNet,RMSE,TSTR,20.62081477983537,2.09050964637937,2,19.125354267262647,22.116275292408094
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,MAE,TRTR,3.24958516666667,0.4945898899911907,2,2.895776873229458,3.6033934601038817
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,MAE,TSTR,15.9757775,1.604400911299137,2,14.828058228128176,17.123496771871825
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,MSE,TRTR,24.26331041032778,6.868813789307286,2,19.349657030198873,29.176963790456686
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,MSE,TSTR,396.31486330475,86.09037275227281,2,334.72952061730126,457.9002059921988
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,R2,TRTR,0.9025055073163413,0.01418879425940221,2,0.8923554553552302,0.9126555592774523
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,R2,TSTR,-0.615037034938454,0.2226536575283729,2,-0.7743138664949383,-0.45576020338196965
13. Concrete Compressive Strength,CopulaGAN,Extra Trees,RMSE,TRTR,4.877531138474015,0.6877502479419058,2,4.385544249013579,5.3695180279344505
