Dataset,Generator,Classifier,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
1. Cancer,CopulaGAN,Logistic Regression,Precision,TSTR,0.284463618381962,0.02735704074753571,2,0.2648935703558079,0.3040336664081161
1. Cancer,CopulaGAN,Logistic Regression,Recall,TRTR,0.9523809523809523,0.02129588549999798,2,0.9371467936193918,0.9676151111425129
1. Cancer,CopulaGAN,Logistic Regression,Recall,TSTR,0.6666666666666667,0.09464098530643712,2,0.5989645842381659,0.7343687490951676
1. Cancer,CopulaGAN,MLP,Accuracy,TRTR,0.974561403508772,0.01327433855300136,2,0.9650655137524552,0.9840572932650887
1. Cancer,CopulaGAN,MLP,Accuracy,TSTR,0.243859649122807,0.06666666666666668,2,0.19616918872358433,0.2915501095220297
1. Cancer,CopulaGAN,MLP,F1,TRTR,0.9646057122906845,0.01869298955577862,2,0.9512335531183903,0.9779778714629787
1. Cancer,CopulaGAN,MLP,F1,TSTR,0.3148359078246065,0.08735914276020076,2,0.2523429417498756,0.37732887389933745
1. Cancer,CopulaGAN,MLP,Precision,TRTR,0.985467661474468,0.0191919907367019,2,0.971738538361304,0.999196784587632
1. Cancer,CopulaGAN,MLP,Precision,TSTR,0.2346004713560841,0.05987976719583476,2,0.19176506636356966,0.27743587634859856
1. Cancer,CopulaGAN,MLP,Recall,TRTR,0.9452380952380952,0.03021089890583217,2,0.9236265200696926,0.9668496704064978
1. Cancer,CopulaGAN,MLP,Recall,TSTR,0.480952380952381,0.1560568534111804,2,0.3693160331378831,0.592588728766879
1. Cancer,CopulaGAN,Naive Bayes,Accuracy,TRTR,0.9324561403508772,0.02322491630679601,2,0.9158420360798095,0.9490702446219449
1. Cancer,CopulaGAN,Naive Bayes,Accuracy,TSTR,0.3447368421052631,0.03923906885323691,2,0.3166669032165481,0.3728067809939781
1. Cancer,CopulaGAN,Naive Bayes,F1,TRTR,0.9055642341410918,0.0327534076549362,2,0.8821338577804818,0.9289946105017017
1. Cancer,CopulaGAN,Naive Bayes,F1,TSTR,0.4662794326323761,0.03639025421877407,2,0.4402474129663047,0.49231145229844747
1. Cancer,CopulaGAN,Naive Bayes,Precision,TRTR,0.931024002484766,0.03636585629143303,2,0.9050094360445099,0.9570385689250221
1. Cancer,CopulaGAN,Naive Bayes,Precision,TSTR,0.3329675819725071,0.02410520935186833,2,0.31572375399235336,0.3502114099526608
1. Cancer,CopulaGAN,Naive Bayes,Recall,TRTR,0.8833333333333332,0.05156287578025646,2,0.8464474740513078,0.9202191926153586
1. Cancer,CopulaGAN,Naive Bayes,Recall,TSTR,0.7785714285714286,0.07457361792078966,2,0.7252246759872558,0.8319181811556013
1. Cancer,CopulaGAN,Random Forest,Accuracy,TRTR,0.962280701754386,0.0136176971019825,2,0.9525391880888254,0.9720222154199465
1. Cancer,CopulaGAN,Random Forest,Accuracy,TSTR,0.4342105263157895,0.06567241047103436,2,0.3872313139524341,0.4811897386791449
1. Cancer,CopulaGAN,Random Forest,F1,TRTR,0.9482304799188631,0.01843776018375915,2,0.9350409008404541,0.9614200589972721
1. Cancer,CopulaGAN,Random Forest,F1,TSTR,0.3816551708328511,0.05380485147891598,2,0.34316549875173163,0.4201448429139706
1. Cancer,CopulaGAN,Random Forest,Precision,TRTR,0.9617923931806518,0.02967466301692189,2,0.9405644180586199,0.9830203683026837
1. Cancer,CopulaGAN,Random Forest,Precision,TSTR,0.3220137555784127,0.045904894901459,2,0.28917537199198506,0.3548521391648404
1. Cancer,CopulaGAN,Random Forest,Recall,TRTR,0.9357142857142857,0.0214285714285714,2,0.9203852091573927,0.9510433622711787
1. Cancer,CopulaGAN,Random Forest,Recall,TSTR,0.4761904761904762,0.0903507902905251,2,0.4115574143946448,0.5408235379863076
1. Cancer,CopulaGAN,SVM-RBF,Accuracy,TRTR,0.9701754385964912,0.01889531511275264,2,0.9566585444397578,0.9836923327532247
1. Cancer,CopulaGAN,SVM-RBF,Accuracy,TSTR,0.256140350877193,0.04503683387015241,2,0.2239229407443299,0.2883577610100561
1. Cancer,CopulaGAN,SVM-RBF,F1,TRTR,0.9583987428081452,0.02694607072359247,2,0.9391226850267731,0.9776748005895173
1. Cancer,CopulaGAN,SVM-RBF,F1,TSTR,0.3694444042627564,0.0750845122045937,2,0.3157321799244345,0.4231566286010783
1. Cancer,CopulaGAN,SVM-RBF,Precision,TRTR,0.975500670827118,0.01929000486040976,2,0.9617014326336752,0.9892999090205608
1. Cancer,CopulaGAN,SVM-RBF,Precision,TSTR,0.2669488463176923,0.04830223231252203,2,0.2323955108582765,0.3015021817771081
1. Cancer,CopulaGAN,SVM-RBF,Recall,TRTR,0.9428571428571428,0.04416008807378907,2,0.9112669188845045,0.9744473668297812
1. Cancer,CopulaGAN,SVM-RBF,Recall,TSTR,0.6023809523809524,0.150979417737978,2,0.49437678323999135,0.7103851215219134
1. Cancer,ForestDiffusion,AdaBoost,Accuracy,TRTR,0.9666666666666666,0.01022974016639526,2,0.9593487513921694,0.9739845819411638
1. Cancer,ForestDiffusion,AdaBoost,Accuracy,TSTR,0.9771929824561403,0.01370219241387132,2,0.9673910244856964,0.9869949404265842
1. Cancer,ForestDiffusion,AdaBoost,F1,TRTR,0.9537824074424763,0.01443243582836966,2,0.9434580648024186,0.9641067500825341
1. Cancer,ForestDiffusion,AdaBoost,F1,TSTR,0.9683790770860614,0.01893114988312735,2,0.9548365482788659,0.9819216058932569
1. Cancer,ForestDiffusion,AdaBoost,Precision,TRTR,0.9735489892977129,0.02210918228480495,2,0.9577330330645226,0.9893649455309033
1. Cancer,ForestDiffusion,AdaBoost,Precision,TSTR,0.9863465053255183,0.02678203181220571,2,0.9671877939122575,1.005505216738779
1. Cancer,ForestDiffusion,AdaBoost,Recall,TRTR,0.9357142857142857,0.02827224306437598,2,0.9154895413904034,0.955939030038168
1. Cancer,ForestDiffusion,AdaBoost,Recall,TSTR,0.9523809523809523,0.03531523089093172,2,0.9271179580765516,0.977643946685353
1. Cancer,ForestDiffusion,Decision Tree,Accuracy,TRTR,0.9350877192982457,0.02045948033279054,2,0.9204518887492514,0.9497235498472401
1. Cancer,ForestDiffusion,Decision Tree,Accuracy,TSTR,0.9184210526315789,0.02355389751245184,2,0.9015716093831049,0.935270495880053
1. Cancer,ForestDiffusion,Decision Tree,F1,TRTR,0.9122461606275634,0.02771502846045041,2,0.8924200236187168,0.93207229763641
1. Cancer,ForestDiffusion,Decision Tree,F1,TSTR,0.8874586514506332,0.03462216351334562,2,0.8626914476811038,0.9122258552201625
1. Cancer,ForestDiffusion,Decision Tree,Precision,TRTR,0.9096981560397401,0.03732307542896939,2,0.8829988362789032,0.9363974758005771
1. Cancer,ForestDiffusion,Decision Tree,Precision,TSTR,0.8978543785778763,0.02583052328885385,2,0.879376335357902,0.9163324217978506
1. Cancer,ForestDiffusion,Decision Tree,Recall,TRTR,0.9166666666666666,0.04158154570612613,2,0.8869210207841195,0.9464123125492138
1. Cancer,ForestDiffusion,Decision Tree,Recall,TSTR,0.8785714285714284,0.05265081997022854,2,0.8409073008997766,0.9162355562430803
1. Cancer,ForestDiffusion,Extra Trees,Accuracy,TRTR,0.9701754385964912,0.01189882453179872,2,0.9616635322945255,0.978687344898457
1. Cancer,ForestDiffusion,Extra Trees,Accuracy,TSTR,0.968421052631579,0.02007986516185893,2,0.9540567824167285,0.9827853228464294
1. Cancer,ForestDiffusion,Extra Trees,F1,TRTR,0.9589899381997989,0.01652286372603384,2,0.9471701935266764,0.9708096828729215
1. Cancer,ForestDiffusion,Extra Trees,F1,TSTR,0.9548841008708386,0.02934845124707383,2,0.9338894835911823,0.975878718150495
1. Cancer,ForestDiffusion,Extra Trees,Precision,TRTR,0.971542217000243,0.02506278422086412,2,0.9536133812245523,0.9894710527759337
1. Cancer,ForestDiffusion,Extra Trees,Precision,TSTR,0.9922331947331948,0.01187303560728529,2,0.9837397367164779,1.000726652749912
1. Cancer,ForestDiffusion,Extra Trees,Recall,TRTR,0.9476190476190476,0.02776643759450141,2,0.9277561347311267,0.9674819605069684
1. Cancer,ForestDiffusion,Extra Trees,Recall,TSTR,0.9214285714285714,0.04999999999999999,2,0.8856607261291544,0.9571964167279884
1. Cancer,ForestDiffusion,Gradient Boosting,Accuracy,TRTR,0.9631578947368421,0.0203084857943688,2,0.9486300791736743,0.97768571030001
1. Cancer,ForestDiffusion,Gradient Boosting,Accuracy,TSTR,0.9728070175438598,0.01491228070175439,2,0.9621394145598231,0.9834746205278965
1. Cancer,ForestDiffusion,Gradient Boosting,F1,TRTR,0.9494212600983015,0.02779434087071402,2,0.9295383864090423,0.9693041337875608
1. Cancer,ForestDiffusion,Gradient Boosting,F1,TSTR,0.9619575125900426,0.02116204340633657,2,0.9468190986944947,0.9770959264855905
1. Cancer,ForestDiffusion,Gradient Boosting,Precision,TRTR,0.9620305430373497,0.0358379580625646,2,0.9363936122407736,0.9876674738339258
1. Cancer,ForestDiffusion,Gradient Boosting,Precision,TSTR,0.9852313711107037,0.01627142953979377,2,0.9735914916191095,0.9968712506022979
1. Cancer,ForestDiffusion,Gradient Boosting,Recall,TRTR,0.938095238095238,0.03400680204068023,2,0.913768237404859,0.962422238785617
1. Cancer,ForestDiffusion,Gradient Boosting,Recall,TSTR,0.9404761904761905,0.03571428571428571,2,0.9149277295480355,0.9660246514043455
1. Cancer,ForestDiffusion,KNN,Accuracy,TRTR,0.962280701754386,0.01883413206454726,2,0.9488075753137156,0.9757538281950563
1. Cancer,ForestDiffusion,KNN,Accuracy,TSTR,0.9526315789473683,0.01848360307518024,2,0.9394092058399908,0.9658539520547458
1. Cancer,ForestDiffusion,KNN,F1,TRTR,0.947074373024434,0.02672761688789936,2,0.9279545877030646,0.9661941583458034
1. Cancer,ForestDiffusion,KNN,F1,TSTR,0.9332309434412295,0.02747334297566519,2,0.9135776978130011,0.9528841890694578
1. Cancer,ForestDiffusion,KNN,Precision,TRTR,0.9751404010156286,0.02459125532957641,2,0.9575488766886936,0.9927319253425636
1. Cancer,ForestDiffusion,KNN,Precision,TSTR,0.9629047211524746,0.02270577718504238,2,0.946661986637322,0.9791474556676272
1. Cancer,ForestDiffusion,KNN,Recall,TRTR,0.9214285714285715,0.03991203479581002,2,0.8928772217053419,0.9499799211518011
1. Cancer,ForestDiffusion,KNN,Recall,TSTR,0.9071428571428571,0.0504514764295645,2,0.8710520450616602,0.943233669224054
1. Cancer,ForestDiffusion,Logistic Regression,Accuracy,TRTR,0.9789473684210526,0.009768007654087744,2,0.971959756687954,0.9859349801541512
1. Cancer,ForestDiffusion,Logistic Regression,Accuracy,TSTR,0.9824561403508772,0.01109571108831009,2,0.9745187467970032,0.9903935339047513
1. Cancer,ForestDiffusion,Logistic Regression,F1,TRTR,0.9707868770215718,0.0137941861874265,2,0.9609191106699073,0.9806546433732364
1. Cancer,ForestDiffusion,Logistic Regression,F1,TSTR,0.9753647652942392,0.01588371197929723,2,0.9640022422371192,0.9867272883513593
1. Cancer,ForestDiffusion,Logistic Regression,Precision,TRTR,0.9901768962744573,0.01203823054760635,2,0.9815652649163472,0.9987885276325673
1. Cancer,ForestDiffusion,Logistic Regression,Precision,TSTR,1.0,0.0,2,1.0,1.0
1. Cancer,ForestDiffusion,Logistic Regression,Recall,TRTR,0.9523809523809523,0.02129588549999798,2,0.9371467936193918,0.9676151111425129
1. Cancer,ForestDiffusion,Logistic Regression,Recall,TSTR,0.9523809523809523,0.03011693009684169,2,0.9308365984490086,0.9739253063128961
1. Cancer,ForestDiffusion,MLP,Accuracy,TRTR,0.974561403508772,0.01327433855300136,2,0.9650655137524552,0.9840572932650887
1. Cancer,ForestDiffusion,MLP,Accuracy,TSTR,0.9710526315789473,0.009649122807017537,2,0.9641500649422177,0.9779551982156769
1. Cancer,ForestDiffusion,MLP,F1,TRTR,0.9646057122906845,0.01869298955577862,2,0.9512335531183903,0.9779778714629787
1. Cancer,ForestDiffusion,MLP,F1,TSTR,0.9597907671465317,0.01365969229454085,2,0.9500192119299562,0.9695623223631071
1. Cancer,ForestDiffusion,MLP,Precision,TRTR,0.985467661474468,0.0191919907367019,2,0.971738538361304,0.999196784587632
1. Cancer,ForestDiffusion,MLP,Precision,TSTR,0.9804149915125524,0.01447747124608494,2,0.9700584324754179,0.9907715505496869
1. Cancer,ForestDiffusion,MLP,Recall,TRTR,0.9452380952380952,0.03021089890583217,2,0.9236265200696926,0.9668496704064978
1. Cancer,ForestDiffusion,MLP,Recall,TSTR,0.9404761904761905,0.02439750182371331,2,0.923023269057734,0.9579291118946469
1. Cancer,ForestDiffusion,Naive Bayes,Accuracy,TRTR,0.9324561403508772,0.02322491630679601,2,0.9158420360798095,0.9490702446219449
1. Cancer,ForestDiffusion,Naive Bayes,Accuracy,TSTR,0.9280701754385966,0.02105263157894736,2,0.9130100300493684,0.9431303208278248
1. Cancer,ForestDiffusion,Naive Bayes,F1,TRTR,0.9055642341410918,0.0327534076549362,2,0.8821338577804818,0.9289946105017017
1. Cancer,ForestDiffusion,Naive Bayes,F1,TSTR,0.8998892151047351,0.03076924209025666,2,0.8778782252834428,0.9219002049260273
1. Cancer,ForestDiffusion,Naive Bayes,Precision,TRTR,0.931024002484766,0.03636585629143303,2,0.9050094360445099,0.9570385689250221
1. Cancer,ForestDiffusion,Naive Bayes,Precision,TSTR,0.9197667999268523,0.03384720557007491,2,0.8955539676738922,0.9439796321798124
1. Cancer,ForestDiffusion,Naive Bayes,Recall,TRTR,0.8833333333333332,0.05156287578025646,2,0.8464474740513078,0.9202191926153586
1. Cancer,ForestDiffusion,Naive Bayes,Recall,TSTR,0.8833333333333334,0.05578749768504752,2,0.8434253615965261,0.9232413050701407
1. Cancer,ForestDiffusion,Random Forest,Accuracy,TRTR,0.962280701754386,0.0136176971019825,2,0.9525391880888254,0.9720222154199465
1. Cancer,ForestDiffusion,Random Forest,Accuracy,TSTR,0.9692982456140351,0.0212164677586804,2,0.9541208988821841,0.9844755923458861
1. Cancer,ForestDiffusion,Random Forest,F1,TRTR,0.9482304799188631,0.01843776018375915,2,0.9350409008404541,0.9614200589972721
1. Cancer,ForestDiffusion,Random Forest,F1,TSTR,0.9562420946465988,0.03078678036577362,2,0.9342185586987964,0.9782656305944012
1. Cancer,ForestDiffusion,Random Forest,Precision,TRTR,0.9617923931806518,0.02967466301692189,2,0.9405644180586199,0.9830203683026837
1. Cancer,ForestDiffusion,Random Forest,Precision,TSTR,0.9898962148962148,0.01635779965675632,2,0.9781945499449805,1.0015978798474492
1. Cancer,ForestDiffusion,Random Forest,Recall,TRTR,0.9357142857142857,0.0214285714285714,2,0.9203852091573927,0.9510433622711787
1. Cancer,ForestDiffusion,Random Forest,Recall,TSTR,0.9261904761904761,0.05265081997022852,2,0.8885263485188244,0.9638546038621278
1. Cancer,ForestDiffusion,SVM-RBF,Accuracy,TRTR,0.968421052631579,0.01806250901927543,2,0.9554999120651636,0.9813421931979943
1. Cancer,ForestDiffusion,SVM-RBF,Accuracy,TSTR,0.976315789473684,0.01417148633456448,2,0.9661781188561339,0.9864534600912341
1. Cancer,ForestDiffusion,SVM-RBF,F1,TRTR,0.9562595401456587,0.0249697085948244,2,0.9383972866618346,0.9741217936294828
1. Cancer,ForestDiffusion,SVM-RBF,F1,TSTR,0.9668967874877652,0.02019724432921812,2,0.9524485492749252,0.9813450257006052
1. Cancer,ForestDiffusion,SVM-RBF,Precision,TRTR,0.9756903217837779,0.02809606508844681,2,0.9555916075916596,0.9957890359758962
1. Cancer,ForestDiffusion,SVM-RBF,Precision,TSTR,0.9876768962744572,0.012330996557035,2,0.9788558327296638,0.9964979598192506
1. Cancer,ForestDiffusion,SVM-RBF,Recall,TRTR,0.9380952380952381,0.03049106779729926,2,0.9162832421754814,0.9599072340149948
1. Cancer,ForestDiffusion,SVM-RBF,Recall,TSTR,0.9476190476190476,0.03499271061118825,2,0.9225867704240827,0.9726513248140125
1. Cancer,GaussianCopula,AdaBoost,Accuracy,TRTR,0.9666666666666666,0.01022974016639526,2,0.9593487513921694,0.9739845819411638
1. Cancer,GaussianCopula,AdaBoost,Accuracy,TSTR,0.9096491228070175,0.02419844600725213,2,0.8923385973415437,0.9269596482724912
1. Cancer,GaussianCopula,AdaBoost,F1,TRTR,0.9537824074424763,0.01443243582836966,2,0.9434580648024186,0.9641067500825341
1. Cancer,GaussianCopula,AdaBoost,F1,TSTR,0.8650285739692105,0.03923773971976056,2,0.8369595858853068,0.8930975620531142
1. Cancer,GaussianCopula,AdaBoost,Precision,TRTR,0.9735489892977129,0.02210918228480495,2,0.9577330330645226,0.9893649455309033
1. Cancer,GaussianCopula,AdaBoost,Precision,TSTR,0.956769999865975,0.04165631473303781,2,0.9269708674436725,0.9865691322882775
1. Cancer,GaussianCopula,AdaBoost,Recall,TRTR,0.9357142857142857,0.02827224306437598,2,0.9154895413904034,0.955939030038168
1. Cancer,GaussianCopula,AdaBoost,Recall,TSTR,0.7928571428571429,0.06481265518483903,2,0.7464929623752273,0.8392213233390585
1. Cancer,GaussianCopula,Decision Tree,Accuracy,TRTR,0.9350877192982457,0.02045948033279054,2,0.9204518887492514,0.9497235498472401
1. Cancer,GaussianCopula,Decision Tree,Accuracy,TSTR,0.7201754385964912,0.05470337483392584,2,0.6810430016281737,0.7593078755648088
1. Cancer,GaussianCopula,Decision Tree,F1,TRTR,0.9122461606275634,0.02771502846045041,2,0.8924200236187168,0.93207229763641
1. Cancer,GaussianCopula,Decision Tree,F1,TSTR,0.6195324711918453,0.06421041999939439,2,0.5735991038088667,0.6654658385748239
1. Cancer,GaussianCopula,Decision Tree,Precision,TRTR,0.9096981560397401,0.03732307542896939,2,0.8829988362789032,0.9363974758005771
1. Cancer,GaussianCopula,Decision Tree,Precision,TSTR,0.6265896330422591,0.0814976126745347,2,0.5682897529939679,0.6848895130905504
1. Cancer,GaussianCopula,Decision Tree,Recall,TRTR,0.9166666666666666,0.04158154570612613,2,0.8869210207841195,0.9464123125492138
1. Cancer,GaussianCopula,Decision Tree,Recall,TSTR,0.6142857142857143,0.05194624816493196,2,0.5771256069207461,0.6514458216506825
1. Cancer,GaussianCopula,Extra Trees,Accuracy,TRTR,0.9701754385964912,0.01189882453179872,2,0.9616635322945255,0.978687344898457
1. Cancer,GaussianCopula,Extra Trees,Accuracy,TSTR,0.8903508771929823,0.02579901959623288,2,0.8718953703570886,0.908806384028876
1. Cancer,GaussianCopula,Extra Trees,F1,TRTR,0.9589899381997989,0.01652286372603384,2,0.9471701935266764,0.9708096828729215
1. Cancer,GaussianCopula,Extra Trees,F1,TSTR,0.824353415780001,0.04758422249394592,2,0.7903137136028711,0.8583931179571309
1. Cancer,GaussianCopula,Extra Trees,Precision,TRTR,0.971542217000243,0.02506278422086412,2,0.9536133812245523,0.9894710527759337
1. Cancer,GaussianCopula,Extra Trees,Precision,TSTR,0.9914149443561208,0.01858396082187912,2,0.9781207796415727,1.0047091090706688
1. Cancer,GaussianCopula,Extra Trees,Recall,TRTR,0.9476190476190476,0.02776643759450141,2,0.9277561347311267,0.9674819605069684
1. Cancer,GaussianCopula,Extra Trees,Recall,TSTR,0.7095238095238096,0.07663560447348132,2,0.6547020006191138,0.7643456184285053
1. Cancer,GaussianCopula,Gradient Boosting,Accuracy,TRTR,0.9631578947368421,0.0203084857943688,2,0.9486300791736743,0.97768571030001
1. Cancer,GaussianCopula,Gradient Boosting,Accuracy,TSTR,0.887719298245614,0.02796031131668285,2,0.867717696451641,0.907720900039587
1. Cancer,GaussianCopula,Gradient Boosting,F1,TRTR,0.9494212600983015,0.02779434087071402,2,0.9295383864090423,0.9693041337875608
1. Cancer,GaussianCopula,Gradient Boosting,F1,TSTR,0.8363219113315115,0.0396620121987046,2,0.8079494169997743,0.8646944056632486
1. Cancer,GaussianCopula,Gradient Boosting,Precision,TRTR,0.9620305430373497,0.0358379580625646,2,0.9363936122407736,0.9876674738339258
1. Cancer,GaussianCopula,Gradient Boosting,Precision,TSTR,0.9097077886163876,0.06531936407122503,2,0.8629811304332701,0.9564344467995051
1. Cancer,GaussianCopula,Gradient Boosting,Recall,TRTR,0.938095238095238,0.03400680204068023,2,0.913768237404859,0.962422238785617
1. Cancer,GaussianCopula,Gradient Boosting,Recall,TSTR,0.7785714285714286,0.05537953976006196,2,0.7389552923536123,0.8181875647892448
1. Cancer,GaussianCopula,KNN,Accuracy,TRTR,0.962280701754386,0.01883413206454726,2,0.9488075753137156,0.9757538281950563
1. Cancer,GaussianCopula,KNN,Accuracy,TSTR,0.8403508771929824,0.02246710258748367,2,0.8242788801994775,0.8564228741864873
1. Cancer,GaussianCopula,KNN,F1,TRTR,0.947074373024434,0.02672761688789936,2,0.9279545877030646,0.9661941583458034
1. Cancer,GaussianCopula,KNN,F1,TSTR,0.7579978411211423,0.03973547245040388,2,0.7295727964910365,0.7864228857512482
1. Cancer,GaussianCopula,KNN,Precision,TRTR,0.9751404010156286,0.02459125532957641,2,0.9575488766886936,0.9927319253425636
1. Cancer,GaussianCopula,KNN,Precision,TSTR,0.8566271652339095,0.04131172038634959,2,0.827074540757275,0.8861797897105439
1. Cancer,GaussianCopula,KNN,Recall,TRTR,0.9214285714285715,0.03991203479581002,2,0.8928772217053419,0.9499799211518011
1. Cancer,GaussianCopula,KNN,Recall,TSTR,0.6833333333333333,0.06303905854701772,2,0.638237907454721,0.7284287592119457
1. Cancer,GaussianCopula,Logistic Regression,Accuracy,TRTR,0.9789473684210526,0.009768007654087744,2,0.971959756687954,0.9859349801541512
1. Cancer,GaussianCopula,Logistic Regression,Accuracy,TSTR,0.9078947368421053,0.03019634118957632,2,0.8862935756365617,0.9294958980476489
1. Cancer,GaussianCopula,Logistic Regression,F1,TRTR,0.9707868770215718,0.0137941861874265,2,0.9609191106699073,0.9806546433732364
1. Cancer,GaussianCopula,Logistic Regression,F1,TSTR,0.8547065564887054,0.05206822769484213,2,0.8174591902246268,0.8919539227527841
1. Cancer,GaussianCopula,Logistic Regression,Precision,TRTR,0.9901768962744573,0.01203823054760635,2,0.9815652649163472,0.9987885276325673
1. Cancer,GaussianCopula,Logistic Regression,Precision,TSTR,1.0,0.0,2,1.0,1.0
1. Cancer,GaussianCopula,Logistic Regression,Recall,TRTR,0.9523809523809523,0.02129588549999798,2,0.9371467936193918,0.9676151111425129
