Dataset,Generator,metric_category,metric_name,seed_42,seed_123,seed_2024,seed_68,seed_91,seed_2025,seed_55,seed_155,seed_255,seed_355,mean,sd,n_seeds
MAGIC Gamma,TabDDPM,Utility,Precision_TRTR,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.0,10
MAGIC Gamma,TabDDPM,Utility,Precision_TSTR,0.62264457218332,0.6376725175832914,0.6060074005170628,0.6576413792123555,0.512275988200179,0.6393762299202163,0.6236160367433585,0.6323443483009188,0.517173589329389,0.6059416330321035,0.6054693695022194,0.05026248187322942,10
MAGIC Gamma,TabDDPM,Utility,ROC_AUC_Gap,0.2769824925413122,0.3325841256736863,0.3975346677949155,0.2363576074574351,0.3629233055352494,0.3051640982029239,0.3350214941136678,0.3563944937649289,0.3049666647269834,0.3991051746704862,0.3307034124481588,0.05160454195986166,10
MAGIC Gamma,TabDDPM,Utility,ROC_AUC_TRTR,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.0,10
MAGIC Gamma,TabDDPM,Utility,ROC_AUC_TSTR,0.583979293276452,0.5283776601440779,0.4634271180228487,0.6246041783603292,0.4980384802825149,0.5557976876148404,0.5259402917040965,0.5045672920528353,0.5559951210907809,0.4618566111472781,0.5302583733696054,0.05160454195986168,10
MAGIC Gamma,TabDDPM,Utility,Recall_Gap,0.2227655099894847,0.2123291272344899,0.2232474588152822,0.2024360322467577,0.2215474938661058,0.2231861198738171,0.2394234139502277,0.2318699614440939,0.2203031896249562,0.2419032597266036,0.22390115667718188,0.011756297859082191,10
MAGIC Gamma,TabDDPM,Utility,Recall_TRTR,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.0,10
MAGIC Gamma,TabDDPM,Utility,Recall_TSTR,0.6107693655800911,0.6212057483350859,0.6102874167542937,0.6310988433228182,0.61198738170347,0.6103487556957587,0.5941114616193481,0.601664914125482,0.6132316859446196,0.5916316158429722,0.6096337188923939,0.011756297859082207,10
MAGIC Gamma,WGAN-GP,Compute,evaluation_time_seconds,193.7236901440192,201.5023950310424,134.7794724770356,131.7018977538683,143.9972173448186,125.1963649799582,492.4370383880014,484.9862001470028,505.4976796430055,3349.333950216002,576.3155906124754,987.6980742716859,10
MAGIC Gamma,WGAN-GP,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
MAGIC Gamma,WGAN-GP,Compute,total_time_seconds,1194.872159785824,1081.586648631841,916.8780468190088,916.6695246689488,929.4072750960476,939.1524046829436,2407.238049468004,2299.333474175,2350.371898370999,7490.280749919999,2052.5790231618616,2016.701911853166,10
MAGIC Gamma,WGAN-GP,Compute,training_time_seconds,1001.087015195983,880.0380133779254,782.0326406250242,784.9079303489998,785.2096386200283,813.8885736479424,1914.527401021005,1814.286535079998,1844.640023506996,4140.475120597999,1476.1092892021902,1053.9640473820796,10
MAGIC Gamma,WGAN-GP,Fidelity,KS_Complement,0.9170173501577288,0.9110135120925342,0.9234942166140906,0.9048799684542588,0.9308401156677182,0.9396416403785488,0.925306203995794,0.9307762881177708,0.9229552576235542,0.9368850157728708,0.924280956887487,0.010998160382139749,10
MAGIC Gamma,WGAN-GP,Fidelity,MMD,0.0087588959364521,0.0157971863977258,0.0102478381462483,0.0189094933986917,0.0089676953381677,0.0053140265036283,0.0092484380917615,0.0138283660879624,0.0115158371713797,0.0126760470329405,0.0115263824104958,0.003929857163723916,10
MAGIC Gamma,WGAN-GP,Fidelity,Quality_Score,0.937229925276911,0.9161757393637924,0.925615152468749,0.928798456995166,0.9372396645394624,0.9226065121127824,0.9210247445376344,0.9346082945746412,0.928354773257905,0.9367865543858906,0.9288439817512935,0.007515324343915221,10
MAGIC Gamma,WGAN-GP,Fidelity,Wasserstein_Distance,2.768097462220486,2.64362691538228,2.073495002650837,3.792452130740615,2.671465427529021,2.213866552855689,3.090730035712126,2.67561253409766,2.496514819359691,3.382870535167298,2.780873141571571,0.5192402306913824,10
MAGIC Gamma,WGAN-GP,Privacy,MIA_AUC,0.6913580246913582,0.6798765432098764,0.7553086419753087,0.6954320987654321,0.5298765432098765,0.7088888888888889,0.6891358024691359,0.5691358024691359,0.5865432098765432,0.660493827160494,0.656604938271605,0.07104449921780509,10
MAGIC Gamma,WGAN-GP,Privacy,Mahalanobis_Distance,2.906911896386006,2.900608047650992,2.987949390164618,2.993241309611855,2.98332223751278,2.939888640971615,3.030889702354909,2.902241704924578,2.765301885853965,2.975277623880862,2.938563243931218,0.07534150710446066,10
MAGIC Gamma,WGAN-GP,Privacy,Mean_Distance,2.906911896386006,2.900608047650992,2.987949390164618,2.993241309611855,2.98332223751278,2.939888640971615,3.030889702354909,2.902241704924578,2.765301885853965,2.975277623880862,2.938563243931218,0.07534150710446066,10
MAGIC Gamma,WGAN-GP,Privacy,Median_Distance,2.637049809535284,2.574847852569722,2.718817180130394,2.565120876335216,2.63437015173324,2.627327184265932,2.687378541734548,2.653728471354694,2.568884536002007,2.716668454215293,2.638419305787633,0.0573570733072075,10
MAGIC Gamma,WGAN-GP,Privacy,NNDR,0.8678331077599387,0.8779763940335292,0.8655281852194473,0.8641338556633948,0.8617688543777401,0.8691788940857805,0.8658434895103494,0.8623467195421131,0.86529426522613,0.8672236182802628,0.8667127383698686,0.004580073506552727,10
MAGIC Gamma,WGAN-GP,Utility,Accuracy_Gap,0.0393270241850683,0.0771906764808972,0.0381177707676129,0.0433578689099194,0.0319751139151769,0.02431650893796,0.0388363126533473,0.0368909919383103,0.0314055380301436,0.0313266736768311,0.039274447949526704,0.014389947418132671,10
MAGIC Gamma,WGAN-GP,Utility,Accuracy_TRTR,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.0,10
