Dataset,Generator,Classifier,Leakage,Mean,Std,N,TRTR_Mean,TRTR_Std,Utility_Loss,Utility_Drop_Pct
3. Adult,CTGAN,AdaBoost,0,0.7750000000000001,1.1702778228589e-16,2,0.837,0.02335713072180646,0.06199999999999983,7.407407407407388
3. Adult,CTGAN,Decision Tree,0,0.4145,0.05193211380681942,2,0.784,0.02913569784454954,0.36950000000000005,47.130102040816325
3. Adult,CTGAN,Extra Trees,0,0.6809999999999998,0.01646545204697126,2,0.8240000000000001,0.02469817807045691,0.14300000000000024,17.354368932038863
3. Adult,CTGAN,Gradient Boosting,0,0.757,0.00856348838577676,2,0.8324999999999999,0.02497220677295281,0.0754999999999999,9.069069069069059
3. Adult,CTGAN,KNN,0,0.6024999999999999,0.03066394915495683,2,0.8069999999999998,0.02250925735484548,0.2044999999999999,25.340768277571243
3. Adult,CTGAN,Logistic Regression,0,0.7750000000000001,1.1702778228589e-16,2,0.828,0.02175622516277427,0.052999999999999825,6.400966183574859
3. Adult,CTGAN,MLP,0,0.6304999999999998,0.03639673367518331,2,0.8074999999999999,0.02552232138518923,0.17700000000000005,21.919504643962856
3. Adult,CTGAN,Naive Bayes,0,0.741,0.01542004467496052,2,0.8090000000000002,0.02579836342785244,0.06800000000000017,8.405438813349834
3. Adult,CTGAN,Random Forest,0,0.6910000000000001,0.0199722029052603,2,0.8385000000000001,0.02582526755804176,0.14750000000000008,17.590936195587364
3. Adult,CTGAN,SVM-RBF,0,0.7745000000000001,0.001581138830084191,2,0.8334999999999999,0.01434689281110488,0.05899999999999983,7.078584283143352
3. Adult,CopulaGAN,AdaBoost,0,0.7735000000000001,0.003374742788552768,2,0.837,0.02335713072180646,0.06349999999999989,7.586618876941444
3. Adult,CopulaGAN,Decision Tree,0,0.406,0.02998147576235848,2,0.784,0.02913569784454954,0.378,48.21428571428571
3. Adult,CopulaGAN,Extra Trees,0,0.658,0.0279085809185793,2,0.8240000000000001,0.02469817807045691,0.16600000000000004,20.14563106796117
3. Adult,CopulaGAN,Gradient Boosting,0,0.724,0.02342837785440746,2,0.8324999999999999,0.02497220677295281,0.10849999999999993,13.033033033033025
3. Adult,CopulaGAN,KNN,0,0.581,0.03339993346633427,2,0.8069999999999998,0.02250925735484548,0.22599999999999987,28.004956629491936
3. Adult,CopulaGAN,Logistic Regression,0,0.7745000000000001,0.001581138830084191,2,0.828,0.02175622516277427,0.05349999999999988,6.4613526570048165
3. Adult,CopulaGAN,MLP,0,0.607,0.03284644408286671,2,0.8074999999999999,0.02552232138518923,0.2004999999999999,24.829721362229094
3. Adult,CopulaGAN,Naive Bayes,0,0.6535,0.05744804415972554,2,0.8090000000000002,0.02579836342785244,0.1555000000000002,19.22126081582202
3. Adult,CopulaGAN,Random Forest,0,0.6805,0.01755151148920099,2,0.8385000000000001,0.02582526755804176,0.15800000000000014,18.84317233154444
3. Adult,CopulaGAN,SVM-RBF,0,0.771,0.006146362971528596,2,0.8334999999999999,0.01434689281110488,0.06249999999999989,7.49850029994
3. Adult,ForestDiffusion,AdaBoost,0,0.728,0.03216278042154384,2,0.837,0.02335713072180646,0.10899999999999999,13.022700119474312
3. Adult,ForestDiffusion,Decision Tree,0,0.6325,0.04104536785341586,2,0.784,0.02913569784454954,0.15150000000000008,19.323979591836743
3. Adult,ForestDiffusion,Extra Trees,0,0.7175,0.02359967043084385,2,0.8240000000000001,0.02469817807045691,0.10650000000000004,12.924757281553402
3. Adult,ForestDiffusion,Gradient Boosting,0,0.7785,0.03894797099265179,2,0.833,0.0240601099101581,0.05449999999999999,6.542617046818727
3. Adult,ForestDiffusion,KNN,0,0.6819999999999999,0.0204396129556745,2,0.8069999999999998,0.02250925735484548,0.12499999999999989,15.489467162329605
3. Adult,ForestDiffusion,Logistic Regression,0,0.7204999999999999,0.02521573582771946,2,0.828,0.02175622516277427,0.10750000000000004,12.98309178743962
3. Adult,ForestDiffusion,MLP,0,0.7040000000000001,0.03680277767294805,2,0.8074999999999999,0.02552232138518923,0.10349999999999981,12.817337461300289
3. Adult,ForestDiffusion,Naive Bayes,0,0.7725000000000002,0.02821051813301795,2,0.8090000000000002,0.02579836342785244,0.03649999999999998,4.511742892459823
3. Adult,ForestDiffusion,Random Forest,0,0.7464999999999999,0.02068950351157698,2,0.8385000000000001,0.02582526755804176,0.09200000000000019,10.971973762671459
3. Adult,ForestDiffusion,SVM-RBF,0,0.7155,0.02278522913351252,2,0.8334999999999999,0.01826502425706331,0.11799999999999988,14.15716856628673
3. Adult,GaussianCopula,AdaBoost,0,0.7715000000000001,0.00944281031614354,2,0.837,0.02335713072180646,0.06549999999999989,7.8255675029868454
3. Adult,GaussianCopula,Decision Tree,0,0.4085,0.07803311262961811,2,0.784,0.02913569784454954,0.37550000000000006,47.89540816326531
3. Adult,GaussianCopula,Extra Trees,0,0.7084999999999999,0.02427275564633454,2,0.8240000000000001,0.02469817807045691,0.11550000000000016,14.016990291262154
3. Adult,GaussianCopula,Gradient Boosting,0,0.6525000000000001,0.1101072709275419,2,0.8324999999999999,0.02497220677295281,0.17999999999999983,21.621621621621603
3. Adult,GaussianCopula,KNN,0,0.6079999999999999,0.03368151487751769,2,0.8069999999999998,0.02250925735484548,0.19899999999999995,24.659231722428746
3. Adult,GaussianCopula,Logistic Regression,0,0.7745000000000001,0.001581138830084191,2,0.828,0.02175622516277427,0.05349999999999988,6.4613526570048165
3. Adult,GaussianCopula,MLP,0,0.5890000000000001,0.05179017495840521,2,0.8074999999999999,0.02552232138518923,0.2184999999999998,27.058823529411743
3. Adult,GaussianCopula,Naive Bayes,0,0.639,0.02913569784454957,2,0.8090000000000002,0.02579836342785244,0.17000000000000015,21.01359703337455
3. Adult,GaussianCopula,Random Forest,0,0.7205,0.02350531854708634,2,0.8385000000000001,0.02582526755804176,0.1180000000000001,14.072748956469898
3. Adult,GaussianCopula,SVM-RBF,0,0.768,0.006749485577105536,2,0.8334999999999999,0.01434689281110488,0.06549999999999989,7.858428314337121
3. Adult,TVAE,AdaBoost,0,0.7114999999999999,0.0156436000403431,2,0.837,0.02335713072180646,0.12550000000000006,14.994026284348873
3. Adult,TVAE,Decision Tree,0,0.6625,0.01719980620045857,2,0.784,0.02913569784454954,0.12150000000000005,15.497448979591843
3. Adult,TVAE,Extra Trees,0,0.7164999999999999,0.01313392553656371,2,0.8240000000000001,0.02469817807045691,0.10750000000000015,13.046116504854385
3. Adult,TVAE,Gradient Boosting,0,0.704,0.01867856763482919,2,0.8324999999999999,0.02497220677295281,0.12849999999999995,15.43543543543543
3. Adult,TVAE,KNN,0,0.6655,0.03209794039775414,2,0.8069999999999998,0.02250925735484548,0.14149999999999985,17.534076827757108
3. Adult,TVAE,Logistic Regression,0,0.6625,0.02637865298557399,2,0.828,0.02175622516277427,0.16549999999999998,19.987922705314006
3. Adult,TVAE,MLP,0,0.6955,0.02454587541726713,2,0.8074999999999999,0.02552232138518923,0.11199999999999988,13.869969040247666
3. Adult,TVAE,Naive Bayes,0,0.41,0.04422166387140534,2,0.8090000000000002,0.02579836342785244,0.3990000000000002,49.32014833127319
3. Adult,TVAE,Random Forest,0,0.7224999999999999,0.01687371394276384,2,0.8385000000000001,0.02582526755804176,0.11600000000000021,13.834227787716182
3. Adult,TVAE,SVM-RBF,0,0.747,0.01378404875209023,2,0.8334999999999999,0.01434689281110488,0.08649999999999991,10.377924415116967
3. Adult,TabDDPM,AdaBoost,0,0.5305000000000001,0.1057368326449104,2,0.837,0.02335713072180646,0.3064999999999999,36.61887694145757
3. Adult,TabDDPM,Decision Tree,0,0.533,0.08944893018427393,2,0.784,0.02913569784454954,0.251,32.01530612244898
3. Adult,TabDDPM,Extra Trees,0,0.5954999999999999,0.08725600902580355,2,0.8240000000000001,0.02469817807045691,0.22850000000000015,27.73058252427186
3. Adult,TabDDPM,Gradient Boosting,0,0.3895,0.106860500965823,2,0.833,0.0240601099101581,0.44349999999999995,53.24129651860744
3. Adult,TabDDPM,KNN,0,0.6029999999999999,0.06490163497341357,2,0.8069999999999998,0.02250925735484548,0.20399999999999996,25.27881040892193
3. Adult,TabDDPM,Logistic Regression,0,0.2305,0.008316649966583095,2,0.828,0.02175622516277427,0.5974999999999999,72.16183574879227
3. Adult,TabDDPM,MLP,0,0.4575,0.2711933504592864,2,0.8074999999999999,0.02552232138518923,0.34999999999999987,43.34365325077398
3. Adult,TabDDPM,Naive Bayes,0,0.5655,0.1774268237267911,2,0.8090000000000002,0.02579836342785244,0.24350000000000016,30.09888751545119
3. Adult,TabDDPM,Random Forest,0,0.5125,0.1123795651649652,2,0.8385000000000001,0.02582526755804176,0.3260000000000002,38.87895050685749
3. Adult,TabDDPM,SVM-RBF,0,0.2305,0.008316649966583095,2,0.8334999999999999,0.01826502425706331,0.6029999999999999,72.34553089382123
3. Adult,WGAN_GP,AdaBoost,0,0.4189999999999999,0.05342700108039421,2,0.837,0.02335713072180646,0.4180000000000001,49.94026284348867
3. Adult,WGAN_GP,Decision Tree,0,0.45,0.04242640687119286,2,0.784,0.02913569784454954,0.334,42.60204081632653
3. Adult,WGAN_GP,Extra Trees,0,0.2755,0.02443244655052875,2,0.8240000000000001,0.02469817807045691,0.5485,66.56553398058252
3. Adult,WGAN_GP,Gradient Boosting,0,0.288,0.0213697605664328,2,0.8324999999999999,0.02497220677295281,0.5445,65.4054054054054
3. Adult,WGAN_GP,KNN,0,0.3585,0.02963200221982232,2,0.8069999999999998,0.02250925735484548,0.44849999999999984,55.576208178438655
3. Adult,WGAN_GP,Logistic Regression,0,0.3295,0.02020038503483425,2,0.828,0.02175622516277427,0.49849999999999994,60.20531400966183
3. Adult,WGAN_GP,MLP,0,0.352,0.03852848873813305,2,0.8074999999999999,0.02552232138518923,0.4554999999999999,56.40866873065015
3. Adult,WGAN_GP,Naive Bayes,0,0.4475000000000001,0.02519369409638496,2,0.8090000000000002,0.02579836342785244,0.36150000000000004,44.68479604449938
3. Adult,WGAN_GP,Random Forest,0,0.292,0.02485513584307633,2,0.8385000000000001,0.02582526755804176,0.5465000000000002,65.17590936195589
3. Adult,WGAN_GP,SVM-RBF,0,0.2865,0.01764621457675522,2,0.8334999999999999,0.01434689281110488,0.5469999999999999,65.62687462507499
4. Forest cover dataset,CTABGAN,AdaBoost,0,0.3774999999999999,0.04638306683358581,2,0.6485000000000001,0.0277938842193746,0.2710000000000002,41.788743253662325
4. Forest cover dataset,CTABGAN,Decision Tree,0,0.2345,0.04119398553726557,2,0.61,0.02309401076758502,0.3755,61.557377049180324
4. Forest cover dataset,CTABGAN,Extra Trees,0,0.357,0.02594866727470476,2,0.6824999999999999,0.01889297341459103,0.3254999999999999,47.692307692307686
4. Forest cover dataset,CTABGAN,Gradient Boosting,0,0.2285,0.04048662330531735,2,0.6895000000000001,0.01935774321097945,0.4610000000000001,66.8600435097897
4. Forest cover dataset,CTABGAN,KNN,0,0.3455,0.0210092572188759,2,0.605,0.01986062547968833,0.2595,42.892561983471076
4. Forest cover dataset,CTABGAN,Logistic Regression,0,0.33,0.02896357866163794,2,0.656,0.0141027972008708,0.326,49.69512195121951
4. Forest cover dataset,CTABGAN,MLP,0,0.2805,0.05134036748342705,2,0.479,0.0490351347958221,0.19849999999999995,41.44050104384132
4. Forest cover dataset,CTABGAN,Naive Bayes,0,0.363,0.04131182235954578,2,0.598,0.01873795909674028,0.235,39.297658862876254
4. Forest cover dataset,CTABGAN,Random Forest,0,0.3385,0.02991190769948019,2,0.6815,0.01901023116347847,0.34299999999999997,50.33015407190022
4. Forest cover dataset,CTABGAN,SVM-RBF,0,0.361,0.02366431913239846,2,0.6405,0.01623610517061009,0.27949999999999997,43.63778298204527
4. Forest cover dataset,CTGAN,AdaBoost,0,0.08399999999999999,0.02970222587992729,2,0.6485000000000001,0.0277938842193746,0.5645000000000001,87.04703161141096
4. Forest cover dataset,CTGAN,Decision Tree,0,0.1535,0.04422480450305386,2,0.61,0.02309401076758502,0.4565,74.8360655737705
4. Forest cover dataset,CTGAN,Extra Trees,0,0.1225,0.02071633815776009,2,0.6824999999999999,0.01889297341459103,0.5599999999999998,82.05128205128204
4. Forest cover dataset,CTGAN,Gradient Boosting,0,0.1475,0.02898754521821014,2,0.6895000000000001,0.01935774321097945,0.5420000000000001,78.60768672951416
4. Forest cover dataset,CTGAN,KNN,0,0.1745,0.02033743128104213,2,0.605,0.01986062547968833,0.4305,71.15702479338843
4. Forest cover dataset,CTGAN,Logistic Regression,0,0.1085,0.02799305469417568,2,0.656,0.0141027972008708,0.5475,83.46036585365853
4. Forest cover dataset,CTGAN,MLP,0,0.1605,0.06889807286451809,2,0.479,0.0490351347958221,0.3185,66.49269311064718
4. Forest cover dataset,CTGAN,Naive Bayes,0,0.168,0.02955221367906867,2,0.598,0.01873795909674028,0.42999999999999994,71.90635451505015
4. Forest cover dataset,CTGAN,Random Forest,0,0.1125,0.02071633815776009,2,0.6815,0.01901023116347847,0.569,83.49229640498898
4. Forest cover dataset,CTGAN,SVM-RBF,0,0.1045,0.02948163270015191,2,0.6405,0.01623610517061009,0.5359999999999999,83.68462138953942
4. Forest cover dataset,CopulaGAN,AdaBoost,0,0.045,0.03231786571610886,2,0.6485000000000001,0.0277938842193746,0.6035,93.06090979182729
4. Forest cover dataset,CopulaGAN,Decision Tree,0,0.1005,0.03789239149662282,2,0.61,0.02309401076758502,0.5095,83.52459016393442
4. Forest cover dataset,CopulaGAN,Extra Trees,0,0.07999999999999999,0.02697735676039774,2,0.6824999999999999,0.01889297341459103,0.6024999999999999,88.27838827838828
4. Forest cover dataset,CopulaGAN,Gradient Boosting,0,0.0695,0.03050045537000682,2,0.6895000000000001,0.01935774321097945,0.6200000000000001,89.92023205221176
4. Forest cover dataset,CopulaGAN,KNN,0,0.189,0.04976611966656299,2,0.605,0.01986062547968833,0.416,68.7603305785124
4. Forest cover dataset,CopulaGAN,Logistic Regression,0,0.05300000000000001,0.02110818693198342,2,0.656,0.0141027972008708,0.603,91.92073170731706
4. Forest cover dataset,CopulaGAN,MLP,0,0.1385,0.07284115137292471,2,0.479,0.0490351347958221,0.34049999999999997,71.08559498956159
4. Forest cover dataset,CopulaGAN,Naive Bayes,0,0.128,0.03521363372331802,2,0.598,0.01873795909674028,0.47,78.59531772575251
4. Forest cover dataset,CopulaGAN,Random Forest,0,0.06200000000000001,0.01782632260949458,2,0.6815,0.01901023116347847,0.6194999999999999,90.9024211298606
4. Forest cover dataset,CopulaGAN,SVM-RBF,0,0.049,0.01629587541544042,2,0.6405,0.01623610517061009,0.5914999999999999,92.34972677595627
4. Forest cover dataset,GaussianCopula,AdaBoost,0,0.496,0.03549647869859771,2,0.6485000000000001,0.0277938842193746,0.15250000000000008,23.51580570547418
4. Forest cover dataset,GaussianCopula,Decision Tree,0,0.4245,0.03624377341159597,2,0.61,0.02309401076758502,0.1855,30.40983606557377
4. Forest cover dataset,GaussianCopula,Extra Trees,0,0.4715,0.03383374383987416,2,0.6824999999999999,0.01889297341459103,0.2109999999999999,30.91575091575091
4. Forest cover dataset,GaussianCopula,Gradient Boosting,0,0.5045000000000001,0.03312015163679728,2,0.6895000000000001,0.01935774321097945,0.18500000000000005,26.831036983321255
4. Forest cover dataset,GaussianCopula,KNN,0,0.421,0.0211869981094276,2,0.605,0.01986062547968833,0.184,30.413223140495866
4. Forest cover dataset,GaussianCopula,Logistic Regression,0,0.534,0.01822696415265644,2,0.656,0.0141027972008708,0.122,18.597560975609753
4. Forest cover dataset,GaussianCopula,MLP,0,0.372,0.05292552419306881,2,0.479,0.0490351347958221,0.10699999999999998,22.338204592901878
4. Forest cover dataset,GaussianCopula,Naive Bayes,0,0.402,0.04151305015694864,2,0.598,0.01873795909674028,0.19599999999999995,32.775919732441466
4. Forest cover dataset,GaussianCopula,Random Forest,0,0.5085000000000001,0.03416056856149273,2,0.6815,0.01901023116347847,0.17299999999999993,25.385179750550247
4. Forest cover dataset,GaussianCopula,SVM-RBF,0,0.538,0.01531157877047448,2,0.6405,0.01623610517061009,0.10249999999999992,16.003122560499598
4. Forest cover dataset,TVAE,AdaBoost,0,0.336,0.06410928169929843,2,0.6485000000000001,0.0277938842193746,0.31250000000000006,48.188126445643796
4. Forest cover dataset,TVAE,Decision Tree,0,0.3435,0.04441283598240491,2,0.61,0.02309401076758502,0.26649999999999996,43.68852459016393
4. Forest cover dataset,TVAE,Extra Trees,0,0.3805000000000001,0.02976295236251494,2,0.6824999999999999,0.01889297341459103,0.30199999999999977,44.24908424908423
4. Forest cover dataset,TVAE,Gradient Boosting,0,0.33,0.04714045207910316,2,0.6895000000000001,0.01935774321097945,0.3595000000000001,52.13923132704859
4. Forest cover dataset,TVAE,KNN,0,0.4245,0.01606410768002865,2,0.605,0.01986062547968833,0.1805,29.834710743801654
4. Forest cover dataset,TVAE,Logistic Regression,0,0.423,0.04230839160261236,2,0.656,0.0141027972008708,0.23300000000000004,35.518292682926834
4. Forest cover dataset,TVAE,MLP,0,0.361,0.06715653356152326,2,0.479,0.0490351347958221,0.118,24.63465553235908
4. Forest cover dataset,TVAE,Naive Bayes,0,0.402,0.02770880325416054,2,0.598,0.01873795909674028,0.19599999999999995,32.775919732441466
4. Forest cover dataset,TVAE,Random Forest,0,0.385,0.03800584750330461,2,0.6815,0.01901023116347847,0.2965,43.50696991929567
4. Forest cover dataset,TVAE,SVM-RBF,0,0.441,0.04221637386396684,2,0.6405,0.01623610517061009,0.19949999999999996,31.147540983606554
4. Forest cover dataset,WGAN_GP,AdaBoost,0,0.413,0.05884065110297661,2,0.6485000000000001,0.0277938842193746,0.2355000000000001,36.31457208943718
4. Forest cover dataset,WGAN_GP,Decision Tree,0,0.358,0.02428991560298225,2,0.61,0.02309401076758502,0.252,41.31147540983606
4. Forest cover dataset,WGAN_GP,Extra Trees,0,0.4145,0.02488305983328148,2,0.6824999999999999,0.01889297341459103,0.2679999999999999,39.26739926739926
4. Forest cover dataset,WGAN_GP,Gradient Boosting,0,0.3965,0.04136893627939798,2,0.6895000000000001,0.01935774321097945,0.2930000000000001,42.49456127628717
4. Forest cover dataset,WGAN_GP,KNN,0,0.4265,0.01958599272723012,2,0.605,0.01986062547968833,0.1785,29.504132231404956
4. Forest cover dataset,WGAN_GP,Logistic Regression,0,0.4395000000000001,0.02948163270015191,2,0.656,0.0141027972008708,0.21649999999999991,33.00304878048779
4. Forest cover dataset,WGAN_GP,MLP,0,0.3805,0.05809235941345663,2,0.479,0.0490351347958221,0.09849999999999998,20.56367432150313
4. Forest cover dataset,WGAN_GP,Naive Bayes,0,0.3730000000000001,0.01903213656482694,2,0.598,0.01873795909674028,0.22499999999999987,37.625418060200644
4. Forest cover dataset,WGAN_GP,Random Forest,0,0.4165,0.03551603706621685,2,0.6815,0.01901023116347847,0.265,38.88481291269259
4. Forest cover dataset,WGAN_GP,SVM-RBF,0,0.4545,0.0255440795488896,2,0.6405,0.01623610517061009,0.18599999999999994,29.039812646370017
5. Bank Markting,CTABGAN,AdaBoost,0,0.88895,0.003781901344268219,2,0.88835,0.004089621009335711,-0.0006000000000000449,-0.06754094669894128
5. Bank Markting,CTABGAN,Decision Tree,0,0.5886,0.06133913016084341,2,0.8092499999999999,0.0098043357755638,0.2206499999999999,27.26598702502316
5. Bank Markting,CTABGAN,Extra Trees,0,0.88365,0.001901023116347849,2,0.8702,0.004649970131325777,-0.013450000000000073,-1.5456216961618103
5. Bank Markting,CTABGAN,Gradient Boosting,0,0.84185,0.0326130938257763,2,0.88845,0.003585851828134196,0.046599999999999975,5.2450897630705136
5. Bank Markting,CTABGAN,KNN,0,0.8771999999999999,0.0019465068427542,2,0.87965,0.0028484888781403,0.0024500000000001743,0.2785198658557579
5. Bank Markting,CTABGAN,Logistic Regression,0,0.88795,0.001403368962334719,2,0.8885,0.002808716591058793,0.0005499999999999394,0.0619020821609386
5. Bank Markting,CTABGAN,MLP,0,0.8812999999999999,0.004922736366425996,2,0.8848,0.005533734925185903,0.0035000000000001696,0.3955696202531837
5. Bank Markting,CTABGAN,Naive Bayes,0,0.8589,0.007640535176136424,2,0.851,0.007760297817881898,-0.007900000000000018,-0.9283196239718
5. Bank Markting,CTABGAN,Random Forest,0,0.8843499999999999,0.004830746434156015,2,0.88315,0.005773743249496891,-0.0011999999999998678,-0.1358772575440036
5. Bank Markting,CTABGAN,SVM-RBF,0,0.8877,0.00188856206322872,2,0.889,0.002972092416687829,0.0012999999999999678,0.14623172103486703
5. Bank Markting,CTGAN,AdaBoost,0,0.8764,0.003942644346684622,2,0.88835,0.004089621009335711,0.011950000000000016,1.3451905217538151
5. Bank Markting,CTGAN,Decision Tree,0,0.74065,0.01014902841545817,2,0.8092499999999999,0.0098043357755638,0.06859999999999988,8.476984862527019
5. Bank Markting,CTGAN,Extra Trees,0,0.8119500000000001,0.009973436942420815,2,0.8702,0.004649970131325777,0.05824999999999991,6.693863479659838
5. Bank Markting,CTGAN,Gradient Boosting,0,0.8734,0.006389227044191022,2,0.88845,0.003585851828134196,0.015050000000000008,1.6939613934380109
5. Bank Markting,CTGAN,KNN,0,0.82005,0.01059992138335625,2,0.87965,0.0028484888781403,0.0596000000000001,6.775422042857966
5. Bank Markting,CTGAN,Logistic Regression,0,0.8782,0.00335161652539983,2,0.8885,0.002808716591058793,0.010299999999999976,1.1592571750140659
5. Bank Markting,CTGAN,MLP,0,0.8330500000000001,0.01560528756543755,2,0.8848,0.005533734925185903,0.05174999999999996,5.8487793851717855
5. Bank Markting,CTGAN,Naive Bayes,0,0.7481499999999999,0.0201439955211362,2,0.851,0.007760297817881898,0.10285000000000011,12.085781433607533
5. Bank Markting,CTGAN,Random Forest,0,0.83535,0.007149397799037976,2,0.88315,0.005773743249496891,0.047799999999999954,5.412444092170069
5. Bank Markting,CTGAN,SVM-RBF,0,0.8792,0.003895866755649866,2,0.889,0.002972092416687829,0.009800000000000031,1.1023622047244128
5. Bank Markting,CopulaGAN,AdaBoost,0,0.8741,0.004427188724235699,2,0.88835,0.004089621009335711,0.014249999999999985,1.6040974840997337
5. Bank Markting,CopulaGAN,Decision Tree,0,0.79735,0.008828772407431415,2,0.8092499999999999,0.0098043357755638,0.01189999999999991,1.470497374111821
5. Bank Markting,CopulaGAN,Extra Trees,0,0.8619,0.00240138848724373,2,0.8702,0.004649970131325777,0.008299999999999974,0.9538037232820011
5. Bank Markting,CopulaGAN,Gradient Boosting,0,0.87485,0.004069193204227725,2,0.88845,0.003585851828134196,0.013599999999999945,1.530755810681518
5. Bank Markting,CopulaGAN,KNN,0,0.8631500000000001,0.002646276209653449,2,0.87965,0.0028484888781403,0.01649999999999996,1.875746035354966
5. Bank Markting,CopulaGAN,Logistic Regression,0,0.8743000000000001,0.005271516754112495,2,0.8885,0.002808716591058793,0.01419999999999988,1.5981992121553044
5. Bank Markting,CopulaGAN,MLP,0,0.84285,0.01560457553981455,2,0.8848,0.005533734925185903,0.04195000000000004,4.741184448462934
5. Bank Markting,CopulaGAN,Naive Bayes,0,0.80615,0.00844278126896317,2,0.851,0.007760297817881898,0.044849999999999945,5.270270270270263
5. Bank Markting,CopulaGAN,Random Forest,0,0.8720500000000001,0.003483692166525487,2,0.88315,0.005773743249496891,0.011099999999999888,1.256864632282159
5. Bank Markting,CopulaGAN,SVM-RBF,0,0.8797,0.00359165699921359,2,0.889,0.002972092416687829,0.009299999999999975,1.0461192350956101
5. Bank Markting,ForestDiffusion,AdaBoost,0,0.8886000000000001,0.003272783388968956,2,0.88835,0.004089621009335711,-0.0002500000000000835,-0.028142061124566162
5. Bank Markting,ForestDiffusion,Decision Tree,0,0.8111,0.01806439100059069,2,0.8092499999999999,0.0098043357755638,-0.0018500000000001293,-0.22860673463084702
5. Bank Markting,ForestDiffusion,Extra Trees,0,0.8929,0.005985166849990251,2,0.8702,0.004649970131325777,-0.022700000000000053,-2.608595725120668
5. Bank Markting,ForestDiffusion,Gradient Boosting,0,0.8887,0.005154286242213062,2,0.88845,0.003585851828134196,-0.0002500000000000835,-0.028138893578713884
5. Bank Markting,ForestDiffusion,KNN,0,0.8830499999999999,0.007255074852205915,2,0.87965,0.0028484888781403,-0.0033999999999998476,-0.3865173648610069
5. Bank Markting,ForestDiffusion,Logistic Regression,0,0.88795,0.002266298989787349,2,0.8885,0.002808716591058793,0.0005499999999999394,0.0619020821609386
5. Bank Markting,ForestDiffusion,MLP,0,0.8820499999999999,0.005474435536605066,2,0.8848,0.005533734925185903,0.0027500000000001412,0.3108047016275024
5. Bank Markting,ForestDiffusion,Naive Bayes,0,0.8449,0.007054549359574058,2,0.851,0.007760297817881898,0.006099999999999994,0.7168037602820205
5. Bank Markting,ForestDiffusion,Random Forest,0,0.8869499999999999,0.006664374605984344,2,0.88315,0.005773743249496891,-0.0037999999999999146,-0.4302779822227158
5. Bank Markting,ForestDiffusion,SVM-RBF,0,0.8889999999999999,0.002943920288775945,2,0.8888999999999999,0.003573047252229748,-9.999999999998899e-05,-0.011249859376756552
5. Bank Markting,GaussianCopula,AdaBoost,0,0.8795,0.0,2,0.88835,0.004089621009335711,0.008850000000000025,0.9962289638093121
5. Bank Markting,GaussianCopula,Decision Tree,0,0.7673,0.0171888206563323,2,0.8092499999999999,0.0098043357755638,0.04194999999999993,5.183812171763971
5. Bank Markting,GaussianCopula,Extra Trees,0,0.8684000000000001,0.001329160135825125,2,0.8702,0.004649970131325777,0.0017999999999999128,0.2068490002298222
5. Bank Markting,GaussianCopula,Gradient Boosting,0,0.8686499999999999,0.008547416763755766,2,0.88845,0.003585851828134196,0.01980000000000004,2.2286003714333997
5. Bank Markting,GaussianCopula,KNN,0,0.87105,0.002871797733515065,2,0.87965,0.0028484888781403,0.008600000000000052,0.9776615699425967
5. Bank Markting,GaussianCopula,Logistic Regression,0,0.8798499999999999,0.0005296749527356842,2,0.8885,0.002808716591058793,0.008650000000000047,0.9735509285312377
5. Bank Markting,GaussianCopula,MLP,0,0.8379,0.02928196259360589,2,0.8848,0.005533734925185903,0.04690000000000005,5.300632911392411
5. Bank Markting,GaussianCopula,Naive Bayes,0,0.7927500000000001,0.01217294358631287,2,0.851,0.007760297817881898,0.05824999999999991,6.844888366627487
5. Bank Markting,GaussianCopula,Random Forest,0,0.8773500000000001,0.001131616346451198,2,0.88315,0.005773743249496891,0.005799999999999916,0.6567400781294136
5. Bank Markting,GaussianCopula,SVM-RBF,0,0.8795,0.0,2,0.889,0.002972092416687829,0.009500000000000064,1.0686164229471389
5. Bank Markting,TVAE,AdaBoost,0,0.8782500000000001,0.002288255036290997,2,0.88835,0.004089621009335711,0.010099999999999887,1.1369392694320806
5. Bank Markting,TVAE,Decision Tree,0,0.8602000000000001,0.004613988392799545,2,0.8092499999999999,0.0098043357755638,-0.05095000000000016,-6.295953042941016
5. Bank Markting,TVAE,Extra Trees,0,0.8713500000000002,0.003901922603025313,2,0.8702,0.004649970131325777,-0.0011500000000002064,-0.13215352792463875
5. Bank Markting,TVAE,Gradient Boosting,0,0.87625,0.003653385036130484,2,0.88845,0.003585851828134196,0.012199999999999989,1.3731780066407777
5. Bank Markting,TVAE,KNN,0,0.8696999999999999,0.01279366162510866,2,0.87965,0.0028484888781403,0.009950000000000125,1.1311317001080117
5. Bank Markting,TVAE,Logistic Regression,0,0.8346,0.005227066311251671,2,0.8885,0.002808716591058793,0.05389999999999995,6.066404051772645
5. Bank Markting,TVAE,MLP,0,0.8495000000000001,0.004515405728048043,2,0.8848,0.005533734925185903,0.03529999999999989,3.9896021699819038
5. Bank Markting,TVAE,Naive Bayes,0,0.65925,0.01051520063738417,2,0.851,0.007760297817881898,0.19174999999999998,22.532314923619268
5. Bank Markting,TVAE,Random Forest,0,0.8744999999999999,0.003214550253664294,2,0.88315,0.005773743249496891,0.008650000000000047,0.9794485647964725
