Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,TaskType,Category,MetricValue,SourceFile
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.61,0.61,0.02309401076758502,Decision Tree,,,0,0.0,100,TRTR,classification,Utility,0.61,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.358,0.358,0.02428991560298225,Decision Tree,,,0,0.0,100,TSTR,classification,Utility,0.358,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Drop,0.252,0.252,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Drop,0.2494441339210677,0.2494441339210677,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision_Drop,0.2458899360207272,0.2458899360207272,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall_Drop,0.252,0.252,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy,0.605,0.605,0.01986062547968833,KNN,,,0,0.0,100,TRTR,classification,Utility,0.605,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy,0.4265,0.4265,0.01958599272723012,KNN,,,0,0.0,100,TSTR,classification,Utility,0.4265,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Gap,0.1785,0.1785,0.01958599272723012,KNN,,,0,0.0,100,Gap,classification,Utility,0.4265,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1,0.5858781958136642,0.5858781958136642,0.02033358207599369,KNN,,,0,0.0,100,TRTR,classification,Utility,0.5858781958136642,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1,0.3925686322560197,0.3925686322560197,0.01947753987443129,KNN,,,0,0.0,100,TSTR,classification,Utility,0.3925686322560197,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Gap,0.1933095635576445,0.1933095635576445,0.01947753987443129,KNN,,,0,0.0,100,Gap,classification,Utility,0.3925686322560197,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision,0.5834680764277166,0.5834680764277166,0.0316096947074111,KNN,,,0,0.0,100,TRTR,classification,Utility,0.5834680764277166,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision,0.3650833772644895,0.3650833772644895,0.01859189191543643,KNN,,,0,0.0,100,TSTR,classification,Utility,0.3650833772644895,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.605,0.605,0.01986062547968833,KNN,,,0,0.0,100,TRTR,classification,Utility,0.605,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.4265,0.4265,0.01958599272723012,KNN,,,0,0.0,100,TSTR,classification,Utility,0.4265,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Drop,0.1785,0.1785,,KNN,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Drop,0.1933095635576445,0.1933095635576445,,KNN,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision_Drop,0.2183846991632271,0.2183846991632271,,KNN,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall_Drop,0.1785,0.1785,,KNN,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy,0.598,0.598,0.01873795909674028,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.598,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy,0.3730000000000001,0.3730000000000001,0.01903213656482694,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.3730000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Gap,0.22499999999999987,0.22499999999999987,0.01903213656482694,Naive Bayes,,,0,0.0,100,Gap,classification,Utility,0.3730000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1,0.5954974166913147,0.5954974166913147,0.01537663987626775,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.5954974166913147,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1,0.3608060824741338,0.3608060824741338,0.01529905170543173,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.3608060824741338,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Gap,0.2346913342171809,0.2346913342171809,0.01529905170543173,Naive Bayes,,,0,0.0,100,Gap,classification,Utility,0.3608060824741338,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision,0.597796051914373,0.597796051914373,0.01254810544324626,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.597796051914373,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision,0.3561419316277806,0.3561419316277806,0.01523764849156081,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.3561419316277806,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.598,0.598,0.01873795909674028,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.598,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.3730000000000001,0.3730000000000001,0.01903213656482694,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.3730000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Drop,0.2249999999999999,0.2249999999999999,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Drop,0.2346913342171809,0.2346913342171809,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision_Drop,0.2416541202865924,0.2416541202865924,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall_Drop,0.2249999999999999,0.2249999999999999,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy,0.479,0.479,0.0490351347958221,MLP,,,0,0.0,100,TRTR,classification,Utility,0.479,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy,0.3805,0.3805,0.05809235941345663,MLP,,,0,0.0,100,TSTR,classification,Utility,0.3805,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Gap,0.09849999999999998,0.09849999999999998,0.05809235941345663,MLP,,,0,0.0,100,Gap,classification,Utility,0.3805,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1,0.4505811915597158,0.4505811915597158,0.04196827183233348,MLP,,,0,0.0,100,TRTR,classification,Utility,0.4505811915597158,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1,0.3419485057833586,0.3419485057833586,0.0648719620360811,MLP,,,0,0.0,100,TSTR,classification,Utility,0.3419485057833586,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Gap,0.10863268577635721,0.10863268577635721,0.0648719620360811,MLP,,,0,0.0,100,Gap,classification,Utility,0.3419485057833586,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision,0.5037432322871089,0.5037432322871089,0.04596200128273002,MLP,,,0,0.0,100,TRTR,classification,Utility,0.5037432322871089,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision,0.3722623537351349,0.3722623537351349,0.04083366666517017,MLP,,,0,0.0,100,TSTR,classification,Utility,0.3722623537351349,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.479,0.479,0.0490351347958221,MLP,,,0,0.0,100,TRTR,classification,Utility,0.479,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall,0.3805,0.3805,0.05809235941345663,MLP,,,0,0.0,100,TSTR,classification,Utility,0.3805,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Accuracy_Drop,0.09849999999999998,0.09849999999999998,,MLP,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,F1_Drop,0.1086326857763572,0.1086326857763572,,MLP,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Precision_Drop,0.131480878551974,0.131480878551974,,MLP,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,,utility,Recall_Drop,0.09849999999999998,0.09849999999999998,,MLP,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.6895000000000001,0.6895000000000001,0.01935774321097945,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.6895000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.2285,0.2285,0.04048662330531735,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.2285,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Gap,0.4610000000000001,0.4610000000000001,0.04048662330531735,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.2285,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.6818163501313798,0.6818163501313798,0.01992050266902101,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.6818163501313798,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.2591969353852582,0.2591969353852582,0.03490368889671417,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.2591969353852582,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Gap,0.4226194147461216,0.4226194147461216,0.03490368889671417,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.2591969353852582,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.6848644736984942,0.6848644736984942,0.02408509260593696,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.6848644736984942,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.3336591474944534,0.3336591474944534,0.02919478723263357,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.3336591474944534,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.6895000000000001,0.6895000000000001,0.01935774321097945,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.6895000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.2285,0.2285,0.04048662330531735,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.2285,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Drop,0.4610000000000001,0.4610000000000001,,Gradient Boosting,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Drop,0.4226194147461215,0.4226194147461215,,Gradient Boosting,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision_Drop,0.3512053262040408,0.3512053262040408,,Gradient Boosting,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall_Drop,0.4610000000000001,0.4610000000000001,,Gradient Boosting,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.6824999999999999,0.6824999999999999,0.01889297341459103,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.6824999999999999,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.357,0.357,0.02594866727470476,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.357,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Gap,0.3254999999999999,0.3254999999999999,0.02594866727470476,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.357,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.6620033516331233,0.6620033516331233,0.02172625840012613,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.6620033516331233,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.3486062784839703,0.3486062784839703,0.02219812827370476,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.3486062784839703,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Gap,0.313397073149153,0.313397073149153,0.02219812827370476,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.3486062784839703,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.6586544948108609,0.6586544948108609,0.03419179007442599,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.6586544948108609,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.3445541970095952,0.3445541970095952,0.02242885570810924,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.3445541970095952,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.6824999999999999,0.6824999999999999,0.01889297341459103,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.6824999999999999,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.357,0.357,0.02594866727470476,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.357,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Drop,0.3254999999999999,0.3254999999999999,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Drop,0.313397073149153,0.313397073149153,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision_Drop,0.3141002978012657,0.3141002978012657,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall_Drop,0.3254999999999999,0.3254999999999999,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.6815,0.6815,0.01901023116347847,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.6815,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.3385,0.3385,0.02991190769948019,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.3385,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Gap,0.34299999999999997,0.34299999999999997,0.02991190769948019,Random Forest,,,0,0.0,100,Gap,classification,Utility,0.3385,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.6603024352232341,0.6603024352232341,0.02103640141418547,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.6603024352232341,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.329895327586025,0.329895327586025,0.02127479219985625,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.329895327586025,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Gap,0.33040710763720904,0.33040710763720904,0.02127479219985625,Random Forest,,,0,0.0,100,Gap,classification,Utility,0.329895327586025,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.6582702794717087,0.6582702794717087,0.03322025422810114,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.6582702794717087,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.3262481808169865,0.3262481808169865,0.01557611718566663,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.3262481808169865,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.6815,0.6815,0.01901023116347847,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.6815,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.3385,0.3385,0.02991190769948019,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.3385,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Drop,0.343,0.343,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Drop,0.3304071076372091,0.3304071076372091,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision_Drop,0.3320220986547222,0.3320220986547222,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall_Drop,0.343,0.343,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.656,0.656,0.0141027972008708,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.656,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy,0.33,0.33,0.02896357866163794,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.33,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Gap,0.326,0.326,0.02896357866163794,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.33,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.630383035529047,0.630383035529047,0.01505407896523964,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.630383035529047,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1,0.3100397332948435,0.3100397332948435,0.01956269543254721,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.3100397332948435,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Gap,0.32034330223420343,0.32034330223420343,0.01956269543254721,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.3100397332948435,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.6352480858325494,0.6352480858325494,0.02359324106438175,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.6352480858325494,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision,0.3242429939580739,0.3242429939580739,0.03141913866312536,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.3242429939580739,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.656,0.656,0.0141027972008708,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.656,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall,0.33,0.33,0.02896357866163794,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.33,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Accuracy_Drop,0.3260000000000001,0.3260000000000001,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,F1_Drop,0.3203433022342034,0.3203433022342034,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Precision_Drop,0.3110050918744755,0.3110050918744755,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,,utility,Recall_Drop,0.3260000000000001,0.3260000000000001,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
