dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,TabDDPM,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,0.829788 ± 0,3,classification
Adult,TabDDPM,Utility,ROC_AUC_TSTR,0.4094337293191704,0.5052325528421506,0.4718865317435585,0.4621842713016265,0.04863079312903592,0.462184 ± 0.0486308,3,classification
Adult,TabDDPM,Utility,Recall_Gap,0.1559000000000001,0.1116500000000002,0.1616666666666667,0.14307222222222235,0.027364770200901452,0.143072 ± 0.0273648,3,classification
Adult,TabDDPM,Utility,Recall_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,TabDDPM,Utility,Recall_TSTR,0.6678000000000001,0.71205,0.6620333333333335,0.6806277777777779,0.02736477020090144,0.680628 ± 0.0273648,3,classification
Adult,WGAN_GP,Utility,Accuracy_Gap,0.0241500000000002,0.0304,0.0207166666666669,0.025088888888889032,0.004909467422273944,0.0250889 ± 0.00490947,3,classification
Adult,WGAN_GP,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,WGAN_GP,Utility,Accuracy_TSTR,0.79955,0.7933000000000001,0.8029833333333333,0.7986111111111112,0.004909467422273975,0.798611 ± 0.00490947,3,classification
Adult,WGAN_GP,Utility,F1_Gap,0.0256326566870408,0.032941325859535,0.0448877440569709,0.03448724220118223,0.009720184689986061,0.0344872 ± 0.00972018,3,classification
Adult,WGAN_GP,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152697,1.3597399555105182e-16,0.817902 ± 1.35974e-16,3,classification
Adult,WGAN_GP,Utility,F1_TSTR,0.792269122128229,0.7849604529557348,0.7730140347582989,0.7834145366140876,0.009720184689986056,0.783415 ± 0.00972018,3,classification
Adult,WGAN_GP,Utility,Precision_Gap,0.026484910015848,0.0357502245036295,0.029229148875503,0.0304880944649935,0.004759224846269258,0.0304881 ± 0.00475922,3,classification
Adult,WGAN_GP,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,WGAN_GP,Utility,Precision_TSTR,0.7935004794454119,0.7842351649576305,0.7907562405857569,0.7894972949962664,0.004759224846269226,0.789497 ± 0.00475922,3,classification
Adult,WGAN_GP,Utility,ROC_AUC_Gap,0.044334878643917,0.0552595912216153,0.0556763740599206,0.051756947975150965,0.006431077814162205,0.0517569 ± 0.00643108,3,classification
Adult,WGAN_GP,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,0.829788 ± 0,3,classification
Adult,WGAN_GP,Utility,ROC_AUC_TSTR,0.7854526457065695,0.7745279331288711,0.7741111502905659,0.7780305763753356,0.0064310778141622145,0.778031 ± 0.00643108,3,classification
Adult,WGAN_GP,Utility,Recall_Gap,0.0241500000000002,0.0304,0.0207166666666669,0.025088888888889032,0.004909467422273944,0.0250889 ± 0.00490947,3,classification
Adult,WGAN_GP,Utility,Recall_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,WGAN_GP,Utility,Recall_TSTR,0.79955,0.7933000000000001,0.8029833333333333,0.7986111111111112,0.004909467422273975,0.798611 ± 0.00490947,3,classification
Alzheimers,CTABGAN,Utility,Accuracy_Gap,0.0885964912280703,0.1271929824561403,0.0964912280701755,0.10409356725146203,0.020390413300129903,0.104094 ± 0.0203904,3,classification
Alzheimers,CTABGAN,Utility,Accuracy_TRTR,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.0,0.925877 ± 0,3,classification
Alzheimers,CTABGAN,Utility,Accuracy_TSTR,0.8372807017543858,0.7986842105263159,0.8293859649122807,0.8217836257309941,0.020390413300129886,0.821784 ± 0.0203904,3,classification
Alzheimers,CTABGAN,Utility,F1_Gap,0.0890041332814906,0.1311194892974585,0.0990147756844748,0.10637946608780796,0.022002381726545922,0.106379 ± 0.0220024,3,classification
Alzheimers,CTABGAN,Utility,F1_TRTR,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.0,0.92581 ± 0,3,classification
Alzheimers,CTABGAN,Utility,F1_TSTR,0.8368057601921811,0.7946904041762132,0.8267951177891969,0.8194304273858637,0.022002381726545936,0.81943 ± 0.0220024,3,classification
Alzheimers,CTABGAN,Utility,Precision_Gap,0.0868176699413462,0.1168770554625041,0.0886543025931358,0.09744967599899536,0.016849647162144838,0.0974497 ± 0.0168496,3,classification
Alzheimers,CTABGAN,Utility,Precision_TRTR,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040217,1.3597399555105182e-16,0.927139 ± 1.35974e-16,3,classification
Alzheimers,CTABGAN,Utility,Precision_TSTR,0.8403217300626754,0.8102623445415175,0.8384850974108857,0.8296897240050262,0.01684964716214484,0.82969 ± 0.0168496,3,classification
Alzheimers,CTABGAN,Utility,ROC_AUC_Gap,0.0534419034419036,0.0912219912219912,0.0576114576114576,0.06742511742511748,0.020713876927592842,0.0674251 ± 0.0207139,3,classification
Alzheimers,CTABGAN,Utility,ROC_AUC_TRTR,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.0,0.935043 ± 0,3,classification
Alzheimers,CTABGAN,Utility,ROC_AUC_TSTR,0.8816008316008315,0.8438207438207439,0.8774312774312775,0.8676176176176176,0.02071387692759282,0.867618 ± 0.0207139,3,classification
Alzheimers,CTABGAN,Utility,Recall_Gap,0.0885964912280703,0.1271929824561403,0.0964912280701755,0.10409356725146203,0.020390413300129903,0.104094 ± 0.0203904,3,classification
