dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,ForestDiffusion,Utility,Accuracy_Gap,0.0273166666666668,0.0086333333333336,0.0150833333333334,0.017011111111111265,0.009489677627900777,0.0170111 ± 0.00948968,3,classification
Adult,ForestDiffusion,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,ForestDiffusion,Utility,Accuracy_TSTR,0.7963833333333333,0.8150666666666666,0.8086166666666668,0.806688888888889,0.009489677627900811,0.806689 ± 0.00948968,3,classification
Adult,ForestDiffusion,Utility,F1_Gap,0.0483830237842035,0.0150971075210962,0.0264404700013501,0.02997353376888327,0.016921878148058494,0.0299735 ± 0.0169219,3,classification
Adult,ForestDiffusion,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152697,1.3597399555105182e-16,0.817902 ± 1.35974e-16,3,classification
Adult,ForestDiffusion,Utility,F1_TSTR,0.7695187550310663,0.8028046712941735,0.7914613088139196,0.7879282450463866,0.01692187814805848,0.787928 ± 0.0169219,3,classification
Adult,ForestDiffusion,Utility,Precision_Gap,0.0385978818761514,0.016117500073347,0.0202827315822992,0.02499937117726587,0.011959385782788776,0.0249994 ± 0.0119594,3,classification
Adult,ForestDiffusion,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,ForestDiffusion,Utility,Precision_TSTR,0.7813875075851086,0.803867889387913,0.7997026578789608,0.7949860182839942,0.011959385782788792,0.794986 ± 0.0119594,3,classification
Adult,ForestDiffusion,Utility,ROC_AUC_Gap,0.0500615254110652,0.0196910472212653,0.0182925001412282,0.029348357591186234,0.017951754074034723,0.0293484 ± 0.0179518,3,classification
Adult,ForestDiffusion,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,0.829788 ± 0,3,classification
