dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,TabDDPM,Fidelity,KS_Complement,0.4591958333333332,0.4587,0.4837125,0.4672027777777777,0.014299988061701862,0.467203 ± 0.0143,3,classification
Adult,TabDDPM,Fidelity,MMD,0.4128929707683009,0.4210474674124654,0.424969921166035,0.4196367864489337,0.006160819613735284,0.419637 ± 0.00616082,3,classification
Adult,TabDDPM,Fidelity,Quality_Score,0.2862306249999999,0.27694375,0.3027085416666667,0.28862763888888887,0.013048577665566842,0.288628 ± 0.0130486,3,classification
Adult,TabDDPM,Fidelity,Wasserstein_Distance,94047.96188469858,98634.92394868477,76684.1547358028,89789.01352306205,11578.559846527396,89789 ± 11578.6,3,classification
Adult,WGAN_GP,Fidelity,KS_Complement,0.7095625000000001,0.7282458333333334,0.7348,0.7242027777777778,0.013095517371661203,0.724203 ± 0.0130955,3,classification
Adult,WGAN_GP,Fidelity,MMD,0.0066519258588214,0.0061191243667587,0.0056050127626158,0.006125354329398633,0.0005234843522757582,0.00612535 ± 0.000523484,3,classification
Adult,WGAN_GP,Fidelity,Quality_Score,0.7158520833333333,0.7216383333333333,0.7145283333333334,0.7173395833333333,0.003781205784865396,0.71734 ± 0.00378121,3,classification
Adult,WGAN_GP,Fidelity,Wasserstein_Distance,3401.7244119486727,2225.380367518177,1588.8226393322573,2405.3091395997026,919.7466942348906,2405.31 ± 919.747,3,classification
Alzheimers,CTABGAN,Fidelity,KS_Complement,0.7484600550964188,0.7554615855524947,0.7488463422099785,0.750922660952964,0.003935566264680872,0.750923 ± 0.00393557,3,classification
Alzheimers,CTABGAN,Fidelity,MMD,0.0556449258840487,0.0377761136944302,0.0508780853814165,0.04809970831996513,0.00925273724843973,0.0480997 ± 0.00925274,3,classification
Alzheimers,CTABGAN,Fidelity,Quality_Score,0.3496446644410895,0.3487251543861472,0.3484370841350492,0.34893563432076197,0.0006307050824598335,0.348936 ± 0.000630705,3,classification
Alzheimers,CTABGAN,Fidelity,Wasserstein_Distance,33.96841091490299,30.86314151309494,27.169740956486635,30.66709779482819,3.4035721169783004,30.6671 ± 3.40357,3,classification
Alzheimers,CTGAN,Fidelity,KS_Complement,0.8281821242730334,0.8219366391184573,0.8538028772574225,0.8346405468829711,0.016886316953045946,0.834641 ± 0.0168863,3,classification
Alzheimers,CTGAN,Fidelity,MMD,0.0705756794630848,0.0728329086845382,0.0692324705041902,0.07088035288393774,0.001819452717895576,0.0708804 ± 0.00181945,3,classification
Alzheimers,CTGAN,Fidelity,Quality_Score,0.7149051663345414,0.7066577463120469,0.7083796590482117,0.7099808572315999,0.004350616160238131,0.709981 ± 0.00435062,3,classification
Alzheimers,CTGAN,Fidelity,Wasserstein_Distance,44.14661379330957,14.725172637699403,36.2135100988714,31.695098843293454,15.222264290313644,31.6951 ± 15.2223,3,classification
Alzheimers,CopulaGAN,Fidelity,KS_Complement,0.8018965411692686,0.7843942454851546,0.8254612794612793,0.8039173553719009,0.020607961748562536,0.803917 ± 0.020608,3,classification
Alzheimers,CopulaGAN,Fidelity,MMD,0.0850799339786176,0.1226635990367519,0.0677304571782714,0.09182466339788031,0.028080795035313487,0.0918247 ± 0.0280808,3,classification
Alzheimers,CopulaGAN,Fidelity,Quality_Score,0.6896469432799082,0.6749048577360341,0.7103220887205689,0.6916246299121704,0.017791247734898857,0.691625 ± 0.0177912,3,classification
Alzheimers,CopulaGAN,Fidelity,Wasserstein_Distance,51.30485516318484,61.15327720287897,33.22658062510612,48.56157099705664,14.164014312646136,48.5616 ± 14.164,3,classification
Alzheimers,ForestDiffusion,Fidelity,KS_Complement,0.8308674625038261,0.8276345270890725,0.8329479644934191,0.8304833180287726,0.0026774669924694,0.830483 ± 0.00267747,3,classification
Alzheimers,ForestDiffusion,Fidelity,MMD,0.0117370578873855,0.0157471883644724,0.013816616660474,0.013766954304110632,0.0020055264578272133,0.013767 ± 0.00200553,3,classification
Alzheimers,ForestDiffusion,Fidelity,Quality_Score,0.4207721161469035,0.4220811273194855,0.4214304203226523,0.42142788792968044,0.0006545092606271759,0.421428 ± 0.000654509,3,classification
Alzheimers,ForestDiffusion,Fidelity,Wasserstein_Distance,9.379389549641392,9.258779680075868,9.62953744349869,9.422568891071982,0.18911285368625225,9.42257 ± 0.189113,3,classification
Alzheimers,GaussianCopula,Fidelity,KS_Complement,0.8702384450566268,0.8702384450566268,0.8702384450566268,0.8702384450566268,0.0,0.870238 ± 0,3,classification
Alzheimers,GaussianCopula,Fidelity,MMD,0.0535862416169077,0.0535862416169077,0.0535862416169077,0.0535862416169077,0.0,0.0535862 ± 0,3,classification
Alzheimers,GaussianCopula,Fidelity,Quality_Score,0.7942522552481575,0.7942522552481575,0.7942522552481575,0.7942522552481575,0.0,0.794252 ± 0,3,classification
Alzheimers,GaussianCopula,Fidelity,Wasserstein_Distance,42.22296188445829,42.22296188445829,42.22296188445829,42.22296188445829,0.0,42.223 ± 0,3,classification
Alzheimers,TVAE,Fidelity,KS_Complement,0.8297251300887664,0.8291802877257421,0.8257826752372207,0.8282293643505764,0.002136335416828644,0.828229 ± 0.00213634,3,classification
Alzheimers,TVAE,Fidelity,MMD,0.0551730536617764,0.0572210336265839,0.0569493258384473,0.05644780437560253,0.0011122941685245418,0.0564478 ± 0.00111229,3,classification
Alzheimers,TVAE,Fidelity,Quality_Score,0.741718507117864,0.7450075646352277,0.7237414236269654,0.736822498460019,0.011447286312881921,0.736822 ± 0.0114473,3,classification
Alzheimers,TVAE,Fidelity,Wasserstein_Distance,19.209077684986024,22.16619846495492,16.93017910090106,19.435151750280667,2.6253203247291332,19.4352 ± 2.62532,3,classification
Alzheimers,TabDDPM,Fidelity,KS_Complement,0.6079923477196205,0.7118573614937251,0.6409274563820019,0.6535923885317825,0.05307810896539784,0.653592 ± 0.0530781,3,classification
Alzheimers,TabDDPM,Fidelity,MMD,0.1511069390794581,0.1568785168932504,0.1593857406937181,0.15579039888880888,0.004245307955350342,0.15579 ± 0.00424531,3,classification
Alzheimers,TabDDPM,Fidelity,Quality_Score,0.4166279094815032,0.4789141724259753,0.413072270886954,0.43620478426481074,0.03703011638220333,0.436205 ± 0.0370301,3,classification
Alzheimers,TabDDPM,Fidelity,Wasserstein_Distance,80.42811215079217,53.65733699018221,64.77242133667094,66.28595682588178,13.44941236384729,66.286 ± 13.4494,3,classification
Alzheimers,WGAN_GP,Fidelity,KS_Complement,0.8064530149984694,0.7871533516988063,0.7398711355984081,0.7778258340985613,0.0342569497262707,0.777826 ± 0.0342569,3,classification
Alzheimers,WGAN_GP,Fidelity,MMD,0.0237276721965419,0.058639924344832,0.0771640945489608,0.053177230363444905,0.027133808756000983,0.0531772 ± 0.0271338,3,classification
Alzheimers,WGAN_GP,Fidelity,Quality_Score,0.517244362937334,0.5001172102477994,0.4927794779994748,0.5033803503948694,0.012554629085330933,0.50338 ± 0.0125546,3,classification
Alzheimers,WGAN_GP,Fidelity,Wasserstein_Distance,19.07347163801833,42.28957024754322,28.40655517910724,29.92319902155626,11.682121599710593,29.9232 ± 11.6821,3,classification
