Dataset,Generator,Seed,LeakageLevel,Metric,MetricValue,Classifier,Regressor,Category,EvaluationType,Mean,Std,TaskType,SourceFile,Experiment,Value,RegressionModel,Leakage,TrainingPercentage
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.8642857142857142,Extra Trees,,Utility,Gap,0.08333333333333337,0.043967107887189,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.08333333333333337,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,Extra Trees,,,Gap,0.02192982456140358,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02192982456140358,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,Extra Trees,,,Gap,0.03470758935967577,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03470758935967577,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,Extra Trees,,,Gap,-0.02289793743991131,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.02289793743991131,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,Extra Trees,,,Gap,0.08333333333333337,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.08333333333333337,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9666666666666666,AdaBoost,,Utility,TRTR,0.9666666666666666,0.01022974016639526,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9666666666666666,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9429824561403508,AdaBoost,,Utility,TSTR,0.9429824561403508,0.01808379660358624,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9429824561403508,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy_Gap,0.9429824561403508,AdaBoost,,Utility,Gap,0.023684210526315752,0.01808379660358624,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.023684210526315752,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9537824074424763,AdaBoost,,Utility,TRTR,0.9537824074424763,0.01443243582836966,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9537824074424763,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9172319446016575,AdaBoost,,Utility,TSTR,0.9172319446016575,0.02751725764650158,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9172319446016575,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1_Gap,0.9172319446016575,AdaBoost,,Utility,Gap,0.036550462840818865,0.02751725764650158,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.036550462840818865,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9735489892977129,AdaBoost,,Utility,TRTR,0.9735489892977129,0.02210918228480495,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9735489892977129,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9793628779155095,AdaBoost,,Utility,TSTR,0.9793628779155095,0.02523572413394183,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9793628779155095,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision_Gap,0.9793628779155095,AdaBoost,,Utility,Gap,-0.0058138886177965254,0.02523572413394183,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.0058138886177965254,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.9357142857142857,AdaBoost,,Utility,TRTR,0.9357142857142857,0.02827224306437598,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9357142857142857,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.8642857142857142,AdaBoost,,Utility,TSTR,0.8642857142857142,0.04885305840162663,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8642857142857142,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.8642857142857142,AdaBoost,,Utility,Gap,0.07142857142857151,0.04885305840162663,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.07142857142857151,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,AdaBoost,,,Gap,0.02368421052631575,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02368421052631575,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,AdaBoost,,,Gap,0.03655046284081886,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03655046284081886,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,AdaBoost,,,Gap,-0.005813888617796525,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.005813888617796525,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,AdaBoost,,,Gap,0.07142857142857151,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.07142857142857151,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9631578947368421,Gradient Boosting,,Utility,TRTR,0.9631578947368421,0.0203084857943688,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9631578947368421,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9421052631578947,Gradient Boosting,,Utility,TSTR,0.9421052631578947,0.01848360307518023,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9421052631578947,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy_Gap,0.9421052631578947,Gradient Boosting,,Utility,Gap,0.021052631578947434,0.01848360307518023,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.021052631578947434,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9494212600983015,Gradient Boosting,,Utility,TRTR,0.9494212600983015,0.02779434087071402,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9494212600983015,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9161306020654305,Gradient Boosting,,Utility,TSTR,0.9161306020654305,0.02802202664577805,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9161306020654305,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1_Gap,0.9161306020654305,Gradient Boosting,,Utility,Gap,0.03329065803287101,0.02802202664577805,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03329065803287101,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9620305430373497,Gradient Boosting,,Utility,TRTR,0.9620305430373497,0.0358379580625646,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9620305430373497,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9764416081111694,Gradient Boosting,,Utility,TSTR,0.9764416081111694,0.02364858104787009,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9764416081111694,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision_Gap,0.9764416081111694,Gradient Boosting,,Utility,Gap,-0.014411065073819729,0.02364858104787009,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.014411065073819729,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.938095238095238,Gradient Boosting,,Utility,TRTR,0.938095238095238,0.03400680204068023,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.938095238095238,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.8642857142857142,Gradient Boosting,,Utility,TSTR,0.8642857142857142,0.04647433641891222,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8642857142857142,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.8642857142857142,Gradient Boosting,,Utility,Gap,0.07380952380952377,0.04647433641891222,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.07380952380952377,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,Gradient Boosting,,,Gap,0.02105263157894743,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02105263157894743,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,Gradient Boosting,,,Gap,0.03329065803287101,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03329065803287101,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,Gradient Boosting,,,Gap,-0.01441106507381973,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.01441106507381973,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,Gradient Boosting,,,Gap,0.07380952380952377,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.07380952380952377,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.962280701754386,KNN,,Utility,TRTR,0.962280701754386,0.01883413206454726,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.962280701754386,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9394736842105262,KNN,,Utility,TSTR,0.9394736842105262,0.01685032694061277,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9394736842105262,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy_Gap,0.9394736842105262,KNN,,Utility,Gap,0.02280701754385972,0.01685032694061277,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02280701754385972,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.947074373024434,KNN,,Utility,TRTR,0.947074373024434,0.02672761688789936,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.947074373024434,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.911630570476661,KNN,,Utility,TSTR,0.911630570476661,0.0255932597295227,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.911630570476661,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1_Gap,0.911630570476661,KNN,,Utility,Gap,0.03544380254777302,0.0255932597295227,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03544380254777302,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9751404010156286,KNN,,Utility,TRTR,0.9751404010156286,0.02459125532957641,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9751404010156286,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9815181347217141,KNN,,Utility,TSTR,0.9815181347217141,0.02329254802784783,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9815181347217141,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision_Gap,0.9815181347217141,KNN,,Utility,Gap,-0.00637773370608552,0.02329254802784783,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.00637773370608552,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.9214285714285715,KNN,,Utility,TRTR,0.9214285714285715,0.03991203479581002,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9214285714285715,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.8523809523809524,KNN,,Utility,TSTR,0.8523809523809524,0.04364357804719846,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8523809523809524,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.8523809523809524,KNN,,Utility,Gap,0.06904761904761914,0.04364357804719846,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.06904761904761914,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,KNN,,,Gap,0.02280701754385972,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02280701754385972,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,KNN,,,Gap,0.03544380254777302,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03544380254777302,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,KNN,,,Gap,-0.00637773370608552,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.00637773370608552,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,KNN,,,Gap,0.06904761904761914,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.06904761904761914,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.962280701754386,Random Forest,,Utility,TRTR,0.962280701754386,0.0136176971019825,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.962280701754386,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9456140350877191,Random Forest,,Utility,TSTR,0.9456140350877191,0.02068390547816071,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9456140350877191,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy_Gap,0.9456140350877191,Random Forest,,Utility,Gap,0.01666666666666683,0.02068390547816071,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.01666666666666683,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9482304799188631,Random Forest,,Utility,TRTR,0.9482304799188631,0.01843776018375915,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9482304799188631,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9200127464018204,Random Forest,,Utility,TSTR,0.9200127464018204,0.03208062516188989,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9200127464018204,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1_Gap,0.9200127464018204,Random Forest,,Utility,Gap,0.02821773351704271,0.03208062516188989,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02821773351704271,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9617923931806518,Random Forest,,Utility,TRTR,0.9617923931806518,0.02967466301692189,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9617923931806518,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9941176470588236,Random Forest,,Utility,TSTR,0.9941176470588236,0.01176470588235294,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9941176470588236,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision_Gap,0.9941176470588236,Random Forest,,Utility,Gap,-0.032325253878171756,0.01176470588235294,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.032325253878171756,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.9357142857142857,Random Forest,,Utility,TRTR,0.9357142857142857,0.0214285714285714,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9357142857142857,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.8571428571428571,Random Forest,,Utility,TSTR,0.8571428571428571,0.04879500364742666,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8571428571428571,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.8571428571428571,Random Forest,,Utility,Gap,0.07857142857142863,0.04879500364742666,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.07857142857142863,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,Random Forest,,,Gap,0.01666666666666683,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.01666666666666683,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,Random Forest,,,Gap,0.02821773351704271,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.02821773351704271,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,Random Forest,,,Gap,-0.03232525387817176,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.03232525387817176,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,Random Forest,,,Gap,0.07857142857142863,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.07857142857142863,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9350877192982457,Decision Tree,,Utility,TRTR,0.9350877192982457,0.02045948033279054,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9350877192982457,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9043859649122806,Decision Tree,,Utility,TSTR,0.9043859649122806,0.03100104745100403,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9043859649122806,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy_Gap,0.9043859649122806,Decision Tree,,Utility,Gap,0.03070175438596512,0.03100104745100403,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03070175438596512,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9122461606275634,Decision Tree,,Utility,TRTR,0.9122461606275634,0.02771502846045041,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9122461606275634,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.8615680956763008,Decision Tree,,Utility,TSTR,0.8615680956763008,0.04724958787547354,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8615680956763008,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1_Gap,0.8615680956763008,Decision Tree,,Utility,Gap,0.05067806495126259,0.04724958787547354,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.05067806495126259,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9096981560397401,Decision Tree,,Utility,TRTR,0.9096981560397401,0.03732307542896939,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9096981560397401,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9169743599380954,Decision Tree,,Utility,TSTR,0.9169743599380954,0.03884758635856884,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9169743599380954,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision_Gap,0.9169743599380954,Decision Tree,,Utility,Gap,-0.00727620389835526,0.03884758635856884,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.00727620389835526,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.9166666666666666,Decision Tree,,Utility,TRTR,0.9166666666666666,0.04158154570612613,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9166666666666666,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.8142857142857143,Decision Tree,,Utility,TSTR,0.8142857142857143,0.06459361888690732,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8142857142857143,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.8142857142857143,Decision Tree,,Utility,Gap,0.10238095238095235,0.06459361888690732,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.10238095238095235,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,Decision Tree,,,Gap,0.03070175438596512,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.03070175438596512,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,Decision Tree,,,Gap,0.05067806495126259,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.05067806495126259,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,Decision Tree,,,Gap,-0.00727620389835526,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.00727620389835526,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,Decision Tree,,,Gap,0.1023809523809524,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.1023809523809524,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9324561403508772,Naive Bayes,,Utility,TRTR,0.9324561403508772,0.02322491630679601,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9324561403508772,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy,0.9307017543859649,Naive Bayes,,Utility,TSTR,0.9307017543859649,0.01939767051534734,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9307017543859649,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Accuracy_Gap,0.9307017543859649,Naive Bayes,,Utility,Gap,0.0017543859649122862,0.01939767051534734,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.0017543859649122862,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9055642341410918,Naive Bayes,,Utility,TRTR,0.9055642341410918,0.0327534076549362,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9055642341410918,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1,0.9017318991006558,Naive Bayes,,Utility,TSTR,0.9017318991006558,0.02939656495252678,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9017318991006558,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,F1_Gap,0.9017318991006558,Naive Bayes,,Utility,Gap,0.003832335040436008,0.02939656495252678,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.003832335040436008,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.931024002484766,Naive Bayes,,Utility,TRTR,0.931024002484766,0.03636585629143303,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.931024002484766,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision,0.9401205581411529,Naive Bayes,,Utility,TSTR,0.9401205581411529,0.03466566396915662,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9401205581411529,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Precision_Gap,0.9401205581411529,Naive Bayes,,Utility,Gap,-0.009096555656386895,0.03466566396915662,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.009096555656386895,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.8833333333333332,Naive Bayes,,Utility,TRTR,0.8833333333333332,0.05156287578025646,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.8833333333333332,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall,0.869047619047619,Naive Bayes,,Utility,TSTR,0.869047619047619,0.05558389299966071,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.869047619047619,,0.0,100.0
1. Cancer,WGAN_GP,,0.0,Recall_Gap,0.869047619047619,Naive Bayes,,Utility,Gap,0.014285714285714235,0.05558389299966071,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.014285714285714235,,0.0,100.0
1. Cancer,WGAN_GP,,,Accuracy_Drop,,Naive Bayes,,,Gap,0.001754385964912286,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.001754385964912286,,0.0,100.0
1. Cancer,WGAN_GP,,,F1_Drop,,Naive Bayes,,,Gap,0.003832335040436008,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.003832335040436008,,0.0,100.0
1. Cancer,WGAN_GP,,,Precision_Drop,,Naive Bayes,,,Gap,-0.009096555656386895,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,-0.009096555656386895,,0.0,100.0
1. Cancer,WGAN_GP,,,Recall_Drop,,Naive Bayes,,,Gap,0.01428571428571423,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.01428571428571423,,0.0,100.0
1. Cancer,CTABGAN,,0.0,Accuracy,0.9789473684210526,Logistic Regression,,Utility,TRTR,0.9789473684210526,0.009768007654087744,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9789473684210526,,0.0,100.0
1. Cancer,CTABGAN,,0.0,Accuracy,0.9122807017543859,Logistic Regression,,Utility,TSTR,0.9122807017543859,0.01881369349958528,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_cancer.xlsx,utility,0.9122807017543859,,0.0,100.0
