Dataset,Generator,Classifier,Leakage,Mean,Std,N
9. MAGIC Gamma Telescope,CTGAN,Logistic Regression,0,0.7496845425867509,0.007806110390312292,2
9. MAGIC Gamma Telescope,CTGAN,MLP,0,0.7351209253417456,0.01281836225807341,2
9. MAGIC Gamma Telescope,CTGAN,Naive Bayes,0,0.7475026288117771,0.00867527801447479,2
9. MAGIC Gamma Telescope,CTGAN,Random Forest,0,0.7317034700315458,0.01189559840838278,2
9. MAGIC Gamma Telescope,CTGAN,SVM-RBF,0,0.755783385909569,0.008541818135002814,2
9. MAGIC Gamma Telescope,CopulaGAN,AdaBoost,0,0.7417192429022083,0.01467256168739851,2
9. MAGIC Gamma Telescope,CopulaGAN,Decision Tree,0,0.6478180862250263,0.02378168199076846,2
9. MAGIC Gamma Telescope,CopulaGAN,Extra Trees,0,0.7678233438485804,0.006668897051829109,2
9. MAGIC Gamma Telescope,CopulaGAN,Gradient Boosting,0,0.7505520504731861,0.00832254573487599,2
9. MAGIC Gamma Telescope,CopulaGAN,KNN,0,0.7261041009463722,0.01107441369140219,2
9. MAGIC Gamma Telescope,CopulaGAN,Logistic Regression,0,0.7718980021030494,0.007251947870013245,2
9. MAGIC Gamma Telescope,CopulaGAN,MLP,0,0.7211619348054679,0.01246292465742716,2
9. MAGIC Gamma Telescope,CopulaGAN,Naive Bayes,0,0.7243953732912723,0.007572803261672293,2
9. MAGIC Gamma Telescope,CopulaGAN,Random Forest,0,0.7588853838065195,0.008174547962050424,2
9. MAGIC Gamma Telescope,CopulaGAN,SVM-RBF,0,0.7812039957939012,0.005574134872474592,2
9. MAGIC Gamma Telescope,ForestDiffusion,AdaBoost,0,0.8166666666666668,0.006136121972874754,2
9. MAGIC Gamma Telescope,ForestDiffusion,Decision Tree,0,0.7875920084121976,0.01162814707922179,2
9. MAGIC Gamma Telescope,ForestDiffusion,Extra Trees,0,0.8530757097791799,0.004862164871229767,2
9. MAGIC Gamma Telescope,ForestDiffusion,Gradient Boosting,0,0.8492639327024186,0.008238043493988417,2
9. MAGIC Gamma Telescope,ForestDiffusion,KNN,0,0.8024185068349107,0.006320310840242182,2
9. MAGIC Gamma Telescope,ForestDiffusion,Logistic Regression,0,0.7915352260778128,0.005994613170868242,2
9. MAGIC Gamma Telescope,ForestDiffusion,MLP,0,0.8297844374342798,0.007066811306944826,2
9. MAGIC Gamma Telescope,ForestDiffusion,Naive Bayes,0,0.7210042060988433,0.007762832660711549,2
9. MAGIC Gamma Telescope,ForestDiffusion,Random Forest,0,0.8539957939011567,0.007233007331008701,2
9. MAGIC Gamma Telescope,ForestDiffusion,SVM-RBF,0,0.7897476340694006,0.005352457031598057,2
9. MAGIC Gamma Telescope,GaussianCopula,AdaBoost,0,0.7570452155625657,0.01159469910274645,2
9. MAGIC Gamma Telescope,GaussianCopula,Decision Tree,0,0.6734752891692954,0.02061580166239039,2
9. MAGIC Gamma Telescope,GaussianCopula,Extra Trees,0,0.7595425867507887,0.01106854635274036,2
9. MAGIC Gamma Telescope,GaussianCopula,Gradient Boosting,0,0.7552576235541536,0.01112332243247771,2
9. MAGIC Gamma Telescope,GaussianCopula,KNN,0,0.7175604626708727,0.009372147194598186,2
9. MAGIC Gamma Telescope,GaussianCopula,Logistic Regression,0,0.7710304942166142,0.00901417986744327,2
9. MAGIC Gamma Telescope,GaussianCopula,MLP,0,0.7223974763406941,0.02002043403223949,2
9. MAGIC Gamma Telescope,GaussianCopula,Naive Bayes,0,0.7251840168243955,0.01391592744486611,2
9. MAGIC Gamma Telescope,GaussianCopula,Random Forest,0,0.7548107255520506,0.01574614367183315,2
9. MAGIC Gamma Telescope,GaussianCopula,SVM-RBF,0,0.7424815983175604,0.01481036253454471,2
9. MAGIC Gamma Telescope,TVAE,AdaBoost,0,0.7883806519453207,0.008829051326890984,2
9. MAGIC Gamma Telescope,TVAE,Decision Tree,0,0.6873817034700316,0.01209241987784873,2
9. MAGIC Gamma Telescope,TVAE,Extra Trees,0,0.7845425867507887,0.009388355111361296,2
9. MAGIC Gamma Telescope,TVAE,Gradient Boosting,0,0.7679284963196634,0.008224274511728072,2
9. MAGIC Gamma Telescope,TVAE,KNN,0,0.7689537329127234,0.007179544374392018,2
9. MAGIC Gamma Telescope,TVAE,Logistic Regression,0,0.753496319663512,0.008164608629745787,2
9. MAGIC Gamma Telescope,TVAE,MLP,0,0.7312302839116719,0.01186535097467208,2
9. MAGIC Gamma Telescope,TVAE,Naive Bayes,0,0.7063091482649841,0.006578125458774496,2
9. MAGIC Gamma Telescope,TVAE,Random Forest,0,0.777944269190326,0.007721773824268265,2
9. MAGIC Gamma Telescope,TVAE,SVM-RBF,0,0.7870662460567822,0.008520757195271981,2
9. MAGIC Gamma Telescope,TabDDPM,AdaBoost,0,0.6452944269190326,0.005906408310205905,2
9. MAGIC Gamma Telescope,TabDDPM,Decision Tree,0,0.5559674027339643,0.01407357408562904,2
9. MAGIC Gamma Telescope,TabDDPM,Extra Trees,0,0.6383280757097791,0.0109225784870775,2
9. MAGIC Gamma Telescope,TabDDPM,Gradient Boosting,0,0.6281808622502629,0.00843860864519413,2
9. MAGIC Gamma Telescope,TabDDPM,KNN,0,0.6043638275499473,0.01003297302396089,2
9. MAGIC Gamma Telescope,TabDDPM,Logistic Regression,0,0.6484752891692954,0.0005613605810741979,2
9. MAGIC Gamma Telescope,TabDDPM,MLP,0,0.6310988433228182,0.01057099444446813,2
9. MAGIC Gamma Telescope,TabDDPM,Naive Bayes,0,0.6585699263932703,0.01199487378174651,2
9. MAGIC Gamma Telescope,TabDDPM,Random Forest,0,0.6348580441640378,0.007403734637461534,2
9. MAGIC Gamma Telescope,TabDDPM,SVM-RBF,0,0.6484490010515247,0.0004854412542749546,2
9. MAGIC Gamma Telescope,WGAN_GP,AdaBoost,0,0.8142218717139853,0.006795414884167244,2
9. MAGIC Gamma Telescope,WGAN_GP,Decision Tree,0,0.7396161934805467,0.01763587906519608,2
9. MAGIC Gamma Telescope,WGAN_GP,Extra Trees,0,0.8402996845425867,0.006160905176266021,2
9. MAGIC Gamma Telescope,WGAN_GP,Gradient Boosting,0,0.8238958990536277,0.005084491682557439,2
9. MAGIC Gamma Telescope,WGAN_GP,KNN,0,0.8009200841219769,0.00507578558772894,2
9. MAGIC Gamma Telescope,WGAN_GP,Logistic Regression,0,0.7879863301787592,0.006237821933858366,2
9. MAGIC Gamma Telescope,WGAN_GP,MLP,0,0.8070977917981071,0.006852884237840432,2
9. MAGIC Gamma Telescope,WGAN_GP,Naive Bayes,0,0.7251840168243953,0.007698604439629246,2
9. MAGIC Gamma Telescope,WGAN_GP,Random Forest,0,0.8331493165089381,0.007503910869719318,2
9. MAGIC Gamma Telescope,WGAN_GP,SVM-RBF,0,0.8422450052576236,0.004632157316573207,2
