dataset_id,problem_type,generator,seed,batch,batch_label
metro,regression,GaussianCopula,155,3rd_batch,3rd batch
metro,regression,TVAE,155,3rd_batch,3rd batch
metro,regression,TabDDPM,155,3rd_batch,3rd batch
metro,regression,WGAN_GP,155,3rd_batch,3rd batch
online_shopping,regression,CTABGAN,155,3rd_batch,3rd batch
online_shopping,regression,CTGAN,155,3rd_batch,3rd batch
online_shopping,regression,CopulaGAN,155,3rd_batch,3rd batch
online_shopping,regression,ForestDiffusion,155,3rd_batch,3rd batch
online_shopping,regression,GaussianCopula,155,3rd_batch,3rd batch
online_shopping,regression,TVAE,155,3rd_batch,3rd batch
online_shopping,regression,TabDDPM,155,3rd_batch,3rd batch
online_shopping,regression,WGAN_GP,155,3rd_batch,3rd batch
real_estate,regression,CTABGAN,155,3rd_batch,3rd batch
real_estate,regression,CTGAN,155,3rd_batch,3rd batch
real_estate,regression,CopulaGAN,155,3rd_batch,3rd batch
real_estate,regression,ForestDiffusion,155,3rd_batch,3rd batch
real_estate,regression,GaussianCopula,155,3rd_batch,3rd batch
real_estate,regression,TVAE,155,3rd_batch,3rd batch
real_estate,regression,TabDDPM,155,3rd_batch,3rd batch
real_estate,regression,WGAN_GP,155,3rd_batch,3rd batch
adult,classification,CTABGAN,255,3rd_batch,3rd batch
adult,classification,CTGAN,255,3rd_batch,3rd batch
adult,classification,CopulaGAN,255,3rd_batch,3rd batch
adult,classification,ForestDiffusion,255,3rd_batch,3rd batch
adult,classification,GaussianCopula,255,3rd_batch,3rd batch
adult,classification,TVAE,255,3rd_batch,3rd batch
adult,classification,TabDDPM,255,3rd_batch,3rd batch
adult,classification,WGAN_GP,255,3rd_batch,3rd batch
alzhimers,classification,CTABGAN,255,3rd_batch,3rd batch
alzhimers,classification,CTGAN,255,3rd_batch,3rd batch
alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch
alzhimers,classification,ForestDiffusion,255,3rd_batch,3rd batch
alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch
alzhimers,classification,TVAE,255,3rd_batch,3rd batch
alzhimers,classification,TabDDPM,255,3rd_batch,3rd batch
alzhimers,classification,WGAN_GP,255,3rd_batch,3rd batch
bank,classification,CTABGAN,255,3rd_batch,3rd batch
bank,classification,CTGAN,255,3rd_batch,3rd batch
bank,classification,CopulaGAN,255,3rd_batch,3rd batch
bank,classification,ForestDiffusion,255,3rd_batch,3rd batch
bank,classification,GaussianCopula,255,3rd_batch,3rd batch
bank,classification,TVAE,255,3rd_batch,3rd batch
bank,classification,TabDDPM,255,3rd_batch,3rd batch
bank,classification,WGAN_GP,255,3rd_batch,3rd batch
cancer,classification,CTABGAN,255,3rd_batch,3rd batch
cancer,classification,CTGAN,255,3rd_batch,3rd batch
cancer,classification,CopulaGAN,255,3rd_batch,3rd batch
cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch
cancer,classification,GaussianCopula,255,3rd_batch,3rd batch
cancer,classification,TVAE,255,3rd_batch,3rd batch
cancer,classification,TabDDPM,255,3rd_batch,3rd batch
cancer,classification,WGAN_GP,255,3rd_batch,3rd batch
cdc_diabetes,classification,CTABGAN,255,3rd_batch,3rd batch
cdc_diabetes,classification,CTGAN,255,3rd_batch,3rd batch
cdc_diabetes,classification,CopulaGAN,255,3rd_batch,3rd batch
cdc_diabetes,classification,ForestDiffusion,255,3rd_batch,3rd batch
cdc_diabetes,classification,GaussianCopula,255,3rd_batch,3rd batch
cdc_diabetes,classification,TVAE,255,3rd_batch,3rd batch
cdc_diabetes,classification,TabDDPM,255,3rd_batch,3rd batch
cdc_diabetes,classification,WGAN_GP,255,3rd_batch,3rd batch
forest_cover,classification,CTABGAN,255,3rd_batch,3rd batch
forest_cover,classification,CTGAN,255,3rd_batch,3rd batch
forest_cover,classification,CopulaGAN,255,3rd_batch,3rd batch
forest_cover,classification,ForestDiffusion,255,3rd_batch,3rd batch
forest_cover,classification,GaussianCopula,255,3rd_batch,3rd batch
forest_cover,classification,TVAE,255,3rd_batch,3rd batch
forest_cover,classification,TabDDPM,255,3rd_batch,3rd batch
forest_cover,classification,WGAN_GP,255,3rd_batch,3rd batch
magic,classification,CTABGAN,255,3rd_batch,3rd batch
magic,classification,CTGAN,255,3rd_batch,3rd batch
magic,classification,CopulaGAN,255,3rd_batch,3rd batch
magic,classification,ForestDiffusion,255,3rd_batch,3rd batch
magic,classification,GaussianCopula,255,3rd_batch,3rd batch
magic,classification,TVAE,255,3rd_batch,3rd batch
magic,classification,TabDDPM,255,3rd_batch,3rd batch
magic,classification,WGAN_GP,255,3rd_batch,3rd batch
mushroom,classification,CTABGAN,255,3rd_batch,3rd batch
mushroom,classification,CTGAN,255,3rd_batch,3rd batch
mushroom,classification,CopulaGAN,255,3rd_batch,3rd batch
mushroom,classification,ForestDiffusion,255,3rd_batch,3rd batch
mushroom,classification,GaussianCopula,255,3rd_batch,3rd batch
mushroom,classification,TVAE,255,3rd_batch,3rd batch
mushroom,classification,TabDDPM,255,3rd_batch,3rd batch
mushroom,classification,WGAN_GP,255,3rd_batch,3rd batch
wine,classification,CTABGAN,255,3rd_batch,3rd batch
wine,classification,CTGAN,255,3rd_batch,3rd batch
wine,classification,CopulaGAN,255,3rd_batch,3rd batch
wine,classification,ForestDiffusion,255,3rd_batch,3rd batch
wine,classification,GaussianCopula,255,3rd_batch,3rd batch
wine,classification,TVAE,255,3rd_batch,3rd batch
wine,classification,TabDDPM,255,3rd_batch,3rd batch
wine,classification,WGAN_GP,255,3rd_batch,3rd batch
air_quality,regression,CTABGAN,255,3rd_batch,3rd batch
air_quality,regression,CTGAN,255,3rd_batch,3rd batch
air_quality,regression,CopulaGAN,255,3rd_batch,3rd batch
air_quality,regression,ForestDiffusion,255,3rd_batch,3rd batch
air_quality,regression,GaussianCopula,255,3rd_batch,3rd batch
air_quality,regression,TVAE,255,3rd_batch,3rd batch
air_quality,regression,TabDDPM,255,3rd_batch,3rd batch
air_quality,regression,WGAN_GP,255,3rd_batch,3rd batch
concrete,regression,CTABGAN,255,3rd_batch,3rd batch
concrete,regression,CTGAN,255,3rd_batch,3rd batch
concrete,regression,CopulaGAN,255,3rd_batch,3rd batch
concrete,regression,ForestDiffusion,255,3rd_batch,3rd batch
concrete,regression,GaussianCopula,255,3rd_batch,3rd batch
concrete,regression,TVAE,255,3rd_batch,3rd batch
concrete,regression,TabDDPM,255,3rd_batch,3rd batch
concrete,regression,WGAN_GP,255,3rd_batch,3rd batch
energy_efficiency,regression,CTABGAN,255,3rd_batch,3rd batch
energy_efficiency,regression,CTGAN,255,3rd_batch,3rd batch
energy_efficiency,regression,CopulaGAN,255,3rd_batch,3rd batch
energy_efficiency,regression,ForestDiffusion,255,3rd_batch,3rd batch
energy_efficiency,regression,GaussianCopula,255,3rd_batch,3rd batch
energy_efficiency,regression,TVAE,255,3rd_batch,3rd batch
energy_efficiency,regression,TabDDPM,255,3rd_batch,3rd batch
energy_efficiency,regression,WGAN_GP,255,3rd_batch,3rd batch
metro,regression,CTABGAN,255,3rd_batch,3rd batch
metro,regression,CTGAN,255,3rd_batch,3rd batch
metro,regression,CopulaGAN,255,3rd_batch,3rd batch
metro,regression,ForestDiffusion,255,3rd_batch,3rd batch
metro,regression,GaussianCopula,255,3rd_batch,3rd batch
metro,regression,TVAE,255,3rd_batch,3rd batch
metro,regression,TabDDPM,255,3rd_batch,3rd batch
metro,regression,WGAN_GP,255,3rd_batch,3rd batch
online_shopping,regression,CTABGAN,255,3rd_batch,3rd batch
online_shopping,regression,CTGAN,255,3rd_batch,3rd batch
online_shopping,regression,CopulaGAN,255,3rd_batch,3rd batch
online_shopping,regression,ForestDiffusion,255,3rd_batch,3rd batch
online_shopping,regression,GaussianCopula,255,3rd_batch,3rd batch
online_shopping,regression,TVAE,255,3rd_batch,3rd batch
online_shopping,regression,TabDDPM,255,3rd_batch,3rd batch
online_shopping,regression,WGAN_GP,255,3rd_batch,3rd batch
real_estate,regression,CTABGAN,255,3rd_batch,3rd batch
real_estate,regression,CTGAN,255,3rd_batch,3rd batch
real_estate,regression,CopulaGAN,255,3rd_batch,3rd batch
real_estate,regression,ForestDiffusion,255,3rd_batch,3rd batch
real_estate,regression,GaussianCopula,255,3rd_batch,3rd batch
real_estate,regression,TVAE,255,3rd_batch,3rd batch
real_estate,regression,TabDDPM,255,3rd_batch,3rd batch
real_estate,regression,WGAN_GP,255,3rd_batch,3rd batch
adult,classification,CTABGAN,355,3rd_batch,3rd batch
adult,classification,CTGAN,355,3rd_batch,3rd batch
adult,classification,CopulaGAN,355,3rd_batch,3rd batch
adult,classification,ForestDiffusion,355,3rd_batch,3rd batch
adult,classification,GaussianCopula,355,3rd_batch,3rd batch
adult,classification,TVAE,355,3rd_batch,3rd batch
adult,classification,TabDDPM,355,3rd_batch,3rd batch
adult,classification,WGAN_GP,355,3rd_batch,3rd batch
alzhimers,classification,CTABGAN,355,3rd_batch,3rd batch
alzhimers,classification,CTGAN,355,3rd_batch,3rd batch
alzhimers,classification,CopulaGAN,355,3rd_batch,3rd batch
alzhimers,classification,ForestDiffusion,355,3rd_batch,3rd batch
alzhimers,classification,GaussianCopula,355,3rd_batch,3rd batch
alzhimers,classification,TVAE,355,3rd_batch,3rd batch
alzhimers,classification,TabDDPM,355,3rd_batch,3rd batch
alzhimers,classification,WGAN_GP,355,3rd_batch,3rd batch
bank,classification,CTABGAN,355,3rd_batch,3rd batch
bank,classification,CTGAN,355,3rd_batch,3rd batch
bank,classification,CopulaGAN,355,3rd_batch,3rd batch
bank,classification,ForestDiffusion,355,3rd_batch,3rd batch
bank,classification,GaussianCopula,355,3rd_batch,3rd batch
bank,classification,TVAE,355,3rd_batch,3rd batch
bank,classification,TabDDPM,355,3rd_batch,3rd batch
bank,classification,WGAN_GP,355,3rd_batch,3rd batch
cancer,classification,CTABGAN,355,3rd_batch,3rd batch
cancer,classification,CTGAN,355,3rd_batch,3rd batch
cancer,classification,CopulaGAN,355,3rd_batch,3rd batch
cancer,classification,ForestDiffusion,355,3rd_batch,3rd batch
cancer,classification,GaussianCopula,355,3rd_batch,3rd batch
cancer,classification,TVAE,355,3rd_batch,3rd batch
cancer,classification,TabDDPM,355,3rd_batch,3rd batch
cancer,classification,WGAN_GP,355,3rd_batch,3rd batch
cdc_diabetes,classification,CTABGAN,355,3rd_batch,3rd batch
cdc_diabetes,classification,CTGAN,355,3rd_batch,3rd batch
cdc_diabetes,classification,CopulaGAN,355,3rd_batch,3rd batch
cdc_diabetes,classification,ForestDiffusion,355,3rd_batch,3rd batch
cdc_diabetes,classification,GaussianCopula,355,3rd_batch,3rd batch
cdc_diabetes,classification,TVAE,355,3rd_batch,3rd batch
cdc_diabetes,classification,TabDDPM,355,3rd_batch,3rd batch
cdc_diabetes,classification,WGAN_GP,355,3rd_batch,3rd batch
forest_cover,classification,CTABGAN,355,3rd_batch,3rd batch
forest_cover,classification,CTGAN,355,3rd_batch,3rd batch
forest_cover,classification,CopulaGAN,355,3rd_batch,3rd batch
forest_cover,classification,ForestDiffusion,355,3rd_batch,3rd batch
forest_cover,classification,GaussianCopula,355,3rd_batch,3rd batch
forest_cover,classification,TVAE,355,3rd_batch,3rd batch
forest_cover,classification,TabDDPM,355,3rd_batch,3rd batch
forest_cover,classification,WGAN_GP,355,3rd_batch,3rd batch
magic,classification,CTABGAN,355,3rd_batch,3rd batch
magic,classification,CTGAN,355,3rd_batch,3rd batch
magic,classification,CopulaGAN,355,3rd_batch,3rd batch
magic,classification,ForestDiffusion,355,3rd_batch,3rd batch
magic,classification,GaussianCopula,355,3rd_batch,3rd batch
magic,classification,TVAE,355,3rd_batch,3rd batch
magic,classification,TabDDPM,355,3rd_batch,3rd batch
magic,classification,WGAN_GP,355,3rd_batch,3rd batch
mushroom,classification,CTABGAN,355,3rd_batch,3rd batch
mushroom,classification,CTGAN,355,3rd_batch,3rd batch
mushroom,classification,CopulaGAN,355,3rd_batch,3rd batch
mushroom,classification,ForestDiffusion,355,3rd_batch,3rd batch
mushroom,classification,GaussianCopula,355,3rd_batch,3rd batch
mushroom,classification,TVAE,355,3rd_batch,3rd batch
mushroom,classification,TabDDPM,355,3rd_batch,3rd batch
mushroom,classification,WGAN_GP,355,3rd_batch,3rd batch
wine,classification,CTABGAN,355,3rd_batch,3rd batch
wine,classification,CTGAN,355,3rd_batch,3rd batch
wine,classification,CopulaGAN,355,3rd_batch,3rd batch
wine,classification,ForestDiffusion,355,3rd_batch,3rd batch
wine,classification,GaussianCopula,355,3rd_batch,3rd batch
wine,classification,TVAE,355,3rd_batch,3rd batch
wine,classification,TabDDPM,355,3rd_batch,3rd batch
wine,classification,WGAN_GP,355,3rd_batch,3rd batch
air_quality,regression,CTABGAN,355,3rd_batch,3rd batch
air_quality,regression,CTGAN,355,3rd_batch,3rd batch
air_quality,regression,CopulaGAN,355,3rd_batch,3rd batch
air_quality,regression,ForestDiffusion,355,3rd_batch,3rd batch
air_quality,regression,GaussianCopula,355,3rd_batch,3rd batch
air_quality,regression,TVAE,355,3rd_batch,3rd batch
air_quality,regression,TabDDPM,355,3rd_batch,3rd batch
air_quality,regression,WGAN_GP,355,3rd_batch,3rd batch
concrete,regression,CTABGAN,355,3rd_batch,3rd batch
concrete,regression,CTGAN,355,3rd_batch,3rd batch
concrete,regression,CopulaGAN,355,3rd_batch,3rd batch
concrete,regression,ForestDiffusion,355,3rd_batch,3rd batch
concrete,regression,GaussianCopula,355,3rd_batch,3rd batch
concrete,regression,TVAE,355,3rd_batch,3rd batch
concrete,regression,TabDDPM,355,3rd_batch,3rd batch
concrete,regression,WGAN_GP,355,3rd_batch,3rd batch
energy_efficiency,regression,CTABGAN,355,3rd_batch,3rd batch
energy_efficiency,regression,CTGAN,355,3rd_batch,3rd batch
energy_efficiency,regression,CopulaGAN,355,3rd_batch,3rd batch
energy_efficiency,regression,ForestDiffusion,355,3rd_batch,3rd batch
energy_efficiency,regression,GaussianCopula,355,3rd_batch,3rd batch
energy_efficiency,regression,TVAE,355,3rd_batch,3rd batch
energy_efficiency,regression,TabDDPM,355,3rd_batch,3rd batch
energy_efficiency,regression,WGAN_GP,355,3rd_batch,3rd batch
metro,regression,CTABGAN,355,3rd_batch,3rd batch
metro,regression,CTGAN,355,3rd_batch,3rd batch
metro,regression,CopulaGAN,355,3rd_batch,3rd batch
metro,regression,ForestDiffusion,355,3rd_batch,3rd batch
metro,regression,GaussianCopula,355,3rd_batch,3rd batch
metro,regression,TVAE,355,3rd_batch,3rd batch
metro,regression,TabDDPM,355,3rd_batch,3rd batch
metro,regression,WGAN_GP,355,3rd_batch,3rd batch
online_shopping,regression,CTABGAN,355,3rd_batch,3rd batch
online_shopping,regression,CTGAN,355,3rd_batch,3rd batch
online_shopping,regression,CopulaGAN,355,3rd_batch,3rd batch
online_shopping,regression,ForestDiffusion,355,3rd_batch,3rd batch
online_shopping,regression,GaussianCopula,355,3rd_batch,3rd batch
online_shopping,regression,TVAE,355,3rd_batch,3rd batch
online_shopping,regression,TabDDPM,355,3rd_batch,3rd batch
online_shopping,regression,WGAN_GP,355,3rd_batch,3rd batch
real_estate,regression,CTABGAN,355,3rd_batch,3rd batch
real_estate,regression,CTGAN,355,3rd_batch,3rd batch
real_estate,regression,CopulaGAN,355,3rd_batch,3rd batch
real_estate,regression,ForestDiffusion,355,3rd_batch,3rd batch
real_estate,regression,GaussianCopula,355,3rd_batch,3rd batch
real_estate,regression,TVAE,355,3rd_batch,3rd batch
real_estate,regression,TabDDPM,355,3rd_batch,3rd batch
real_estate,regression,WGAN_GP,355,3rd_batch,3rd batch
