dataset,dataset_id,problem_type,generator,seed,batch,batch_label,metric_category,metric_name,metric_value,split_seed,n_synthetic_samples,n_train,n_test,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,task
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Utility,Recall_TRTR,0.8335348755695758,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Utility,Recall_TSTR,0.8015597616543989,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Utility,Recall_Gap,0.03197511391517693,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Utility,ROC_AUC_TRTR,0.8609617858177643,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Utility,ROC_AUC_TSTR,0.8201554241824335,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Utility,ROC_AUC_Gap,0.0408063616353308,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Privacy,Mahalanobis_Distance,2.98332223751278,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Privacy,Mean_Distance,2.98332223751278,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Privacy,Median_Distance,2.63437015173324,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Privacy,NNDR,0.8617688543777401,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Privacy,MIA_AUC,0.5298765432098765,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Compute,training_time_seconds,785.2096386200283,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Compute,generation_time_seconds,0.0,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Compute,evaluation_time_seconds,143.9972173448186,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,WGAN_GP,91,2nd_batch,2nd batch,Compute,total_time_seconds,929.4072750960477,42,1000,15216,3804,785.2096386200283,0,143.9972173448186,929.4072750960477,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Fidelity,Quality_Score,0.944825761679628,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Fidelity,KS_Complement,0.9560414826498423,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Fidelity,Wasserstein_Distance,6.797354462052819,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Fidelity,MMD,0.008531340164551482,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Accuracy_TRTR,0.8335348755695758,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Accuracy_TSTR,0.61198738170347,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Accuracy_Gap,0.2215474938661058,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,F1_TRTR,0.8307342362994217,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,F1_TSTR,0.5392112483627064,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,F1_Gap,0.2915229879367153,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Precision_TRTR,0.83262195380452,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Precision_TSTR,0.512275988200179,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Precision_Gap,0.3203459656043409,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Recall_TRTR,0.8335348755695758,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Recall_TSTR,0.61198738170347,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,Recall_Gap,0.2215474938661058,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,ROC_AUC_TRTR,0.8609617858177643,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,ROC_AUC_TSTR,0.4980384802825149,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Utility,ROC_AUC_Gap,0.3629233055352494,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Privacy,Mahalanobis_Distance,3.763526264575575,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Privacy,Mean_Distance,3.763526264575575,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Privacy,Median_Distance,2.871135055018745,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Privacy,NNDR,0.8610789729573027,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Privacy,MIA_AUC,0.5162962962962963,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Compute,training_time_seconds,8.7077780070249,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Compute,generation_time_seconds,0.0,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Compute,evaluation_time_seconds,149.0660350311082,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,TabDDPM,91,2nd_batch,2nd batch,Compute,total_time_seconds,157.827900809003,42,1000,15216,3804,8.7077780070249,0,149.0660350311082,157.827900809003,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Fidelity,Quality_Score,0.9131795285871358,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Fidelity,KS_Complement,0.8768035226077812,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Fidelity,Wasserstein_Distance,6.449778022621257,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Fidelity,MMD,0.02130128905546269,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Accuracy_TRTR,0.8335348755695758,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Accuracy_TSTR,0.7595951629863303,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Accuracy_Gap,0.0739397125832455,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,F1_TRTR,0.8307342362994217,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,F1_TSTR,0.7621431816976544,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,F1_Gap,0.06859105460176729,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Precision_TRTR,0.83262195380452,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Precision_TSTR,0.7781257321632712,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Precision_Gap,0.05449622164124879,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Recall_TRTR,0.8335348755695758,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Recall_TSTR,0.7595951629863303,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,Recall_Gap,0.0739397125832455,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,ROC_AUC_TRTR,0.8609617858177643,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,ROC_AUC_TSTR,0.8019872407239707,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Utility,ROC_AUC_Gap,0.05897454509379363,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Privacy,Mahalanobis_Distance,2.083672802860797,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Privacy,Mean_Distance,2.083672802860797,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Privacy,Median_Distance,1.869418950232919,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Privacy,NNDR,0.8825148915746692,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Privacy,MIA_AUC,0.5924691358024692,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Compute,training_time_seconds,44.38308441010304,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Compute,generation_time_seconds,0.0,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Compute,evaluation_time_seconds,173.0321381450631,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
MAGIC,magic,classification,ForestDiffusion,91,2nd_batch,2nd batch,Compute,total_time_seconds,217.4744650099892,42,1000,15216,3804,44.38308441010304,0,173.0321381450631,217.4744650099892,classification
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Fidelity,Quality_Score,0.7430937500000001,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Fidelity,KS_Complement,0.81425,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Fidelity,Wasserstein_Distance,186.1988369007898,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Fidelity,MMD,0.03594885183737662,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,R2_TRTR,-0.06764037072542917,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,R2_TSTR,-0.2037859516602683,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,R2_Gap,0.1361455809348391,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,RMSE_TRTR,2054.865815593252,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,RMSE_TSTR,2182.255238336811,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,RMSE_Increase,127.3894227435594,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,MAE_TRTR,1739.021880184634,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,MAE_TSTR,1877.698066995887,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Utility,MAE_Increase,138.6761868112524,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Privacy,Mahalanobis_Distance,228.2392866159769,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Privacy,Mean_Distance,228.2392866159769,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Privacy,Median_Distance,2.261571845459046,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Privacy,NNDR,0.7919535915485053,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Privacy,MIA_AUC,0.7132098765432099,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Compute,training_time_seconds,114.597235084977,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Compute,generation_time_seconds,0.0,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Compute,evaluation_time_seconds,17.53730410104617,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CTGAN,91,2nd_batch,2nd batch,Compute,total_time_seconds,132.1850756900385,42,1000,4000,1000,114.597235084977,0,17.53730410104617,132.1850756900385,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Fidelity,Quality_Score,0.646765625,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Fidelity,KS_Complement,0.5321,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Fidelity,Wasserstein_Distance,103.0370282432042,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Fidelity,MMD,0.7982588932705014,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,R2_TRTR,-0.06764037072542917,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,R2_TSTR,-0.06423941438403111,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,R2_Gap,-0.003400956341398059,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,RMSE_TRTR,2054.865815593252,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,RMSE_TSTR,2051.875345541394,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,RMSE_Increase,-2.990470051857301,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,MAE_TRTR,1739.021880184634,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,MAE_TSTR,1785.938161935948,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Utility,MAE_Increase,46.91628175131336,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Privacy,Mahalanobis_Distance,228.7130914380432,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Privacy,Mean_Distance,228.7130914380432,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Privacy,Median_Distance,5.026782472528724,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Privacy,NNDR,0.9936368726935718,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Privacy,MIA_AUC,1.0,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Compute,training_time_seconds,127.1624108119868,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Compute,generation_time_seconds,0.0,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Compute,evaluation_time_seconds,25.60627705580555,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,CopulaGAN,91,2nd_batch,2nd batch,Compute,total_time_seconds,152.8189000631683,42,1000,4000,1000,127.1624108119868,0,25.60627705580555,152.8189000631683,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Fidelity,Quality_Score,0.8770156250000001,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Fidelity,KS_Complement,0.91945,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Fidelity,Wasserstein_Distance,97.17013496959066,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Fidelity,MMD,0.01496237934438815,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,R2_TRTR,-0.06764037072542917,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,R2_TSTR,-0.2742878655603749,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,R2_Gap,0.2066474948349457,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,RMSE_TRTR,2054.865815593252,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,RMSE_TSTR,2245.388124629479,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,RMSE_Increase,190.5223090362274,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,MAE_TRTR,1739.021880184634,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,MAE_TSTR,1833.205851668353,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Utility,MAE_Increase,94.183971483719,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Privacy,Mahalanobis_Distance,2.25194032961681,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Privacy,Mean_Distance,2.25194032961681,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Privacy,Median_Distance,2.193072526517511,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Privacy,NNDR,0.8570894117938518,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Privacy,MIA_AUC,0.7458024691358025,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Compute,training_time_seconds,53.68099099700339,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Compute,generation_time_seconds,0.0,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Compute,evaluation_time_seconds,47.70800684811547,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,TVAE,91,2nd_batch,2nd batch,Compute,total_time_seconds,101.4861006229185,42,1000,4000,1000,53.68099099700339,0,47.70800684811547,101.4861006229185,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Fidelity,Quality_Score,0.5787031249999999,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Fidelity,KS_Complement,0.52965,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Fidelity,Wasserstein_Distance,61.45270668942703,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Fidelity,MMD,0.4242136372063369,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Utility,R2_TRTR,-0.06764037072542917,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Utility,R2_TSTR,-0.08374332837863,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Utility,R2_Gap,0.01610295765320083,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Utility,RMSE_TRTR,2054.865815593252,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Utility,RMSE_TSTR,2071.357530391925,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
Metro,metro,regression,GaussianCopula,91,2nd_batch,2nd batch,Utility,RMSE_Increase,16.491714798673,42,1000,4000,1000,1.496266148984432,0,51.26704294607043,52.82160138292238,regression
