Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,Category,MetricValue,SourceFile
10. Metro interstate,WGAN_GP,,,KS_Complement,,0.6805,,,,,,0.0,,Score,Fidelity,0.6805,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,,,KS_Complement,,0.7036,,,,,,0.0,,Score,Fidelity,0.7036,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,,,MMD_Multivariate,,0.009604,,,,,,0.0,,Score,Fidelity,0.009604,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,,,MMD_Multivariate,,0.001288,,,,,,0.0,,Score,Fidelity,0.001288,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,WGAN_GP,,,PCA_Correlation_Diff,,0.386903,,,,,,0.0,,Score,Fidelity,0.386903,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
10. Metro interstate,CTABGAN,,,PCA_Correlation_Diff,,0.24458,,,,,,0.0,,Score,Fidelity,0.24458,Generators/Other GANS/10. Metro Interstate_other GAN.ipynb
11. online shopping,CopulaGAN,,,Gower_Distance,,0.653286,,,,,,0.0,,Score,Fidelity,0.653286,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,Gower_Distance,,0.651777,,,,,,0.0,,Score,Fidelity,0.651777,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,Wasserstein_Distance,,0.099596,,,,,,0.0,,Score,Fidelity,0.099596,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,,,Wasserstein_Distance,,0.035796,,,,,,0.0,,Score,Fidelity,0.035796,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,Wasserstein_Distance,,0.029616,,,,,,0.0,,Score,Fidelity,0.029616,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,Wasserstein_Distance,,0.022097,,,,,,0.0,,Score,Fidelity,0.022097,Generators/SDV models/11. Online Shopping.ipynb
10. Metro interstate,ForestDiffusion,,,KS_Complement,,0.7487,,,,,,0.0,,Score,Fidelity,0.7487,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,,,KS_Complement,,0.5631,,,,,,0.0,,Score,Fidelity,0.5631,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,,,MMD_Multivariate,,0.418946,,,,,,0.0,,Score,Fidelity,0.418946,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,,,MMD_Multivariate,,0.003917,,,,,,0.0,,Score,Fidelity,0.003917,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,,,PCA_Correlation_Diff,,0.054512,,,,,,0.0,,Score,Fidelity,0.054512,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,,,PCA_Correlation_Diff,,0.568776,,,,,,0.0,,Score,Fidelity,0.568776,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,ForestDiffusion,,,PCA_Mean_Error,,10.219452,,,,,,0.0,,Score,Fidelity,10.219452,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
10. Metro interstate,TabDDPM,,,PCA_Mean_Error,,4879.57694,,,,,,0.0,,Score,Fidelity,4879.57694,Generators/Diffusion GANs/10. Metro Interstate_diffusion.ipynb
11. online shopping,CopulaGAN,,,PCA_Correlation_Diff,,0.329411,,,,,,0.0,,Score,Fidelity,0.329411,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,PCA_Correlation_Diff,,0.33409,,,,,,0.0,,Score,Fidelity,0.33409,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,PCA_Mean_Error,,3.706453,,,,,,0.0,,Score,Fidelity,3.706453,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,PCA_Mean_Error,,19.159839,,,,,,0.0,,Score,Fidelity,19.159839,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,,,PCA_Mean_Error,,6.679559,,,,,,0.0,,Score,Fidelity,6.679559,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,PCA_Mean_Error,,7.792363,,,,,,0.0,,Score,Fidelity,7.792363,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,Cosine_Similarity,,0.004029,,,,,,0.0,,Score,Fidelity,0.004029,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,Cosine_Similarity,,0.004921,,,,,,0.0,,Score,Fidelity,0.004921,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,,,Cosine_Similarity,,0.006996,,,,,,0.0,,Score,Fidelity,0.006996,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,Cosine_Similarity,,0.017064,,,,,,0.0,,Score,Fidelity,0.017064,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,MMD,,0.085852,,,,,,0.0,,Score,Fidelity,0.085852,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,MMD,,0.008181,,,,,,0.0,,Score,Fidelity,0.008181,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,,,MMD,,0.007746,,,,,,0.0,,Score,Fidelity,0.007746,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,MMD,,0.002196,,,,,,0.0,,Score,Fidelity,0.002196,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,Gower_Distance,,0.648611,,,,,,0.0,,Score,Fidelity,0.648611,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,Gower_Distance,,0.666402,,,,,,0.0,,Score,Fidelity,0.666402,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,WGAN_GP,,,Wasserstein_Distance,,0.08708,,,,,,0.0,,Score,Fidelity,0.08708,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,Wasserstein_Distance,,0.03353,,,,,,0.0,,Score,Fidelity,0.03353,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,GaussianCopula,,,KS_Complement,,0.9198,,,,,,0.0,,Score,Fidelity,0.9198,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,KS_Complement,,0.7561,,,,,,0.0,,Score,Fidelity,0.7561,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,,,KS_Complement,,0.9086,,,,,,0.0,,Score,Fidelity,0.9086,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,KS_Complement,,0.9088,,,,,,0.0,,Score,Fidelity,0.9088,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,MMD_Multivariate,,0.086052,,,,,,0.0,,Score,Fidelity,0.086052,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CopulaGAN,,,MMD_Multivariate,,0.007664,,,,,,0.0,,Score,Fidelity,0.007664,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,CTGAN,,,MMD_Multivariate,,0.006853,,,,,,0.0,,Score,Fidelity,0.006853,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,MMD_Multivariate,,0.00234,,,,,,0.0,,Score,Fidelity,0.00234,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,GaussianCopula,,,PCA_Correlation_Diff,,0.349221,,,,,,0.0,,Score,Fidelity,0.349221,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,TVAE,,,PCA_Correlation_Diff,,0.484419,,,,,,0.0,,Score,Fidelity,0.484419,Generators/SDV models/11. Online Shopping.ipynb
11. online shopping,ForestDiffusion,,,KS_Complement,,0.4649,,,,,,0.0,,Score,Fidelity,0.4649,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,KS_Complement,,0.4329,,,,,,0.0,,Score,Fidelity,0.4329,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,MMD_Multivariate,,0.239814,,,,,,0.0,,Score,Fidelity,0.239814,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,MMD_Multivariate,,0.012417,,,,,,0.0,,Score,Fidelity,0.012417,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,PCA_Correlation_Diff,,0.182822,,,,,,0.0,,Score,Fidelity,0.182822,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,PCA_Correlation_Diff,,0.413547,,,,,,0.0,,Score,Fidelity,0.413547,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,PCA_Mean_Error,,7.56243,,,,,,0.0,,Score,Fidelity,7.56243,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,PCA_Mean_Error,,60.697075,,,,,,0.0,,Score,Fidelity,60.697075,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,Cosine_Similarity,,-0.027586,,,,,,0.0,,Score,Fidelity,-0.027586,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,Cosine_Similarity,,0.015111,,,,,,0.0,,Score,Fidelity,0.015111,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,MMD,,0.281929,,,,,,0.0,,Score,Fidelity,0.281929,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,MMD,,0.004386,,,,,,0.0,,Score,Fidelity,0.004386,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,Gower_Distance,,0.710192,,,,,,0.0,,Score,Fidelity,0.710192,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,Gower_Distance,,0.576314,,,,,,0.0,,Score,Fidelity,0.576314,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,TabDDPM,,,Wasserstein_Distance,,0.22835,,,,,,0.0,,Score,Fidelity,0.22835,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,ForestDiffusion,,,Wasserstein_Distance,,0.049057,,,,,,0.0,,Score,Fidelity,0.049057,Generators/Diffusion GANs/11. Online shopping_diffusion.ipynb
11. online shopping,WGAN_GP,,,KS_Complement,,0.8012,,,,,,0.0,,Score,Fidelity,0.8012,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,KS_Complement,,0.2004,,,,,,0.0,,Score,Fidelity,0.2004,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,,,MMD_Multivariate,,0.031888,,,,,,0.0,,Score,Fidelity,0.031888,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,MMD_Multivariate,,0.006289,,,,,,0.0,,Score,Fidelity,0.006289,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,,,PCA_Correlation_Diff,,0.748242,,,,,,0.0,,Score,Fidelity,0.748242,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,PCA_Correlation_Diff,,0.725165,,,,,,0.0,,Score,Fidelity,0.725165,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,,,PCA_Mean_Error,,14.820814,,,,,,0.0,,Score,Fidelity,14.820814,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,PCA_Mean_Error,,7.692611,,,,,,0.0,,Score,Fidelity,7.692611,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,,,Cosine_Similarity,,-0.007068,,,,,,0.0,,Score,Fidelity,-0.007068,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,Cosine_Similarity,,0.07272,,,,,,0.0,,Score,Fidelity,0.07272,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,,,MMD,,0.032643,,,,,,0.0,,Score,Fidelity,0.032643,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,MMD,,0.015137,,,,,,0.0,,Score,Fidelity,0.015137,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,WGAN_GP,,,Gower_Distance,,0.652946,,,,,,0.0,,Score,Fidelity,0.652946,Generators/Other GANS/11. Online shopping_other GAN.ipynb
11. online shopping,CTABGAN,,,Gower_Distance,,0.670995,,,,,,0.0,,Score,Fidelity,0.670995,Generators/Other GANS/11. Online shopping_other GAN.ipynb
4. Forest cover dataset,TVAE,,fidelity,Gower_Similarity,0.924451,0.924451,,,,,0.0,0.0,100.0,Score,Fidelity,0.924451,Generators\SDV models\4.Forest cover.ipynb
4. Forest cover dataset,GaussianCopula,,fidelity,Gower_Similarity,0.906039,0.906039,,,,,0.0,0.0,100.0,Score,Fidelity,0.906039,Generators\SDV models\4.Forest cover.ipynb
1. Cancer,WGAN_GP,,fidelity,PCA_Mean_Error_Pct,0.804254,0.804254,,,,,0.0,0.0,100.0,Score,Fidelity,0.804254,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,WGAN_GP,,fidelity,Gower_Similarity,0.87225,0.87225,,,,,0.0,0.0,100.0,Score,Fidelity,0.87225,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,CTABGAN,,fidelity,Outlier_Count_Diff,22.833333,22.833333,,,,,0.0,0.0,100.0,Score,Fidelity,22.833333,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,CTABGAN,,fidelity,PCA_Mean_Error_Pct,5.7894015,5.7894015,,,,,0.0,0.0,100.0,Score,Fidelity,5.7894015,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,CTABGAN,,fidelity,Gower_Similarity,0.845894,0.845894,,,,,0.0,0.0,100.0,Score,Fidelity,0.845894,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,GaussianCopula,,fidelity,Outlier_Count_Diff,7.366667,7.366667,,,,,0.0,0.0,100.0,Score,Fidelity,7.366667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,0.5704295,0.5704295,,,,,0.0,0.0,100.0,Score,Fidelity,0.5704295,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,GaussianCopula,,fidelity,Gower_Similarity,0.851888,0.851888,,,,,0.0,0.0,100.0,Score,Fidelity,0.851888,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
1. Cancer,TVAE,,fidelity,Outlier_Count_Diff,33.233333,33.233333,,,,,0.0,0.0,100.0,Score,Fidelity,33.233333,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/1. Cancer/fidelity_privacy_metrics.xlsx
3. Adult,ForestDiffusion,,fidelity,MMD,0.007571,0.007571,,,,,0.0,0.0,100.0,Score,Fidelity,0.007571,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TabDDPM,,fidelity,MMD,0.564577,0.564577,,,,,0.0,0.0,100.0,Score,Fidelity,0.564577,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,WGAN_GP,,fidelity,MMD,0.081653,0.081653,,,,,0.0,0.0,100.0,Score,Fidelity,0.081653,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTGAN,,fidelity,Outlier_Count_Diff,3324.0,3324.0,,,,,0.0,0.0,100.0,Score,Fidelity,3324.0,paper results\3. Adult\fidelity_privacy_metrics.xlsx
3. Adult,TVAE,,fidelity,Outlier_Count_Diff,3174.5,3174.5,,,,,0.0,0.0,100.0,Score,Fidelity,3174.5,paper results\3. Adult\fidelity_privacy_metrics.xlsx
3. Adult,GaussianCopula,,fidelity,Outlier_Count_Diff,3402.833333,3402.833333,,,,,0.0,0.0,100.0,Score,Fidelity,3402.833333,paper results\3. Adult\fidelity_privacy_metrics.xlsx
3. Adult,CopulaGAN,,fidelity,Outlier_Count_Diff,3402.666667,3402.666667,,,,,0.0,0.0,100.0,Score,Fidelity,3402.666667,paper results\3. Adult\fidelity_privacy_metrics.xlsx
3. Adult,CTABGAN,,fidelity,MMD,0.100346,0.100346,,,,,0.0,0.0,100.0,Score,Fidelity,0.100346,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,GaussianCopula,,fidelity,MMD,0.644094,0.644094,,,,,0.0,0.0,100.0,Score,Fidelity,0.644094,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TVAE,,fidelity,MMD,0.175298,0.175298,,,,,0.0,0.0,100.0,Score,Fidelity,0.175298,paper results/3. Adult/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTABGAN,,fidelity,Outlier_Count_Diff,3.777778,3.777778,,,,,0.0,0.0,100.0,Score,Fidelity,3.777778,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTABGAN,,fidelity,PCA_Mean_Error_Pct,5.001122,5.001122,,,,,0.0,0.0,100.0,Score,Fidelity,5.001122,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTABGAN,,fidelity,Gower_Similarity,0.575214,0.575214,,,,,0.0,0.0,100.0,Score,Fidelity,0.575214,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTABGAN,,fidelity,Quality_Score,0.8821898055036569,0.8821898055036569,,,,,0.0,0.0,100.0,Score,Fidelity,0.8821898055036569,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,GaussianCopula,,fidelity,Outlier_Count_Diff,47.5,47.5,,,,,0.0,0.0,100.0,Score,Fidelity,47.5,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,9245.2556865,9245.2556865,,,,,0.0,0.0,100.0,Score,Fidelity,9245.2556865,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,GaussianCopula,,fidelity,Gower_Similarity,0.570833,0.570833,,,,,0.0,0.0,100.0,Score,Fidelity,0.570833,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,TVAE,,fidelity,Outlier_Count_Diff,14.25,14.25,,,,,0.0,0.0,100.0,Score,Fidelity,14.25,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,TVAE,,fidelity,PCA_Mean_Error_Pct,23.6209835,23.6209835,,,,,0.0,0.0,100.0,Score,Fidelity,23.6209835,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,TVAE,,fidelity,Gower_Similarity,0.689928,0.689928,,,,,0.0,0.0,100.0,Score,Fidelity,0.689928,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CopulaGAN,,fidelity,Outlier_Count_Diff,15.75,15.75,,,,,0.0,0.0,100.0,Score,Fidelity,15.75,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,40.640829,40.640829,,,,,0.0,0.0,100.0,Score,Fidelity,40.640829,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CopulaGAN,,fidelity,Gower_Similarity,0.665781,0.665781,,,,,0.0,0.0,100.0,Score,Fidelity,0.665781,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTGAN,,fidelity,Outlier_Count_Diff,10.75,10.75,,,,,0.0,0.0,100.0,Score,Fidelity,10.75,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTGAN,,fidelity,PCA_Mean_Error_Pct,20.024189,20.024189,,,,,0.0,0.0,100.0,Score,Fidelity,20.024189,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,CTGAN,,fidelity,Gower_Similarity,0.665849,0.665849,,,,,0.0,0.0,100.0,Score,Fidelity,0.665849,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
3. Adult,CopulaGAN,,fidelity,MMD,0.204773,0.204773,,,,,0.0,0.0,100.0,Score,Fidelity,0.204773,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTGAN,,fidelity,MMD,0.064738,0.064738,,,,,0.0,0.0,100.0,Score,Fidelity,0.064738,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,ForestDiffusion,,fidelity,Quality_Score,0.7954000000000001,0.7954000000000001,,,,,0.0,0.0,100.0,Score,Fidelity,0.7954000000000001,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TabDDPM,,fidelity,Quality_Score,0.2522,0.2522,,,,,0.0,0.0,100.0,Score,Fidelity,0.2522,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,WGAN_GP,,fidelity,Quality_Score,0.4676,0.4676,,,,,0.0,0.0,100.0,Score,Fidelity,0.4676,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTABGAN,,fidelity,Quality_Score,0.7234999999999999,0.7234999999999999,,,,,0.0,0.0,100.0,Score,Fidelity,0.7234999999999999,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,GaussianCopula,,fidelity,Quality_Score,0.763417,0.763417,,,,,0.0,0.0,100.0,Score,Fidelity,0.763417,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TVAE,,fidelity,Quality_Score,0.514101,0.514101,,,,,0.0,0.0,100.0,Score,Fidelity,0.514101,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CopulaGAN,,fidelity,Quality_Score,0.768821,0.768821,,,,,0.0,0.0,100.0,Score,Fidelity,0.768821,paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTGAN,,fidelity,Quality_Score,0.851945,0.851945,,,,,0.0,0.0,100.0,Score,Fidelity,0.851945,paper results/3. Adult/fidelity_privacy_metrics.xlsx
11. online shopping,TVAE,,fidelity,PCA_Mean_Error_Pct,19.159839,19.159839,,,,,0.0,0.0,100.0,Score,Fidelity,19.159839,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/11. online shopping/fidelity_privacy_metrics.xlsx
11. online shopping,TVAE,,fidelity,Gower_Similarity,0.666402,0.666402,,,,,0.0,0.0,100.0,Score,Fidelity,0.666402,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/11. online shopping/fidelity_privacy_metrics.xlsx
11. online shopping,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,6.679559,6.679559,,,,,0.0,0.0,100.0,Score,Fidelity,6.679559,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/11. online shopping/fidelity_privacy_metrics.xlsx
11. online shopping,CopulaGAN,,fidelity,Gower_Similarity,0.653286,0.653286,,,,,0.0,0.0,100.0,Score,Fidelity,0.653286,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/11. online shopping/fidelity_privacy_metrics.xlsx
11. online shopping,CTGAN,,fidelity,PCA_Mean_Error_Pct,7.792363,7.792363,,,,,0.0,0.0,100.0,Score,Fidelity,7.792363,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/11. online shopping/fidelity_privacy_metrics.xlsx
11. online shopping,CTGAN,,fidelity,Gower_Similarity,0.651777,0.651777,,,,,0.0,0.0,100.0,Score,Fidelity,0.651777,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/11. online shopping/fidelity_privacy_metrics.xlsx
10. Metro interstate,ForestDiffusion,,fidelity,Outlier_Count_Diff,40.5,40.5,,,,,0.0,0.0,100.0,Score,Fidelity,40.5,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,ForestDiffusion,,fidelity,PCA_Mean_Error_Pct,5.109726,5.109726,,,,,0.0,0.0,100.0,Score,Fidelity,5.109726,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,ForestDiffusion,,fidelity,Gower_Similarity,0.669023,0.669023,,,,,0.0,0.0,100.0,Score,Fidelity,0.669023,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,TabDDPM,,fidelity,Outlier_Count_Diff,20.0,20.0,,,,,0.0,0.0,100.0,Score,Fidelity,20.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,TabDDPM,,fidelity,PCA_Mean_Error_Pct,2440.28847,2440.28847,,,,,0.0,0.0,100.0,Score,Fidelity,2440.28847,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,TabDDPM,,fidelity,Gower_Similarity,0.4366,0.4366,,,,,0.0,0.0,100.0,Score,Fidelity,0.4366,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,WGAN_GP,,fidelity,Outlier_Count_Diff,10.888889,10.888889,,,,,0.0,0.0,100.0,Score,Fidelity,10.888889,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,WGAN_GP,,fidelity,PCA_Mean_Error_Pct,12.10592,12.10592,,,,,0.0,0.0,100.0,Score,Fidelity,12.10592,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,WGAN_GP,,fidelity,Gower_Similarity,0.657231,0.657231,,,,,0.0,0.0,100.0,Score,Fidelity,0.657231,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
10. Metro interstate,WGAN_GP,,fidelity,Quality_Score,0.808212463794471,0.808212463794471,,,,,0.0,0.0,100.0,Score,Fidelity,0.808212463794471,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/10. Metro interstate/fidelity_privacy_metrics.xlsx
