Dataset,Generator,TaskType,Metric,Mean,SourceFile
15. Real Estate Valuation,CTGAN,regression,MAE_Increase,10.42376144395798,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,ForestDiffusion,regression,R2_Drop,-0.08245406639518335,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,ForestDiffusion,regression,MSE_Increase,-17.30912507373541,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,ForestDiffusion,regression,RMSE_Increase,-0.7433733814891691,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,ForestDiffusion,regression,MAE_Increase,-0.3892846871109789,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,TabDDPM,regression,R2_Drop,0.2098391559352227,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,TabDDPM,regression,MSE_Increase,32.18008185609338,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,TabDDPM,regression,RMSE_Increase,1.792642095391414,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
15. Real Estate Valuation,TabDDPM,regression,MAE_Increase,1.679112695512793,Generators/Experiment with utility data leak/utility results/15. Real Estate Valuation/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,WGAN_GP,classification,Accuracy_Drop,0.06239999999999993,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,WGAN_GP,classification,F1_Drop,0.08099204654327621,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,WGAN_GP,classification,Precision_Drop,-0.0288809740582488,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,WGAN_GP,classification,Recall_Drop,0.1581081081081081,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TVAE,classification,Accuracy_Drop,0.07039999999999993,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TVAE,classification,F1_Drop,0.06086447474951291,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TVAE,classification,Precision_Drop,0.1250962995128548,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TVAE,classification,Recall_Drop,-0.009459459459459451,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTABGAN,classification,Accuracy_Drop,0.1017333333333332,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTABGAN,classification,F1_Drop,0.1023290301640883,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTABGAN,classification,Precision_Drop,0.1055256020575226,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTABGAN,classification,Recall_Drop,0.09108108108108107,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,GaussianCopula,classification,Accuracy_Drop,0.118,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,GaussianCopula,classification,F1_Drop,0.109428797697157,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,GaussianCopula,classification,Precision_Drop,0.1660724840457607,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,GaussianCopula,classification,Recall_Drop,0.0489189189189189,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTGAN,classification,Accuracy_Drop,0.3825333333333333,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTGAN,classification,F1_Drop,0.3553197143411836,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTGAN,classification,Precision_Drop,0.4142917034689648,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CTGAN,classification,Recall_Drop,0.2867567567567568,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CopulaGAN,classification,Accuracy_Drop,0.3995999999999999,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CopulaGAN,classification,F1_Drop,0.4946172488785619,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CopulaGAN,classification,Precision_Drop,0.3971638781838527,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,CopulaGAN,classification,Recall_Drop,0.5443243243243243,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,ForestDiffusion,classification,Accuracy_Drop,-0.0117333333333334,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,ForestDiffusion,classification,F1_Drop,-0.01168826348776353,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,ForestDiffusion,classification,Precision_Drop,-0.01637777486786147,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,ForestDiffusion,classification,Recall_Drop,-0.006216216216216231,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TabDDPM,classification,Accuracy_Drop,0.4105333333333333,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TabDDPM,classification,F1_Drop,0.564316852953144,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TabDDPM,classification,Precision_Drop,0.3706597265175157,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
2. Alzhimers,TabDDPM,classification,Recall_Drop,0.6083783783783784,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_merged.xlsx
3. Adult,CTGAN,classification,Accuracy_Drop,0.1359,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTGAN,classification,F1_Drop,0.1680863508731335,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTGAN,classification,Precision_Drop,0.1851842048662308,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTGAN,classification,Recall_Drop,0.1359,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TVAE,classification,Accuracy_Drop,0.15035,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TVAE,classification,F1_Drop,0.1534676764062435,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TVAE,classification,Precision_Drop,0.1487533786294633,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TVAE,classification,Recall_Drop,0.15035,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,GaussianCopula,classification,Accuracy_Drop,0.1561,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,GaussianCopula,classification,F1_Drop,0.1843461872452188,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,GaussianCopula,classification,Precision_Drop,0.2049527588563496,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,GaussianCopula,classification,Recall_Drop,0.1561,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CopulaGAN,classification,Accuracy_Drop,0.1572,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CopulaGAN,classification,F1_Drop,0.1733386802931731,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CopulaGAN,classification,Precision_Drop,0.1746232327561064,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CopulaGAN,classification,Recall_Drop,0.1572,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTABGAN,classification,Accuracy_Drop,0.2340999999999999,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTABGAN,classification,F1_Drop,0.238312509371248,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTABGAN,classification,Precision_Drop,0.1826481002079154,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,CTABGAN,classification,Recall_Drop,0.2340999999999999,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,WGAN_GP,classification,Accuracy_Drop,0.4702499999999999,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,WGAN_GP,classification,F1_Drop,0.5004025121877228,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,WGAN_GP,classification,Precision_Drop,0.0414565118026526,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,WGAN_GP,classification,Recall_Drop,0.4702499999999999,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,ForestDiffusion,classification,Accuracy_Drop,0.1004,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,ForestDiffusion,classification,F1_Drop,0.07076871099479824,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,ForestDiffusion,classification,Precision_Drop,0.007103183447347972,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,ForestDiffusion,classification,Recall_Drop,0.1004,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TabDDPM,classification,Accuracy_Drop,0.35535,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TabDDPM,classification,F1_Drop,0.3715135721959001,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TabDDPM,classification,Precision_Drop,0.1981491026935139,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
3. Adult,TabDDPM,classification,Recall_Drop,0.35535,Generators/Experiment with utility data leak/utility results/3. Adult/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,GaussianCopula,classification,Accuracy_Drop,0.16185,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,GaussianCopula,classification,F1_Drop,0.1870013884744765,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,GaussianCopula,classification,Precision_Drop,0.1984886603673007,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,GaussianCopula,classification,Recall_Drop,0.16185,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,classification,Accuracy_Drop,0.2218,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,classification,F1_Drop,0.2336867939207076,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,classification,Precision_Drop,0.2481458658280424,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,WGAN_GP,classification,Recall_Drop,0.2218,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TVAE,classification,Accuracy_Drop,0.2464,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TVAE,classification,F1_Drop,0.2557809254255407,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TVAE,classification,Precision_Drop,0.2441651262813585,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TVAE,classification,Recall_Drop,0.2464,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,classification,Accuracy_Drop,0.30745,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,classification,F1_Drop,0.2895507892625916,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,classification,Precision_Drop,0.2615625882279112,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTABGAN,classification,Recall_Drop,0.30745,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTGAN,classification,Accuracy_Drop,0.4954499999999999,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTGAN,classification,F1_Drop,0.4468849492922214,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTGAN,classification,Precision_Drop,0.1934843758955904,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CTGAN,classification,Recall_Drop,0.4954499999999999,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CopulaGAN,classification,Accuracy_Drop,0.5376,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CopulaGAN,classification,F1_Drop,0.4963703928230201,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CopulaGAN,classification,Precision_Drop,0.3140101677016209,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,CopulaGAN,classification,Recall_Drop,0.5376,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,ForestDiffusion,classification,Accuracy_Drop,-0.05545000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,ForestDiffusion,classification,F1_Drop,-0.0616913272491304,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,ForestDiffusion,classification,Precision_Drop,-0.06503149895936675,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,ForestDiffusion,classification,Recall_Drop,-0.05545000000000001,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TabDDPM,classification,Accuracy_Drop,0.218,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TabDDPM,classification,F1_Drop,0.2487419442333116,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TabDDPM,classification,Precision_Drop,0.266226134133645,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
4. Forest cover dataset,TabDDPM,classification,Recall_Drop,0.218,Generators/Experiment with utility data leak/utility results/4. Forest cover dataset/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,WGAN_GP,classification,Accuracy_Drop,0.01101,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,WGAN_GP,classification,F1_Drop,0.03412739412506199,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,WGAN_GP,classification,Precision_Drop,0.05666996724663025,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,WGAN_GP,classification,Recall_Drop,0.01101,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CopulaGAN,classification,Accuracy_Drop,0.01859499999999995,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CopulaGAN,classification,F1_Drop,0.008741067197345964,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CopulaGAN,classification,Precision_Drop,0.01422168791398165,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CopulaGAN,classification,Recall_Drop,0.01859499999999995,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,GaussianCopula,classification,Accuracy_Drop,0.02100999999999999,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,GaussianCopula,classification,F1_Drop,0.03459153898935382,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,GaussianCopula,classification,Precision_Drop,0.05273789350435535,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,GaussianCopula,classification,Recall_Drop,0.02100999999999999,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTABGAN,classification,Accuracy_Drop,0.02519000000000001,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTABGAN,classification,F1_Drop,0.02193384527998743,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTABGAN,classification,Precision_Drop,0.004760298180626543,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTABGAN,classification,Recall_Drop,0.02519000000000001,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TVAE,classification,Accuracy_Drop,0.02793999999999995,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TVAE,classification,F1_Drop,0.0281020922457746,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TVAE,classification,Precision_Drop,0.02645738275508046,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TVAE,classification,Recall_Drop,0.02793999999999995,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTGAN,classification,Accuracy_Drop,0.04359499999999999,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTGAN,classification,F1_Drop,0.03222622414309625,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTGAN,classification,Precision_Drop,0.02763715684036395,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,CTGAN,classification,Recall_Drop,0.04359499999999999,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,ForestDiffusion,classification,Accuracy_Drop,-0.002295000000000003,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,ForestDiffusion,classification,F1_Drop,-0.005024664681634494,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,ForestDiffusion,classification,Precision_Drop,-0.005854568853197717,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,ForestDiffusion,classification,Recall_Drop,-0.002295000000000003,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TabDDPM,classification,Accuracy_Drop,0.01752999999999998,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TabDDPM,classification,F1_Drop,0.03871621780271014,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TabDDPM,classification,Precision_Drop,0.07122398392176081,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
5. Bank Markting,TabDDPM,classification,Recall_Drop,0.01752999999999998,Generators/Experiment with utility data leak/utility results/5. Bank Markting/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,TVAE,classification,Accuracy_Drop,0.001149999999999979,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,TVAE,classification,F1_Drop,0.03634210373835529,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,TVAE,classification,Precision_Drop,0.02249402415579386,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,TVAE,classification,Recall_Drop,0.001149999999999979,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,WGAN_GP,classification,Accuracy_Drop,0.06804999999999999,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,WGAN_GP,classification,F1_Drop,0.05412661340916362,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,WGAN_GP,classification,Precision_Drop,0.05421426717105404,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,WGAN_GP,classification,Recall_Drop,0.06804999999999999,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTABGAN,classification,Accuracy_Drop,0.08304999999999996,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTABGAN,classification,F1_Drop,0.133887867187574,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTABGAN,classification,Precision_Drop,0.1423852372034428,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTABGAN,classification,Recall_Drop,0.08304999999999996,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,GaussianCopula,classification,Accuracy_Drop,0.08940000000000001,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,GaussianCopula,classification,F1_Drop,0.1333370840938384,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,GaussianCopula,classification,Precision_Drop,0.1526591053959959,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,GaussianCopula,classification,Recall_Drop,0.08940000000000001,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CopulaGAN,classification,Accuracy_Drop,0.1995999999999999,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CopulaGAN,classification,F1_Drop,0.1717712905294109,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CopulaGAN,classification,Precision_Drop,0.1484187267172911,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CopulaGAN,classification,Recall_Drop,0.1995999999999999,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTGAN,classification,Accuracy_Drop,0.2384,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTGAN,classification,F1_Drop,0.2195677419371094,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTGAN,classification,Precision_Drop,0.1529435581423563,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,CTGAN,classification,Recall_Drop,0.2384,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,ForestDiffusion,classification,Accuracy_Drop,-0.07866666666666672,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,ForestDiffusion,classification,F1_Drop,-0.09150283065201112,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,ForestDiffusion,classification,Precision_Drop,-0.09519667514708828,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,ForestDiffusion,classification,Recall_Drop,-0.07866666666666672,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
6. Wine dataset,TabDDPM,classification,Accuracy_Drop,0.1015555555555555,Generators/Experiment with utility data leak/utility results/6. Wine dataset/TRTR_TSTR_results_merged.xlsx
