Dataset,Generator,Classifier,Leakage,Mean,Std,N,Mean_SD
7. CDC diabetes dataset,GaussianCopula,Extra Trees,0,0.1726093915630013,0.03270176935559081,2,0.173 ± 0.033
7. CDC diabetes dataset,GaussianCopula,Gradient Boosting,0,0.339231393850461,0.07781930750895272,2,0.339 ± 0.078
7. CDC diabetes dataset,GaussianCopula,KNN,0,0.1681627662286492,0.03530907285242404,2,0.168 ± 0.035
7. CDC diabetes dataset,GaussianCopula,Logistic Regression,0,0.3990421337288239,0.1553006749579983,2,0.399 ± 0.155
7. CDC diabetes dataset,GaussianCopula,MLP,0,0.3192040466374936,0.03146021338939903,2,0.319 ± 0.031
7. CDC diabetes dataset,GaussianCopula,Naive Bayes,0,0.2403250498953172,0.02200987192038266,2,0.240 ± 0.022
7. CDC diabetes dataset,GaussianCopula,Random Forest,0,0.2195638935820044,0.07976499384194657,2,0.220 ± 0.080
7. CDC diabetes dataset,GaussianCopula,SVM-RBF,0,0.2843043884220354,0.2897694154104989,2,0.284 ± 0.290
7. CDC diabetes dataset,TVAE,AdaBoost,0,0.4348719773862622,0.01753334137042652,2,0.435 ± 0.018
7. CDC diabetes dataset,TVAE,Decision Tree,0,0.3226507854758036,0.01856572676469969,2,0.323 ± 0.019
7. CDC diabetes dataset,TVAE,Extra Trees,0,0.4493080681683271,0.01377487234461293,2,0.449 ± 0.014
7. CDC diabetes dataset,TVAE,Gradient Boosting,0,0.4325839349779151,0.01647117474926242,2,0.433 ± 0.016
7. CDC diabetes dataset,TVAE,KNN,0,0.3685197336602522,0.02199839074860034,2,0.369 ± 0.022
7. CDC diabetes dataset,TVAE,Logistic Regression,0,0.3676468316519367,0.00868279866751417,2,0.368 ± 0.009
7. CDC diabetes dataset,TVAE,MLP,0,0.3687665466837133,0.008949045588382606,2,0.369 ± 0.009
7. CDC diabetes dataset,TVAE,Naive Bayes,0,0.2982669440332201,0.002944683210957536,2,0.298 ± 0.003
7. CDC diabetes dataset,TVAE,Random Forest,0,0.4815135841552727,0.01922889578468804,2,0.482 ± 0.019
7. CDC diabetes dataset,TVAE,SVM-RBF,0,0.3445968743439439,0.01829069956232109,2,0.345 ± 0.018
7. CDC diabetes dataset,TabDDPM,AdaBoost,0,0.08583333333333334,0.1153527199505933,2,0.086 ± 0.115
7. CDC diabetes dataset,TabDDPM,Decision Tree,0,0.1333702775690188,0.018098328120112,2,0.133 ± 0.018
7. CDC diabetes dataset,TabDDPM,Extra Trees,0,0.0927921871297462,0.01738189120774628,2,0.093 ± 0.017
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,0,0.1303637540525382,0.0703114812688721,2,0.130 ± 0.070
7. CDC diabetes dataset,TabDDPM,KNN,0,0.1172782293793152,0.01220490747916881,2,0.117 ± 0.012
7. CDC diabetes dataset,TabDDPM,Logistic Regression,0,0.08009597637504615,0.05699063662778444,2,0.080 ± 0.057
7. CDC diabetes dataset,TabDDPM,MLP,0,0.1702923936811873,0.02442399879718625,2,0.170 ± 0.024
7. CDC diabetes dataset,TabDDPM,Naive Bayes,0,0.2309094898784584,0.3871458237319818,2,0.231 ± 0.387
7. CDC diabetes dataset,TabDDPM,Random Forest,0,0.08194104491453391,0.01995972588599695,2,0.082 ± 0.020
7. CDC diabetes dataset,TabDDPM,SVM-RBF,0,0.0,0.0,2,0.000 ± 0.000
7. CDC diabetes dataset,WGAN_GP,AdaBoost,0,0.4904872281895329,0.0498422984138844,2,0.490 ± 0.050
7. CDC diabetes dataset,WGAN_GP,Decision Tree,0,0.3292128820259189,0.02991980989985073,2,0.329 ± 0.030
7. CDC diabetes dataset,WGAN_GP,Extra Trees,0,0.4987500103814438,0.02106662094615116,2,0.499 ± 0.021
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,0,0.5299647649423495,0.03021345590958229,2,0.530 ± 0.030
7. CDC diabetes dataset,WGAN_GP,KNN,0,0.3892442961939923,0.01742322796843556,2,0.389 ± 0.017
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,0,0.4909807063143353,0.01524838879593044,2,0.491 ± 0.015
7. CDC diabetes dataset,WGAN_GP,MLP,0,0.4512286370477487,0.01088736159477002,2,0.451 ± 0.011
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,0,0.3003432670653622,0.003826103514245192,2,0.300 ± 0.004
7. CDC diabetes dataset,WGAN_GP,Random Forest,0,0.5652268272225973,0.03093601176180515,2,0.565 ± 0.031
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,0,0.5106998693228124,0.01815835928834088,2,0.511 ± 0.018
8. Mushroom dataset,CTABGAN,AdaBoost,0,0.560348623395936,0.007696090297827085,2,0.560 ± 0.008
8. Mushroom dataset,CTABGAN,Decision Tree,0,0.5529248105507187,0.02883975915678716,2,0.553 ± 0.029
8. Mushroom dataset,CTABGAN,Extra Trees,0,0.5631982213911898,0.006210063491570435,2,0.563 ± 0.006
8. Mushroom dataset,CTABGAN,Gradient Boosting,0,0.5564468513501388,0.007682327133072874,2,0.556 ± 0.008
8. Mushroom dataset,CTABGAN,KNN,0,0.5729320735293169,0.008494118928680384,2,0.573 ± 0.008
8. Mushroom dataset,CTABGAN,Logistic Regression,0,0.5762652765633081,0.00473641943143524,2,0.576 ± 0.005
8. Mushroom dataset,CTABGAN,MLP,0,0.567867845247364,0.008673965922454013,2,0.568 ± 0.009
8. Mushroom dataset,CTABGAN,Naive Bayes,0,0.580654557969962,0.007344265114102169,2,0.581 ± 0.007
8. Mushroom dataset,CTABGAN,Random Forest,0,0.5646707699316579,0.01184179449104982,2,0.565 ± 0.012
8. Mushroom dataset,CTABGAN,SVM-RBF,0,0.5760164223863615,0.00449391676569353,2,0.576 ± 0.004
8. Mushroom dataset,CTGAN,AdaBoost,0,0.6162737597357916,0.02767880282747612,2,0.616 ± 0.028
8. Mushroom dataset,CTGAN,Decision Tree,0,0.5820049922204459,0.02215235072434856,2,0.582 ± 0.022
8. Mushroom dataset,CTGAN,Extra Trees,0,0.5995620578015465,0.01518085796580589,2,0.600 ± 0.015
8. Mushroom dataset,CTGAN,Gradient Boosting,0,0.6017372641286849,0.01572434021226366,2,0.602 ± 0.016
8. Mushroom dataset,CTGAN,KNN,0,0.5558627259934086,0.01516009181935729,2,0.556 ± 0.015
8. Mushroom dataset,CTGAN,Logistic Regression,0,0.6016916842142102,0.01519280882203648,2,0.602 ± 0.015
8. Mushroom dataset,CTGAN,MLP,0,0.5815312717482077,0.02354529083611761,2,0.582 ± 0.024
8. Mushroom dataset,CTGAN,Naive Bayes,0,0.6185242585065107,0.02486599762350282,2,0.619 ± 0.025
8. Mushroom dataset,CTGAN,Random Forest,0,0.5950798244380691,0.01929846096640843,2,0.595 ± 0.019
8. Mushroom dataset,CTGAN,SVM-RBF,0,0.6013888965202371,0.01537976386083006,2,0.601 ± 0.015
8. Mushroom dataset,CopulaGAN,AdaBoost,0,0.5658458775850261,0.00479103405184462,2,0.566 ± 0.005
8. Mushroom dataset,CopulaGAN,Decision Tree,0,0.5580066335682452,0.02331938781583857,2,0.558 ± 0.023
8. Mushroom dataset,CopulaGAN,Extra Trees,0,0.5670720916541128,0.007427762747439609,2,0.567 ± 0.007
8. Mushroom dataset,CopulaGAN,Gradient Boosting,0,0.5639986847334606,0.003733193701920972,2,0.564 ± 0.004
8. Mushroom dataset,CopulaGAN,KNN,0,0.5787659725550133,0.0063767313122318,2,0.579 ± 0.006
8. Mushroom dataset,CopulaGAN,Logistic Regression,0,0.5565751628134027,0.004996882753768498,2,0.557 ± 0.005
8. Mushroom dataset,CopulaGAN,MLP,0,0.5742175556943734,0.01010411067529348,2,0.574 ± 0.010
8. Mushroom dataset,CopulaGAN,Naive Bayes,0,0.5672793865264216,0.006289173134854579,2,0.567 ± 0.006
8. Mushroom dataset,CopulaGAN,Random Forest,0,0.567313166115152,0.006398150983585902,2,0.567 ± 0.006
8. Mushroom dataset,CopulaGAN,SVM-RBF,0,0.5562251538910632,0.004306044465888895,2,0.556 ± 0.004
8. Mushroom dataset,ForestDiffusion,AdaBoost,0,0.6749553590245572,0.02014059479190419,2,0.675 ± 0.020
8. Mushroom dataset,ForestDiffusion,Decision Tree,0,0.7978041374525189,0.022863200634055,2,0.798 ± 0.023
8. Mushroom dataset,ForestDiffusion,Extra Trees,0,0.9127879296386381,0.004335323832998748,2,0.913 ± 0.004
8. Mushroom dataset,ForestDiffusion,Gradient Boosting,0,0.7887885942352234,0.006890938677445141,2,0.789 ± 0.007
8. Mushroom dataset,ForestDiffusion,KNN,0,0.8870320336820333,0.006014897645580653,2,0.887 ± 0.006
8. Mushroom dataset,ForestDiffusion,Logistic Regression,0,0.6931200354970773,0.005281692239706439,2,0.693 ± 0.005
8. Mushroom dataset,ForestDiffusion,MLP,0,0.8347593528327172,0.01018178979785542,2,0.835 ± 0.010
8. Mushroom dataset,ForestDiffusion,Naive Bayes,0,0.7471363260614226,0.007472677631446342,2,0.747 ± 0.007
8. Mushroom dataset,ForestDiffusion,Random Forest,0,0.8663325184399048,0.006056613095878596,2,0.866 ± 0.006
8. Mushroom dataset,ForestDiffusion,SVM-RBF,0,0.6925340588965098,0.005459372229371497,2,0.693 ± 0.005
8. Mushroom dataset,GaussianCopula,AdaBoost,0,0.612921835917633,0.009165951166029859,2,0.613 ± 0.009
8. Mushroom dataset,GaussianCopula,Decision Tree,0,0.5870065416644352,0.0234823480968189,2,0.587 ± 0.023
8. Mushroom dataset,GaussianCopula,Extra Trees,0,0.622506674095409,0.01429460783745448,2,0.623 ± 0.014
8. Mushroom dataset,GaussianCopula,Gradient Boosting,0,0.6050453837842082,0.01094411247094296,2,0.605 ± 0.011
8. Mushroom dataset,GaussianCopula,KNN,0,0.587666608002218,0.01147819071977115,2,0.588 ± 0.011
8. Mushroom dataset,GaussianCopula,Logistic Regression,0,0.5917304458378261,0.006637323570583384,2,0.592 ± 0.007
8. Mushroom dataset,GaussianCopula,MLP,0,0.6107780873589091,0.007149942844600607,2,0.611 ± 0.007
8. Mushroom dataset,GaussianCopula,Naive Bayes,0,0.6314661564865841,0.03120650363017937,2,0.631 ± 0.031
8. Mushroom dataset,GaussianCopula,Random Forest,0,0.6117444432381911,0.02014499517080223,2,0.612 ± 0.020
8. Mushroom dataset,GaussianCopula,SVM-RBF,0,0.5907970720441358,0.006837900327013692,2,0.591 ± 0.007
8. Mushroom dataset,TVAE,AdaBoost,0,0.6393311266263315,0.005439579383139315,2,0.639 ± 0.005
8. Mushroom dataset,TVAE,Decision Tree,0,0.6300652067842142,0.01430405571495483,2,0.630 ± 0.014
8. Mushroom dataset,TVAE,Extra Trees,0,0.6548570450616498,0.005453704998550935,2,0.655 ± 0.005
8. Mushroom dataset,TVAE,Gradient Boosting,0,0.6298040124794175,0.00631010446940237,2,0.630 ± 0.006
8. Mushroom dataset,TVAE,KNN,0,0.6378988751042305,0.01280477873248795,2,0.638 ± 0.013
8. Mushroom dataset,TVAE,Logistic Regression,0,0.6427332181179617,0.01068482337411416,2,0.643 ± 0.011
8. Mushroom dataset,TVAE,MLP,0,0.6516623550800821,0.009014988956208522,2,0.652 ± 0.009
8. Mushroom dataset,TVAE,Naive Bayes,0,0.6574631754082448,0.02420224053218598,2,0.657 ± 0.024
8. Mushroom dataset,TVAE,Random Forest,0,0.654294489141197,0.005493201202747776,2,0.654 ± 0.005
8. Mushroom dataset,TVAE,SVM-RBF,0,0.6392796438959043,0.009112821784223577,2,0.639 ± 0.009
8. Mushroom dataset,TabDDPM,AdaBoost,0,0.5292177139210736,0.009308951685638384,2,0.529 ± 0.009
8. Mushroom dataset,TabDDPM,Decision Tree,0,0.5409967231367535,0.02728335831242973,2,0.541 ± 0.027
8. Mushroom dataset,TabDDPM,Extra Trees,0,0.508293849138358,0.01220628429477217,2,0.508 ± 0.012
8. Mushroom dataset,TabDDPM,Gradient Boosting,0,0.5283304352657389,0.01280385704440608,2,0.528 ± 0.013
8. Mushroom dataset,TabDDPM,KNN,0,0.5355723318112794,0.009172088815241492,2,0.536 ± 0.009
8. Mushroom dataset,TabDDPM,Logistic Regression,0,0.5469010613505055,0.009478453950554485,2,0.547 ± 0.009
8. Mushroom dataset,TabDDPM,MLP,0,0.5283299879552034,0.01015192567167587,2,0.528 ± 0.010
8. Mushroom dataset,TabDDPM,Naive Bayes,0,0.5421369235868775,0.007397371420856608,2,0.542 ± 0.007
8. Mushroom dataset,TabDDPM,Random Forest,0,0.5027788184560051,0.01709804903862116,2,0.503 ± 0.017
8. Mushroom dataset,TabDDPM,SVM-RBF,0,0.5469659598092009,0.00985408369532533,2,0.547 ± 0.010
8. Mushroom dataset,WGAN_GP,AdaBoost,0,0.6677573247817434,0.0157099384346699,2,0.668 ± 0.016
8. Mushroom dataset,WGAN_GP,Decision Tree,0,0.6556482034522862,0.01330172890593402,2,0.656 ± 0.013
8. Mushroom dataset,WGAN_GP,Extra Trees,0,0.6958866827293754,0.008003272229701526,2,0.696 ± 0.008
8. Mushroom dataset,WGAN_GP,Gradient Boosting,0,0.6741925716192184,0.009579703013277962,2,0.674 ± 0.010
8. Mushroom dataset,WGAN_GP,KNN,0,0.6872544711274788,0.006535775487995791,2,0.687 ± 0.007
8. Mushroom dataset,WGAN_GP,Logistic Regression,0,0.6502979004959352,0.004138260392668358,2,0.650 ± 0.004
8. Mushroom dataset,WGAN_GP,MLP,0,0.7092908035127825,0.0119772335008588,2,0.709 ± 0.012
8. Mushroom dataset,WGAN_GP,Naive Bayes,0,0.7072403940411494,0.009172094391323356,2,0.707 ± 0.009
8. Mushroom dataset,WGAN_GP,Random Forest,0,0.6945013312872933,0.00892408547456936,2,0.695 ± 0.009
8. Mushroom dataset,WGAN_GP,SVM-RBF,0,0.6482915773169938,0.00457715555363305,2,0.648 ± 0.005
9. MAGIC Gamma Telescope,CTABGAN,AdaBoost,0,0.8167695094081342,0.01155180737200086,2,0.817 ± 0.012
9. MAGIC Gamma Telescope,CTABGAN,Decision Tree,0,0.7971897071281001,0.008707100900745054,2,0.797 ± 0.009
9. MAGIC Gamma Telescope,CTABGAN,Extra Trees,0,0.8020162230200256,0.008318047555639646,2,0.802 ± 0.008
9. MAGIC Gamma Telescope,CTABGAN,Gradient Boosting,0,0.8154512022438899,0.00869222561330264,2,0.815 ± 0.009
9. MAGIC Gamma Telescope,CTABGAN,KNN,0,0.7706257367400392,0.00793070749139533,2,0.771 ± 0.008
9. MAGIC Gamma Telescope,CTABGAN,Logistic Regression,0,0.7905056354230212,0.00665324757634952,2,0.791 ± 0.007
9. MAGIC Gamma Telescope,CTABGAN,MLP,0,0.8241256556465208,0.009149092556082403,2,0.824 ± 0.009
9. MAGIC Gamma Telescope,CTABGAN,Naive Bayes,0,0.7410276138245995,0.007216790492789986,2,0.741 ± 0.007
9. MAGIC Gamma Telescope,CTABGAN,Random Forest,0,0.8134521780248871,0.006723781066362931,2,0.813 ± 0.007
9. MAGIC Gamma Telescope,CTABGAN,SVM-RBF,0,0.7874947891059823,0.007375404382178611,2,0.787 ± 0.007
9. MAGIC Gamma Telescope,CTGAN,AdaBoost,0,0.8159279811774856,0.01029226396632971,2,0.816 ± 0.010
9. MAGIC Gamma Telescope,CTGAN,Decision Tree,0,0.7697527379255017,0.009288195315118932,2,0.770 ± 0.009
9. MAGIC Gamma Telescope,CTGAN,Extra Trees,0,0.8272095624602336,0.005511584977664695,2,0.827 ± 0.006
9. MAGIC Gamma Telescope,CTGAN,Gradient Boosting,0,0.8166127706929178,0.008236584658279669,2,0.817 ± 0.008
9. MAGIC Gamma Telescope,CTGAN,KNN,0,0.7971085522755483,0.002778058546285876,2,0.797 ± 0.003
9. MAGIC Gamma Telescope,CTGAN,Logistic Regression,0,0.7983249648899101,0.004757054287587634,2,0.798 ± 0.005
9. MAGIC Gamma Telescope,CTGAN,MLP,0,0.8078938068496461,0.01105552570100805,2,0.808 ± 0.011
9. MAGIC Gamma Telescope,CTGAN,Naive Bayes,0,0.7582761084893289,0.008733785696266583,2,0.758 ± 0.009
9. MAGIC Gamma Telescope,CTGAN,Random Forest,0,0.8173082628493047,0.006758904788402198,2,0.817 ± 0.007
9. MAGIC Gamma Telescope,CTGAN,SVM-RBF,0,0.8241497580555945,0.005043508882479695,2,0.824 ± 0.005
9. MAGIC Gamma Telescope,CopulaGAN,AdaBoost,0,0.8106562403617914,0.0107809610388508,2,0.811 ± 0.011
9. MAGIC Gamma Telescope,CopulaGAN,Decision Tree,0,0.7433849035630992,0.01591278671772657,2,0.743 ± 0.016
9. MAGIC Gamma Telescope,CopulaGAN,Extra Trees,0,0.7984223456768434,0.006387414686005098,2,0.798 ± 0.006
9. MAGIC Gamma Telescope,CopulaGAN,Gradient Boosting,0,0.7874524482831571,0.008766721239189819,2,0.787 ± 0.009
9. MAGIC Gamma Telescope,CopulaGAN,KNN,0,0.7672681902794855,0.006494699428923865,2,0.767 ± 0.006
9. MAGIC Gamma Telescope,CopulaGAN,Logistic Regression,0,0.810493193536107,0.00475523568357742,2,0.810 ± 0.005
9. MAGIC Gamma Telescope,CopulaGAN,MLP,0,0.7716089387631142,0.007011376188819135,2,0.772 ± 0.007
9. MAGIC Gamma Telescope,CopulaGAN,Naive Bayes,0,0.7390820971562972,0.007290708881210575,2,0.739 ± 0.007
9. MAGIC Gamma Telescope,CopulaGAN,Random Forest,0,0.7992787909348581,0.006899344543915198,2,0.799 ± 0.007
9. MAGIC Gamma Telescope,CopulaGAN,SVM-RBF,0,0.8121830388156492,0.005541249254930272,2,0.812 ± 0.006
9. MAGIC Gamma Telescope,ForestDiffusion,AdaBoost,0,0.8475936918193409,0.006521760809011215,2,0.848 ± 0.007
9. MAGIC Gamma Telescope,ForestDiffusion,Decision Tree,0,0.8416994492312397,0.009499200737625805,2,0.842 ± 0.009
9. MAGIC Gamma Telescope,ForestDiffusion,Extra Trees,0,0.8529259708173104,0.00507511530227694,2,0.853 ± 0.005
9. MAGIC Gamma Telescope,ForestDiffusion,Gradient Boosting,0,0.8643581939924762,0.007845151158177936,2,0.864 ± 0.008
9. MAGIC Gamma Telescope,ForestDiffusion,KNN,0,0.7990298165517997,0.004934819170046351,2,0.799 ± 0.005
9. MAGIC Gamma Telescope,ForestDiffusion,Logistic Regression,0,0.8061729961164706,0.00544287130695596,2,0.806 ± 0.005
9. MAGIC Gamma Telescope,ForestDiffusion,MLP,0,0.8714657335045478,0.006189235560015006,2,0.871 ± 0.006
9. MAGIC Gamma Telescope,ForestDiffusion,Naive Bayes,0,0.7329025811343167,0.004769338641053909,2,0.733 ± 0.005
9. MAGIC Gamma Telescope,ForestDiffusion,Random Forest,0,0.8632656957757453,0.008574106817530592,2,0.863 ± 0.009
9. MAGIC Gamma Telescope,ForestDiffusion,SVM-RBF,0,0.8032487161281008,0.005282173652248106,2,0.803 ± 0.005
9. MAGIC Gamma Telescope,GaussianCopula,AdaBoost,0,0.7570660441763539,0.01055792131082335,2,0.757 ± 0.011
9. MAGIC Gamma Telescope,GaussianCopula,Decision Tree,0,0.7289076220890962,0.008792748634489424,2,0.729 ± 0.009
9. MAGIC Gamma Telescope,GaussianCopula,Extra Trees,0,0.7504762997838395,0.008777169954906896,2,0.750 ± 0.009
9. MAGIC Gamma Telescope,GaussianCopula,Gradient Boosting,0,0.7511648730519415,0.01003267045079458,2,0.751 ± 0.010
9. MAGIC Gamma Telescope,GaussianCopula,KNN,0,0.7338320014402393,0.007406683474066318,2,0.734 ± 0.007
9. MAGIC Gamma Telescope,GaussianCopula,Logistic Regression,0,0.7623102156939302,0.008082205237811299,2,0.762 ± 0.008
9. MAGIC Gamma Telescope,GaussianCopula,MLP,0,0.750498015434333,0.01205520783970365,2,0.750 ± 0.012
9. MAGIC Gamma Telescope,GaussianCopula,Naive Bayes,0,0.7354917620438133,0.01033936803336351,2,0.735 ± 0.010
9. MAGIC Gamma Telescope,GaussianCopula,Random Forest,0,0.7454207324938126,0.01219553749839978,2,0.745 ± 0.012
9. MAGIC Gamma Telescope,GaussianCopula,SVM-RBF,0,0.7240085655675405,0.01225021617574832,2,0.724 ± 0.012
9. MAGIC Gamma Telescope,TVAE,AdaBoost,0,0.8365003183733745,0.004250681404026905,2,0.837 ± 0.004
9. MAGIC Gamma Telescope,TVAE,Decision Tree,0,0.8140251017891977,0.01653703162696385,2,0.814 ± 0.017
9. MAGIC Gamma Telescope,TVAE,Extra Trees,0,0.8494673067602614,0.006606833288435504,2,0.849 ± 0.007
9. MAGIC Gamma Telescope,TVAE,Gradient Boosting,0,0.8544227638681612,0.006719297894986186,2,0.854 ± 0.007
9. MAGIC Gamma Telescope,TVAE,KNN,0,0.8058686702777692,0.006764651664254169,2,0.806 ± 0.007
9. MAGIC Gamma Telescope,TVAE,Logistic Regression,0,0.8244646977434698,0.00940309635119933,2,0.824 ± 0.009
9. MAGIC Gamma Telescope,TVAE,MLP,0,0.8708646639494535,0.008372534297656165,2,0.871 ± 0.008
9. MAGIC Gamma Telescope,TVAE,Naive Bayes,0,0.8065804609434336,0.005271066120660395,2,0.807 ± 0.005
9. MAGIC Gamma Telescope,TVAE,Random Forest,0,0.8523777595944007,0.007257773680350447,2,0.852 ± 0.007
9. MAGIC Gamma Telescope,TVAE,SVM-RBF,0,0.8520751402201736,0.006973071831410682,2,0.852 ± 0.007
9. MAGIC Gamma Telescope,TabDDPM,AdaBoost,0,0.6498527472746318,0.003895600075272372,2,0.650 ± 0.004
9. MAGIC Gamma Telescope,TabDDPM,Decision Tree,0,0.6549430158726766,0.01058806418293841,2,0.655 ± 0.011
9. MAGIC Gamma Telescope,TabDDPM,Extra Trees,0,0.6569913439502555,0.006793804218780486,2,0.657 ± 0.007
9. MAGIC Gamma Telescope,TabDDPM,Gradient Boosting,0,0.6558601421759096,0.005674490808419633,2,0.656 ± 0.006
9. MAGIC Gamma Telescope,TabDDPM,KNN,0,0.660512122828971,0.006529411639070338,2,0.661 ± 0.007
9. MAGIC Gamma Telescope,TabDDPM,Logistic Regression,0,0.6484171357248467,0.0003542776151876643,2,0.648 ± 0.000
9. MAGIC Gamma Telescope,TabDDPM,MLP,0,0.6666927638610544,0.0070720508501763,2,0.667 ± 0.007
9. MAGIC Gamma Telescope,TabDDPM,Naive Bayes,0,0.6558487825071249,0.007518028486105992,2,0.656 ± 0.008
9. MAGIC Gamma Telescope,TabDDPM,Random Forest,0,0.6544041973465721,0.004338417108145803,2,0.654 ± 0.004
9. MAGIC Gamma Telescope,TabDDPM,SVM-RBF,0,0.6484079012701597,0.00032713558483582,2,0.648 ± 0.000
9. MAGIC Gamma Telescope,WGAN_GP,AdaBoost,0,0.8361621769190197,0.01005988703257459,2,0.836 ± 0.010
9. MAGIC Gamma Telescope,WGAN_GP,Decision Tree,0,0.8205963138333869,0.007103892377209638,2,0.821 ± 0.007
9. MAGIC Gamma Telescope,WGAN_GP,Extra Trees,0,0.8504198900189269,0.007418236987875412,2,0.850 ± 0.007
9. MAGIC Gamma Telescope,WGAN_GP,Gradient Boosting,0,0.8491376711002665,0.00892523622887385,2,0.849 ± 0.009
9. MAGIC Gamma Telescope,WGAN_GP,KNN,0,0.8065745876173654,0.00665133421575951,2,0.807 ± 0.007
9. MAGIC Gamma Telescope,WGAN_GP,Logistic Regression,0,0.8080913193022601,0.004914473926136851,2,0.808 ± 0.005
9. MAGIC Gamma Telescope,WGAN_GP,MLP,0,0.8511934272853882,0.00877299647798513,2,0.851 ± 0.009
9. MAGIC Gamma Telescope,WGAN_GP,Naive Bayes,0,0.7388659581540775,0.006746059043325123,2,0.739 ± 0.007
9. MAGIC Gamma Telescope,WGAN_GP,Random Forest,0,0.8511988076482142,0.009850160487660093,2,0.851 ± 0.010
9. MAGIC Gamma Telescope,WGAN_GP,SVM-RBF,0,0.8498012422134,0.006384737736596729,2,0.850 ± 0.006
